box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time
0,,,,,,,0,,14:18:42.121017
0,,,,,,,0,,14:18:41.460489
0,,,,,,,0,,14:18:40.838014
0,,,,,,,0,,14:18:40.203577
0,,,,,,,0,,14:18:39.569399
0,,,,,,,0,,14:18:38.946527
0,,,,,,,0,,14:18:38.333670
0,,,,,,,0,,14:18:37.741327
0,,,,,,,0,,14:18:37.143571
0,,,,,,,0,,14:18:36.537578
0,,,,,,,0,,14:18:35.959372
0,,,,,,,0,,14:18:35.327168
0,,,,,,,0,,14:18:34.716352
0,,,,,,,0,,14:18:34.079110
0,,,,,,,0,,14:18:33.483876
0,,,,,,,0,,14:18:32.892857
0,,,,,,,0,,14:18:32.276058
0,,,,,,,0,,14:18:31.660142
0,,,,,,,0,,14:18:31.096662
0,,,,,,,0,,14:18:30.484459
0,,,,,,,0,,14:18:29.879021
0,,,,,,,0,,14:18:29.265068
0,,,,,,,0,,14:18:28.678184
0,,,,,,,0,,14:18:28.087686
0,,,,,,,0,,14:18:27.500244
0,,,,,,,0,,14:18:26.886717
0,,,,,,,0,,14:18:26.219609
0,,,,,,,0,,14:18:25.605300
0,,,,,,,0,,14:18:24.999760
0,,,,,,,0,,14:18:24.380550
0,,,,,,,0,,14:18:23.665972
0,,,,,,,0,,14:18:22.988821
0,,,,,,,0,,14:18:22.299767
0,,,,,,,0,,14:18:21.683998
0,,,,,,,0,,14:18:21.028373
0,,,,,,,0,,14:18:20.426376
0,,,,,,,0,,14:18:19.820358
1,,,,,,96.73%,1,,14:18:19.165906
1,,,,,,98.40%,1,,14:18:18.537342
1,,,,,,86.93%,1,,14:18:17.898408
1,,Side,Right,Horizontal-Right,,93.10%,1,,14:18:17.259004
1,,,,,,58.99%,1,,14:18:16.610127
0,,,,,,,0,,14:18:16.022158
0,,,,,,,0,,14:18:15.407336
0,,,,,,,0,,14:18:14.763679
0,,,,,,,0,,14:18:14.157521
0,,,,,,,0,,14:18:13.545849
0,,,,,,,0,,14:18:12.917957
1,66.0,,,,59.47%,,1,Acute,14:18:12.245258
1,41.0,,,,67.35%,,1,Straight,14:18:11.592057
0,,,,,,,0,,14:18:10.922245
1,74.0,,,,53.48%,,1,Acute,14:18:10.308479
1,52.0,,,,88.59%,,1,Acute,14:18:09.640079
1,70.0,,,,63.48%,,1,Acute,14:18:08.963058
0,,,,,,,0,,14:18:08.241267
0,,,,,,,0,,14:18:07.606217
0,,,,,,,0,,14:18:06.978511
0,,,,,,,0,,14:18:06.361674
0,,,,,,,0,,14:18:05.765399
0,,,,,,,0,,14:18:05.113874
0,,,,,,,0,,14:18:04.473884
0,,,,,,,0,,14:18:03.810005
0,,,,,,,0,,14:18:03.162460
0,,,,,,,0,,14:18:02.537721
0,,,,,,,0,,14:18:01.946568
0,,,,,,,0,,14:18:01.335059
0,,,,,,,0,,14:18:00.705397
0,,,,,,,0,,14:18:00.103751
0,,,,,,,0,,14:17:59.470904
0,,,,,,,0,,14:17:58.810167
0,,,,,,,0,,14:17:58.202852
0,,,,,,,0,,14:17:57.571865
0,,,,,,,0,,14:17:56.934031
0,,,,,,,0,,14:17:56.310122
0,,,,,,,0,,14:17:55.702743
0,,,,,,,0,,14:17:55.069944
0,,,,,,,0,,14:17:54.436130
0,,,,,,,0,,14:17:53.832428
0,,,,,,,0,,14:17:53.204084
0,,,,,,,0,,14:17:52.583287
0,,,,,,,0,,14:17:51.970974
0,,,,,,,0,,14:17:51.341889
0,,,,,,,0,,14:17:50.709216
0,,,,,,,0,,14:17:50.102912
0,,,,,,,0,,14:17:49.440965
0,,,,,,,0,,14:17:48.808031
0,,,,,,,0,,14:17:48.202006
0,,,,,,,0,,14:17:47.585926
0,,,,,,,0,,14:17:46.945663
0,,,,,,,0,,14:17:46.323799
0,,,,,,,0,,14:17:45.713474
0,,,,,,,0,,14:17:45.063237
0,,,,,,,0,,14:17:44.439458
0,,,,,,,0,,14:17:43.776652
0,,,,,,,0,,14:17:43.141375
0,,,,,,,0,,14:17:42.494699
0,,,,,,,0,,14:17:41.876879
0,,,,,,,0,,14:17:41.234274
0,,,,,,,0,,14:17:40.595008
0,,,,,,,0,,14:17:39.943154
0,,,,,,,0,,14:17:39.265647
0,,,,,,,0,,14:17:38.660940
0,,,,,,,0,,14:17:38.015552
0,,,,,,,0,,14:17:37.391165
0,,,,,,,0,,14:17:36.798731
0,,,,,,,0,,14:17:36.166871
0,,,,,,,0,,14:17:35.504650
0,,,,,,,0,,14:17:34.888968
0,,,,,,,0,,14:17:34.243352
0,,,,,,,0,,14:17:33.615149
0,,,,,,,0,,14:17:33.001832
0,,,,,,,0,,14:17:32.364565
0,,,,,,,0,,14:17:31.732653
0,,,,,,,0,,14:17:31.095248
0,,,,,,,0,,14:17:30.455463
0,,,,,,,0,,14:17:29.848835
0,,,,,,,0,,14:17:29.213134
0,,,,,,,0,,14:17:28.583058
0,,,,,,,0,,14:17:27.959292
0,,,,,,,0,,14:17:27.322537
0,,,,,,,0,,14:17:26.695955
0,,,,,,,0,,14:17:26.086801
0,,,,,,,0,,14:17:25.470380
0,,,,,,,0,,14:17:24.845367
0,,,,,,,0,,14:17:24.227100
0,,,,,,,0,,14:17:23.617783
0,,,,,,,0,,14:17:22.977030
0,,,,,,,0,,14:17:22.339153
0,,,,,,,0,,14:17:21.703663
0,,,,,,,0,,14:17:21.016212
0,,,,,,,0,,14:17:20.380627
0,,,,,,,0,,14:17:19.762858
0,,,,,,,0,,14:17:19.120865
0,,,,,,,0,,14:17:18.407021
0,,,,,,,0,,14:17:17.783931
0,,,,,,,0,,14:17:17.115439
