box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time
1,116.0,,,,92.40%,81.98%,1,Obtuse,19:01:37.017576
1,116.0,Side,Left,Horizontal-Left,92.80%,84.78%,1,Obtuse,19:01:35.972632
1,116.0,,,,92.72%,78.97%,1,Obtuse,19:01:34.936428
1,117.0,,,,92.94%,79.12%,1,Obtuse,19:01:33.908101
1,116.0,,,,92.68%,82.13%,1,Obtuse,19:01:32.872422
1,116.0,,,,90.38%,80.16%,1,Obtuse,19:01:31.855120
1,117.0,,,,92.00%,82.70%,1,Obtuse,19:01:30.824405
1,116.0,Side,Left,Horizontal-Left,92.62%,85.05%,1,Obtuse,19:01:29.798462
1,118.0,,,,93.19%,82.72%,1,Obtuse,19:01:28.763089
1,116.0,,,,92.71%,82.33%,1,Obtuse,19:01:27.738370
1,117.0,,,,93.30%,81.02%,1,Obtuse,19:01:26.715007
1,116.0,,,,92.23%,84.36%,1,Obtuse,19:01:25.684409
1,116.0,,,,92.17%,84.41%,1,Obtuse,19:01:24.650852
1,118.0,,,,91.74%,82.77%,1,Obtuse,19:01:23.631263
1,116.0,,,,92.49%,81.36%,1,Obtuse,19:01:22.606298
1,116.0,,,,91.96%,85.39%,1,Obtuse,19:01:21.579500
1,116.0,Top,left,Vertical-left,93.04%,80.10%,1,Obtuse,19:01:20.543842
1,116.0,,,,91.33%,84.92%,1,Obtuse,19:01:19.524365
1,116.0,,,,92.57%,83.60%,1,Obtuse,19:01:18.496106
1,116.0,,,,92.88%,84.84%,1,Obtuse,19:01:17.462411
1,116.0,,,,92.54%,86.51%,1,Obtuse,19:01:16.432377
1,116.0,,,,91.56%,83.04%,1,Obtuse,19:01:15.408420
1,116.0,,,,92.78%,84.54%,1,Obtuse,19:01:14.363316
1,117.0,,,,91.70%,83.30%,1,Obtuse,19:01:13.334581
1,116.0,,,,93.19%,81.39%,1,Obtuse,19:01:12.311226
1,116.0,,,,92.21%,84.36%,1,Obtuse,19:01:11.288420
1,116.0,,,,92.93%,78.83%,1,Obtuse,19:01:10.255300
1,116.0,,,,91.55%,84.73%,1,Obtuse,19:01:09.226246
1,116.0,,,,91.51%,84.58%,1,Obtuse,19:01:08.197879
1,116.0,,,,91.77%,78.97%,1,Obtuse,19:01:07.165927
1,116.0,Side,Left,Horizontal-Left,92.69%,83.63%,1,Obtuse,19:01:06.136322
1,116.0,,,,92.48%,82.60%,1,Obtuse,19:01:05.107688
1,116.0,,,,91.18%,84.01%,1,Obtuse,19:01:04.080419
1,116.0,,,,91.29%,85.96%,1,Obtuse,19:01:03.057810
1,117.0,,,,90.85%,81.71%,1,Obtuse,19:01:02.018301
1,116.0,,,,91.22%,81.98%,1,Obtuse,19:01:00.990785
1,116.0,,,,92.38%,83.76%,1,Obtuse,19:00:59.966165
1,116.0,,,,93.00%,81.48%,1,Obtuse,19:00:58.936402
1,116.0,,,,91.92%,81.98%,1,Obtuse,19:00:57.911297
1,117.0,,,,92.48%,83.45%,1,Obtuse,19:00:56.882128
1,116.0,,,,92.48%,81.79%,1,Obtuse,19:00:55.848407
1,116.0,,,,92.51%,85.93%,1,Obtuse,19:00:54.828127
1,116.0,,,,92.11%,85.36%,1,Obtuse,19:00:53.802435
1,116.0,,,,91.68%,84.86%,1,Obtuse,19:00:52.775918
1,116.0,,,,92.35%,82.41%,1,Obtuse,19:00:51.750479
1,117.0,,,,91.54%,85.37%,1,Obtuse,19:00:50.729638
1,117.0,,,,92.33%,79.58%,1,Obtuse,19:00:49.699757
1,116.0,Side,Left,Horizontal-Left,91.53%,83.59%,1,Obtuse,19:00:48.665725
1,118.0,,,,92.27%,81.81%,1,Obtuse,19:00:47.632461
1,116.0,,,,93.71%,83.24%,1,Obtuse,19:00:46.614844
1,116.0,,,,92.62%,82.75%,1,Obtuse,19:00:45.592395
1,116.0,,,,91.68%,83.86%,1,Obtuse,19:00:44.567406
1,116.0,,,,91.93%,84.83%,1,Obtuse,19:00:43.536391
1,116.0,,,,92.41%,82.93%,1,Obtuse,19:00:42.507528
1,116.0,,,,91.57%,80.86%,1,Obtuse,19:00:41.472428
1,116.0,,,,92.10%,85.57%,1,Obtuse,19:00:40.440409
1,116.0,,,,91.66%,83.49%,1,Obtuse,19:00:39.414266
1,116.0,,,,93.29%,84.38%,1,Obtuse,19:00:38.386698
1,116.0,,,,91.63%,85.43%,1,Obtuse,19:00:37.358736
1,116.0,,,,93.19%,83.88%,1,Obtuse,19:00:36.315923
1,117.0,,,,91.27%,83.81%,1,Obtuse,19:00:35.290295
1,116.0,,,,92.43%,84.01%,1,Obtuse,19:00:34.265870
1,116.0,,,,92.32%,80.49%,1,Obtuse,19:00:33.239711
1,116.0,,,,93.15%,82.16%,1,Obtuse,19:00:32.211314
1,116.0,,,,91.71%,86.42%,1,Obtuse,19:00:31.188394
1,116.0,,,,92.30%,83.16%,1,Obtuse,19:00:30.148403
1,116.0,,,,92.44%,83.89%,1,Obtuse,19:00:29.120425
1,116.0,,,,92.80%,85.24%,1,Obtuse,19:00:28.085578
1,116.0,,,,92.28%,80.46%,1,Obtuse,19:00:27.042679
1,116.0,Side,Left,Horizontal-Left,92.15%,81.87%,1,Obtuse,19:00:26.015384
1,118.0,Side,Left,Horizontal-Left,92.68%,81.06%,1,Obtuse,19:00:24.979658
1,117.0,,,,92.21%,82.37%,1,Obtuse,19:00:23.953701
1,116.0,,,,92.66%,84.05%,1,Obtuse,19:00:22.917412
1,117.0,,,,91.94%,82.94%,1,Obtuse,19:00:21.880063
1,116.0,,,,91.86%,81.93%,1,Obtuse,19:00:20.852417
1,116.0,,,,91.96%,84.67%,1,Obtuse,19:00:19.820082
1,116.0,,,,92.31%,82.51%,1,Obtuse,19:00:18.793997
1,116.0,,,,92.74%,78.53%,1,Obtuse,19:00:17.757945
1,116.0,,,,93.48%,81.50%,1,Obtuse,19:00:16.723080
1,116.0,,,,93.60%,82.08%,1,Obtuse,19:00:15.683196
1,117.0,,,,92.42%,81.29%,1,Obtuse,19:00:14.658494
1,118.0,,,,92.20%,79.40%,1,Obtuse,19:00:13.636401
1,117.0,,,,91.75%,80.92%,1,Obtuse,19:00:12.603799
1,117.0,,,,92.31%,79.70%,1,Obtuse,19:00:11.573794
1,116.0,,,,92.23%,81.23%,1,Obtuse,19:00:10.536414
1,116.0,,,,93.04%,78.97%,1,Obtuse,19:00:09.512412
1,116.0,,,,91.19%,84.43%,1,Obtuse,19:00:08.475039
1,116.0,,,,91.87%,85.04%,1,Obtuse,19:00:07.436415
1,117.0,,,,91.36%,81.19%,1,Obtuse,19:00:06.412420
1,117.0,Side,Left,Horizontal-Left,92.04%,83.33%,1,Obtuse,19:00:05.380098
1,116.0,,,,92.61%,83.41%,1,Obtuse,19:00:04.355147
1,118.0,,,,92.30%,85.39%,1,Obtuse,19:00:03.330670
1,118.0,,,,92.16%,80.26%,1,Obtuse,19:00:02.296429
1,116.0,,,,92.76%,83.15%,1,Obtuse,19:00:01.270184
1,115.0,,,,91.34%,80.80%,1,Obtuse,19:00:00.248081
1,116.0,,,,92.54%,82.84%,1,Obtuse,18:59:59.220117
1,116.0,Side,Left,Horizontal-Left,93.16%,81.90%,1,Obtuse,18:59:58.189870
1,116.0,Side,Left,Horizontal-Left,92.41%,82.96%,1,Obtuse,18:59:57.159467
1,116.0,,,,92.94%,82.26%,1,Obtuse,18:59:56.131242
1,117.0,,,,91.74%,81.68%,1,Obtuse,18:59:55.106047
1,116.0,,,,93.19%,85.46%,1,Obtuse,18:59:54.076391
1,116.0,,,,91.70%,83.60%,1,Obtuse,18:59:53.050992
1,116.0,,,,91.66%,82.82%,1,Obtuse,18:59:52.009897
1,116.0,,,,91.63%,84.46%,1,Obtuse,18:59:50.968405
1,116.0,,,,91.59%,80.47%,1,Obtuse,18:59:49.943008
1,116.0,,,,92.08%,84.51%,1,Obtuse,18:59:48.916387
1,116.0,,,,92.81%,81.67%,1,Obtuse,18:59:47.884424
1,116.0,,,,92.75%,82.03%,1,Obtuse,18:59:46.859089
1,116.0,,,,91.30%,81.23%,1,Obtuse,18:59:45.835805
1,117.0,,,,91.12%,87.47%,1,Obtuse,18:59:44.808269
1,117.0,Side,Left,Horizontal-Left,91.74%,84.45%,1,Obtuse,18:59:43.777748
1,116.0,,,,91.71%,81.62%,1,Obtuse,18:59:42.753817
