box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time
1,109,Side,Right,Horizontal-Right,99.10%,99.13%,2,Obtuse,20:27:08.151077
2,141,,,,97.00%,,2,Straight,20:27:07.108562
1,109,Side,Right,Horizontal-Right,99.24%,98.99%,2,Obtuse,20:27:07.108562
2,141,,,,96.59%,,2,Straight,20:27:06.063457
1,108,Side,Right,Horizontal-Right,99.11%,99.13%,2,Obtuse,20:27:06.063457
2,142,,,,97.05%,,2,Straight,20:27:05.021890
1,110,Side,Right,Horizontal-Right,99.12%,99.23%,2,Obtuse,20:27:05.021890
2,141,,,,96.96%,,2,Straight,20:27:03.992424
1,109,Side,Right,Horizontal-Right,99.18%,99.05%,2,Obtuse,20:27:03.992424
2,141,,,,96.66%,,2,Straight,20:27:02.953559
1,111,Side,Right,Horizontal-Right,99.12%,99.06%,2,Obtuse,20:27:02.953559
2,142,,,,97.50%,,2,Straight,20:27:01.924196
1,109,Side,Right,Horizontal-Right,99.32%,99.03%,2,Obtuse,20:27:01.924196
2,142,,,,96.83%,,2,Straight,20:27:00.885819
1,109,Side,Right,Horizontal-Right,99.05%,99.09%,2,Obtuse,20:27:00.885819
2,140,,,,97.19%,,2,Straight,20:26:59.841326
1,110,Side,Right,Horizontal-Right,99.03%,98.96%,2,Obtuse,20:26:59.841326
2,141,,,,96.96%,,2,Straight,20:26:58.811776
1,109,Side,Right,Horizontal-Right,99.40%,99.09%,2,Obtuse,20:26:58.811776
2,140,,,,97.15%,,2,Straight,20:26:57.775461
1,109,Side,Right,Horizontal-Right,99.12%,99.20%,2,Obtuse,20:26:57.775461
2,141,,,,97.15%,,2,Straight,20:26:56.745973
1,109,Side,Right,Horizontal-Right,99.15%,98.93%,2,Obtuse,20:26:56.745973
2,142,,,,97.37%,,2,Straight,20:26:55.716451
1,111,Side,Right,Horizontal-Right,99.05%,99.09%,2,Obtuse,20:26:55.716451
2,141,,,,97.07%,,2,Straight,20:26:54.679221
1,110,Side,Right,Horizontal-Right,99.02%,99.19%,2,Obtuse,20:26:54.679221
2,141,,,,97.67%,,2,Straight,20:26:53.648397
1,109,Side,Right,Horizontal-Right,99.19%,99.04%,2,Obtuse,20:26:53.648397
2,142,,,,97.14%,,2,Straight,20:26:52.615560
1,109,Side,Right,Horizontal-Right,99.24%,99.11%,2,Obtuse,20:26:52.615560
2,140,,,,96.87%,,2,Straight,20:26:51.570664
1,109,Side,Right,Horizontal-Right,99.14%,99.09%,2,Obtuse,20:26:51.570664
2,142,,,,97.12%,,2,Straight,20:26:50.495016
1,109,Side,Right,Horizontal-Right,99.29%,99.08%,2,Obtuse,20:26:50.495016
2,141,,,,97.64%,,2,Straight,20:26:49.436451
1,110,Side,Right,Horizontal-Right,99.24%,99.14%,2,Obtuse,20:26:49.436451
2,141,,,,97.18%,,2,Straight,20:26:48.342075
1,109,Side,Right,Horizontal-Right,99.29%,99.12%,2,Obtuse,20:26:48.342075
2,141,,,,97.14%,,2,Straight,20:26:47.254850
1,110,Side,Right,Horizontal-Right,99.21%,98.95%,2,Obtuse,20:26:47.254850
2,142,,,,97.44%,,2,Straight,20:26:46.172487
1,109,Side,Right,Horizontal-Right,99.23%,99.03%,2,Obtuse,20:26:46.172487
2,142,,,,96.02%,,2,Straight,20:26:45.084386
1,109,Side,Right,Horizontal-Right,99.18%,99.12%,2,Obtuse,20:26:45.084386
2,141,,,,97.13%,,2,Straight,20:26:43.982503
1,110,Side,Right,Horizontal-Right,99.11%,99.10%,2,Obtuse,20:26:43.982503
2,142,,,,97.03%,,2,Straight,20:26:42.916425
1,109,Side,Right,Horizontal-Right,99.22%,99.14%,2,Obtuse,20:26:42.916425
2,141,,,,97.39%,,2,Straight,20:26:41.798572
1,109,Side,Right,Horizontal-Right,99.00%,99.13%,2,Obtuse,20:26:41.798572
2,142,,,,96.64%,,2,Straight,20:26:40.660568
1,109,Side,Right,Horizontal-Right,99.11%,99.02%,2,Obtuse,20:26:40.660568
2,141,,,,97.52%,,2,Straight,20:26:38.783496
1,110,Side,Right,Horizontal-Right,98.99%,99.09%,2,Obtuse,20:26:38.783496
2,140,,,,97.03%,,2,Straight,20:26:37.712503
1,109,Side,Right,Horizontal-Right,99.20%,98.98%,2,Obtuse,20:26:37.712503
2,141,,,,97.31%,,2,Straight,20:26:36.661766
1,111,Side,Right,Horizontal-Right,99.12%,99.05%,2,Obtuse,20:26:36.661766
2,140,,,,96.71%,,2,Straight,20:26:35.592189
1,110,Side,Right,Horizontal-Right,99.30%,99.14%,2,Obtuse,20:26:35.592189
2,142,,,,97.36%,,2,Straight,20:26:34.533545
1,107,Side,Right,Horizontal-Right,99.01%,99.02%,2,Obtuse,20:26:34.533545
2,140,,,,96.14%,,2,Straight,20:26:33.470519
1,109,Side,Right,Horizontal-Right,98.86%,99.17%,2,Obtuse,20:26:33.470519
2,142,,,,96.48%,,2,Straight,20:26:32.404137
1,109,Side,Right,Horizontal-Right,99.21%,98.97%,2,Obtuse,20:26:32.404137
2,142,,,,97.63%,,2,Straight,20:26:31.343370
1,111,Side,Right,Horizontal-Right,99.05%,99.00%,2,Obtuse,20:26:31.343370
2,141,,,,96.83%,,2,Straight,20:26:30.283672
1,110,Side,Right,Horizontal-Right,99.00%,99.06%,2,Obtuse,20:26:30.283672
2,142,,,,96.70%,,2,Straight,20:26:29.231542
1,108,Side,Right,Horizontal-Right,99.23%,99.06%,2,Obtuse,20:26:29.231542
2,141,,,,97.10%,,2,Straight,20:26:28.179621
1,110,Side,Right,Horizontal-Right,99.17%,99.09%,2,Obtuse,20:26:28.179621
2,141,,,,97.39%,,2,Straight,20:26:27.111931
1,109,Side,Right,Horizontal-Right,99.23%,99.22%,2,Obtuse,20:26:27.111931
2,142,,,,96.81%,,2,Straight,20:26:26.062876
1,109,Side,Right,Horizontal-Right,98.92%,99.00%,2,Obtuse,20:26:26.062876
2,141,,,,97.35%,,2,Straight,20:26:24.998027
1,113,Side,Right,Horizontal-Right,99.08%,98.98%,2,Obtuse,20:26:24.998027
2,142,,,,96.91%,,2,Straight,20:26:23.949666
1,109,Side,Right,Horizontal-Right,99.14%,99.03%,2,Obtuse,20:26:23.949666
2,141,,,,97.35%,,2,Straight,20:26:22.890639
1,110,Side,Right,Horizontal-Right,98.97%,99.09%,2,Obtuse,20:26:22.890639
2,140,,,,97.01%,,2,Straight,20:26:21.816381
1,110,Side,Right,Horizontal-Right,99.21%,99.00%,2,Obtuse,20:26:21.816381
2,141,,,,96.99%,,2,Straight,20:26:20.788380
1,110,Side,Right,Horizontal-Right,98.97%,99.00%,2,Obtuse,20:26:20.788380
2,141,,,,97.07%,,2,Straight,20:26:19.723068
1,110,Side,Right,Horizontal-Right,99.09%,99.00%,2,Obtuse,20:26:19.723068
2,141,,,,97.19%,,2,Straight,20:26:18.672399
1,109,Side,Right,Horizontal-Right,99.21%,99.05%,2,Obtuse,20:26:18.672399
2,141,,,,97.16%,,2,Straight,20:26:17.599273
1,110,Side,Right,Horizontal-Right,99.17%,98.98%,2,Obtuse,20:26:17.599273
2,142,,,,97.18%,,2,Straight,20:26:16.548481
1,109,Side,Right,Horizontal-Right,99.30%,98.99%,2,Obtuse,20:26:16.548481
2,142,,,,97.35%,,2,Straight,20:26:15.495802
1,111,Side,Right,Horizontal-Right,99.01%,99.08%,2,Obtuse,20:26:15.495802
2,142,,,,97.08%,,2,Straight,20:26:14.452286
1,109,Side,Right,Horizontal-Right,99.03%,99.03%,2,Obtuse,20:26:14.452286
2,141,,,,96.63%,,2,Straight,20:26:13.385613
1,109,Side,Right,Horizontal-Right,99.32%,99.18%,2,Obtuse,20:26:13.385613
2,141,Top,Down,Vertical-Down,97.04%,,2,Straight,20:26:12.315686
1,110,Side,Right,Horizontal-Right,99.23%,99.05%,2,Obtuse,20:26:12.315686
2,140,,,,96.64%,,2,Straight,20:26:11.259221
1,108,Side,Right,Horizontal-Right,98.91%,99.03%,2,Obtuse,20:26:11.259221
2,142,,,,96.53%,,2,Straight,20:26:10.210053
1,109,Side,Right,Horizontal-Right,99.12%,99.03%,2,Obtuse,20:26:10.210053
2,142,,,,97.14%,,2,Straight,20:26:09.160428
1,109,Side,Right,Horizontal-Right,99.00%,99.23%,2,Obtuse,20:26:09.160428
2,141,,,,96.73%,,2,Straight,20:26:08.112435
1,111,Side,Right,Horizontal-Right,99.04%,99.10%,2,Obtuse,20:26:08.112435
2,141,,,,96.89%,,2,Straight,20:26:07.060424
1,111,Side,Right,Horizontal-Right,99.07%,99.09%,2,Obtuse,20:26:07.060424
2,141,,,,97.19%,,2,Straight,20:26:06.008407
1,108,Side,Right,Horizontal-Right,99.25%,99.19%,2,Obtuse,20:26:06.008407
2,140,,,,97.45%,,2,Straight,20:26:04.956504
1,110,Side,Right,Horizontal-Right,99.09%,99.01%,2,Obtuse,20:26:04.956504
2,142,,,,97.64%,,2,Straight,20:26:03.902240
1,108,Side,Right,Horizontal-Right,99.33%,99.09%,2,Obtuse,20:26:03.902240
2,141,,,,96.70%,,2,Straight,20:26:02.852399
1,109,Side,Right,Horizontal-Right,99.24%,99.12%,2,Obtuse,20:26:02.852399
2,141,,,,96.41%,,2,Straight,20:26:01.787414
1,109,Side,Right,Horizontal-Right,99.15%,99.03%,2,Obtuse,20:26:01.787414
2,141,,,,96.97%,,2,Straight,20:26:00.724184
1,110,Side,Right,Horizontal-Right,99.10%,99.32%,2,Obtuse,20:26:00.724184
2,141,,,,97.46%,,2,Straight,20:25:59.679589
1,110,Side,Right,Horizontal-Right,99.13%,99.15%,2,Obtuse,20:25:59.679589
2,140,,,,96.87%,,2,Straight,20:25:58.626467
1,110,Side,Right,Horizontal-Right,99.12%,99.10%,2,Obtuse,20:25:58.626467
2,140,,,,96.89%,,2,Straight,20:25:57.584382
1,111,Side,Right,Horizontal-Right,99.07%,99.01%,2,Obtuse,20:25:57.584382
2,142,,,,96.75%,,2,Straight,20:25:56.524447
1,106,Side,Right,Horizontal-Right,99.18%,99.06%,2,Obtuse,20:25:56.524447
2,142,,,,96.64%,,2,Straight,20:25:55.466084
1,110,Side,Right,Horizontal-Right,99.23%,99.11%,2,Obtuse,20:25:55.466084
2,140,,,,97.30%,,2,Straight,20:25:54.415759
1,109,Side,Right,Horizontal-Right,99.25%,99.00%,2,Obtuse,20:25:54.415759
2,141,,,,96.98%,,2,Straight,20:25:53.366745
1,109,Side,Right,Horizontal-Right,99.13%,99.21%,2,Obtuse,20:25:53.366745
2,142,,,,96.99%,,2,Straight,20:25:52.318485
1,109,Side,Right,Horizontal-Right,99.07%,99.04%,2,Obtuse,20:25:52.318485
2,140,,,,96.75%,,2,Straight,20:25:51.246858
1,109,Side,Right,Horizontal-Right,99.05%,99.17%,2,Obtuse,20:25:51.246858
2,142,,,,96.87%,,2,Straight,20:25:50.202833
1,111,Side,Right,Horizontal-Right,99.00%,99.32%,2,Obtuse,20:25:50.202833
2,142,,,,97.46%,,2,Straight,20:25:49.158481
1,110,Side,Right,Horizontal-Right,99.05%,99.11%,2,Obtuse,20:25:49.158481
2,140,,,,96.23%,,2,Straight,20:25:48.104420
1,109,Side,Right,Horizontal-Right,99.14%,99.02%,2,Obtuse,20:25:48.104420
2,141,,,,97.06%,,2,Straight,20:25:47.058113
1,107,Side,Right,Horizontal-Right,99.28%,99.03%,2,Obtuse,20:25:47.058113
2,142,,,,97.04%,,2,Straight,20:25:46.012402
1,110,Side,Right,Horizontal-Right,98.84%,99.39%,2,Obtuse,20:25:46.012402
2,141,,,,97.23%,,2,Straight,20:25:44.962645
1,110,Side,Right,Horizontal-Right,99.14%,99.04%,2,Obtuse,20:25:44.962645
2,141,,,,96.92%,,2,Straight,20:25:43.908442
1,109,Side,Right,Horizontal-Right,99.34%,99.10%,2,Obtuse,20:25:43.908442
2,141,,,,97.12%,,2,Straight,20:25:42.866733
1,110,Side,Right,Horizontal-Right,99.23%,99.37%,2,Obtuse,20:25:42.866733
2,141,,,,97.03%,,2,Straight,20:25:41.816439
1,109,Side,Right,Horizontal-Right,99.08%,99.28%,2,Obtuse,20:25:41.816439
2,141,,,,97.35%,,2,Straight,20:25:40.767968
1,111,Side,Right,Horizontal-Right,99.02%,99.05%,2,Obtuse,20:25:40.767968
2,141,,,,97.36%,,2,Straight,20:25:39.719422
1,110,Side,Right,Horizontal-Right,99.21%,99.34%,2,Obtuse,20:25:39.719422
2,142,,,,96.98%,,2,Straight,20:25:38.672400
1,110,Side,Right,Horizontal-Right,99.22%,98.98%,2,Obtuse,20:25:38.672400
2,141,,,,97.29%,,2,Straight,20:25:37.622836
1,108,Side,Right,Horizontal-Right,99.20%,99.29%,2,Obtuse,20:25:37.622836
2,142,,,,97.02%,,2,Straight,20:25:36.568443
1,109,Side,Right,Horizontal-Right,99.04%,99.03%,2,Obtuse,20:25:36.568443
2,141,,,,97.20%,,2,Straight,20:25:35.489707
1,108,Side,Right,Horizontal-Right,99.04%,99.20%,2,Obtuse,20:25:35.489707
2,142,,,,97.47%,,2,Straight,20:25:34.446791
1,109,Side,Right,Horizontal-Right,99.21%,99.03%,2,Obtuse,20:25:34.446791
2,141,,,,97.01%,,2,Straight,20:25:33.391035
1,109,Side,Right,Horizontal-Right,99.20%,99.07%,2,Obtuse,20:25:33.391035
2,142,,,,97.38%,,2,Straight,20:25:32.336410
1,110,Side,Right,Horizontal-Right,99.05%,99.13%,2,Obtuse,20:25:32.336410
2,142,,,,97.60%,,2,Straight,20:25:31.292370
1,110,Side,Right,Horizontal-Right,99.09%,99.17%,2,Obtuse,20:25:31.292370
2,142,,,,97.27%,,2,Straight,20:25:30.244410
1,112,Side,Right,Horizontal-Right,98.85%,99.06%,2,Obtuse,20:25:30.244410
2,142,,,,97.05%,,2,Straight,20:25:29.196324
1,109,Side,Right,Horizontal-Right,99.26%,99.04%,2,Obtuse,20:25:29.196324
2,141,,,,97.14%,,2,Straight,20:25:28.147549
1,109,Side,Right,Horizontal-Right,99.28%,99.03%,2,Obtuse,20:25:28.147549
2,142,,,,97.13%,,2,Straight,20:25:27.090751
1,109,Side,Right,Horizontal-Right,99.10%,99.02%,2,Obtuse,20:25:27.090751
2,140,,,,97.23%,,2,Straight,20:25:26.026636
1,109,Side,Right,Horizontal-Right,99.25%,99.05%,2,Obtuse,20:25:26.026636
2,142,,,,97.25%,,2,Straight,20:25:24.984412
1,110,Side,Right,Horizontal-Right,99.13%,99.12%,2,Obtuse,20:25:24.984412
2,140,,,,96.18%,,2,Straight,20:25:23.935610
1,110,Side,Right,Horizontal-Right,99.17%,99.12%,2,Obtuse,20:25:23.935610
2,140,,,,97.21%,,2,Straight,20:25:22.888344
1,107,Side,Right,Horizontal-Right,99.19%,99.17%,2,Obtuse,20:25:22.888344
2,142,,,,96.81%,,2,Straight,20:25:21.833870
1,108,Side,Right,Horizontal-Right,99.23%,98.95%,2,Obtuse,20:25:21.833870
2,140,,,,96.93%,,2,Straight,20:25:20.773493
1,108,Side,Right,Horizontal-Right,99.19%,99.17%,2,Obtuse,20:25:20.773493
2,141,,,,97.09%,,2,Straight,20:25:19.722108
1,108,Side,Right,Horizontal-Right,99.12%,99.32%,2,Obtuse,20:25:19.722108
2,142,,,,97.12%,,2,Straight,20:25:18.661621
1,110,Side,Right,Horizontal-Right,99.16%,99.12%,2,Obtuse,20:25:18.661621
2,141,,,,96.56%,,2,Straight,20:25:17.604394
1,111,Side,Right,Horizontal-Right,99.11%,99.02%,2,Obtuse,20:25:17.604394
2,139,,,,96.87%,,2,Straight,20:25:16.558981
1,109,Side,Right,Horizontal-Right,99.26%,99.14%,2,Obtuse,20:25:16.558981
2,140,,,,96.97%,,2,Straight,20:25:15.507430
1,109,Side,Right,Horizontal-Right,99.13%,99.14%,2,Obtuse,20:25:15.507430
2,140,,,,97.29%,,2,Straight,20:25:14.458992
1,110,Side,Right,Horizontal-Right,99.13%,99.01%,2,Obtuse,20:25:14.458992
2,141,,,,97.22%,,2,Straight,20:25:13.410118
1,109,Side,Right,Horizontal-Right,99.15%,99.04%,2,Obtuse,20:25:13.410118
2,141,,,,96.70%,,2,Straight,20:25:12.355625
1,109,Side,Right,Horizontal-Right,99.17%,99.03%,2,Obtuse,20:25:12.355625
2,140,,,,97.49%,,2,Straight,20:25:11.281032
1,111,Side,Right,Horizontal-Right,99.16%,99.05%,2,Obtuse,20:25:11.281032
2,141,,,,97.16%,,2,Straight,20:25:10.253811
1,109,Side,Right,Horizontal-Right,99.23%,99.06%,2,Obtuse,20:25:10.253811
2,141,,,,96.84%,,2,Straight,20:25:09.211253
1,108,Side,Right,Horizontal-Right,99.31%,99.10%,2,Obtuse,20:25:09.211253
2,142,,,,97.32%,,2,Straight,20:25:08.167531
1,110,Side,Right,Horizontal-Right,99.00%,99.22%,2,Obtuse,20:25:08.167531
2,140,,,,97.31%,,2,Straight,20:25:07.116427
1,110,Side,Right,Horizontal-Right,99.24%,99.16%,2,Obtuse,20:25:07.116427
2,139,,,,96.74%,,2,Straight,20:25:06.074454
1,110,Side,Right,Horizontal-Right,98.91%,99.03%,2,Obtuse,20:25:06.074454
2,141,,,,96.69%,,2,Straight,20:25:05.020083
1,109,Side,Right,Horizontal-Right,99.14%,98.98%,2,Obtuse,20:25:05.020083
2,140,,,,96.55%,,2,Straight,20:25:03.962543
1,108,Side,Right,Horizontal-Right,99.03%,99.00%,2,Obtuse,20:25:03.962543
2,140,,,,96.82%,,2,Straight,20:25:02.912458
1,110,Side,Right,Horizontal-Right,99.16%,98.96%,2,Obtuse,20:25:02.912458
2,141,,,,97.24%,,2,Straight,20:25:01.872111
1,110,Side,Right,Horizontal-Right,99.24%,99.01%,2,Obtuse,20:25:01.872111
2,141,,,,96.93%,,2,Straight,20:25:00.817989
1,109,Side,Right,Horizontal-Right,99.22%,99.04%,2,Obtuse,20:25:00.817989
2,141,,,,96.68%,,2,Straight,20:24:59.763009
1,110,Side,Right,Horizontal-Right,99.28%,98.99%,2,Obtuse,20:24:59.763009
2,141,,,,97.34%,,2,Straight,20:24:58.724385
1,109,Side,Right,Horizontal-Right,99.14%,99.16%,2,Obtuse,20:24:58.724385
2,142,,,,97.01%,,2,Straight,20:24:57.666556
1,108,Side,Right,Horizontal-Right,99.08%,99.04%,2,Obtuse,20:24:57.666556
2,141,,,,97.02%,,2,Straight,20:24:56.618397
1,109,Side,Right,Horizontal-Right,99.17%,99.08%,2,Obtuse,20:24:56.618397
2,142,,,,97.26%,,2,Straight,20:24:55.570557
1,108,Side,Right,Horizontal-Right,99.11%,99.16%,2,Obtuse,20:24:55.570557
2,140,,,,96.97%,,2,Straight,20:24:54.521846
1,110,Side,Right,Horizontal-Right,99.17%,99.19%,2,Obtuse,20:24:54.521846
2,141,,,,96.66%,,2,Straight,20:24:53.469935
1,111,Side,Left,Horizontal-Left,99.08%,99.10%,2,Obtuse,20:24:53.469935
2,142,,,,97.92%,,2,Straight,20:24:52.420296
1,109,Side,Right,Horizontal-Right,99.32%,99.01%,2,Obtuse,20:24:52.420296
2,142,,,,97.07%,,2,Straight,20:24:51.375530
1,112,Side,Right,Horizontal-Right,98.99%,99.03%,2,Obtuse,20:24:51.375530
2,141,,,,97.33%,,2,Straight,20:24:50.319148
1,109,Side,Right,Horizontal-Right,99.29%,99.42%,2,Obtuse,20:24:50.319148
2,142,,,,96.66%,,2,Straight,20:24:49.259085
1,111,Side,Right,Horizontal-Right,99.06%,99.27%,2,Obtuse,20:24:49.259085
2,141,,,,97.04%,,2,Straight,20:24:48.212420
1,110,Side,Right,Horizontal-Right,99.04%,99.29%,2,Obtuse,20:24:48.212420
2,142,,,,97.50%,,2,Straight,20:24:47.184320
1,110,Side,Right,Horizontal-Right,99.14%,99.15%,2,Obtuse,20:24:47.184320
2,141,,,,97.20%,,2,Straight,20:24:46.140332
1,111,Side,Right,Horizontal-Right,98.64%,99.10%,2,Obtuse,20:24:46.140332
2,141,,,,96.94%,,2,Straight,20:24:45.092426
1,106,Side,Right,Horizontal-Right,99.20%,99.10%,2,Obtuse,20:24:45.092426
2,141,,,,97.03%,,2,Straight,20:24:44.043334
1,110,Side,Right,Horizontal-Right,99.08%,99.08%,2,Obtuse,20:24:44.043334
2,141,,,,97.20%,,2,Straight,20:24:42.988444
1,109,Side,Right,Horizontal-Right,99.07%,98.91%,2,Obtuse,20:24:42.988444
2,142,,,,97.27%,,2,Straight,20:24:41.939217
1,108,Side,Right,Horizontal-Right,99.23%,98.97%,2,Obtuse,20:24:41.939217
2,141,,,,96.37%,,2,Straight,20:24:40.891067
1,110,Side,Right,Horizontal-Right,98.92%,99.17%,2,Obtuse,20:24:40.891067
2,142,,,,97.24%,,2,Straight,20:24:39.834193
1,110,Side,Right,Horizontal-Right,99.01%,99.02%,2,Obtuse,20:24:39.834193
