box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time
2,141.0,,,,83.51%,,2,Straight,19:30:41.493567
1,104.0,Side,Left,Horizontal-Left,97.82%,99.69%,2,Obtuse,19:30:41.493567
2,138.0,,,,83.60%,,2,Straight,19:30:40.416066
1,104.0,Top,Right,Vertical-Right,97.30%,99.70%,2,Obtuse,19:30:40.416066
2,138.0,,,,84.07%,,2,Straight,19:30:39.354313
1,104.0,,,,97.42%,99.71%,2,Obtuse,19:30:39.354313
2,139.0,,,,83.18%,,2,Straight,19:30:38.299526
1,105.0,Top,Right,Vertical-Right,97.55%,99.68%,2,Obtuse,19:30:38.299526
2,141.0,,,,81.93%,,2,Straight,19:30:37.240460
1,104.0,Top,Right,Vertical-Right,97.45%,99.68%,2,Obtuse,19:30:37.240460
2,139.0,,,,84.17%,,2,Straight,19:30:36.179322
1,103.0,,,,97.58%,99.66%,2,Obtuse,19:30:36.179322
2,136.0,,,,81.93%,,2,Straight,19:30:35.124396
1,104.0,,,,97.61%,99.64%,2,Obtuse,19:30:35.124396
2,138.0,,,,81.53%,,2,Straight,19:30:34.065453
1,104.0,,,,97.69%,99.61%,2,Obtuse,19:30:34.065453
2,140.0,,,,79.78%,,2,Straight,19:30:33.012454
1,105.0,Side,Right,Horizontal-Right,97.44%,99.68%,2,Obtuse,19:30:33.012454
2,138.0,,,,81.68%,,2,Straight,19:30:31.950184
1,104.0,Top,Right,Vertical-Right,97.44%,99.63%,2,Obtuse,19:30:31.950184
2,138.0,,,,82.80%,,2,Straight,19:30:30.894590
1,105.0,,,,97.36%,99.68%,2,Obtuse,19:30:30.894590
2,140.0,,,,82.68%,,2,Straight,19:30:29.822649
1,105.0,,,,97.64%,99.68%,2,Obtuse,19:30:29.822649
2,137.0,,,,84.10%,,2,Straight,19:30:28.763976
1,104.0,,,,97.62%,99.70%,2,Obtuse,19:30:28.763976
2,139.0,,,,81.69%,,2,Straight,19:30:27.711409
1,105.0,,,,97.44%,99.68%,2,Obtuse,19:30:27.711409
2,141.0,,,,84.84%,,2,Straight,19:30:26.665995
1,105.0,,,,97.56%,99.65%,2,Obtuse,19:30:26.665995
2,139.0,,,,83.65%,,2,Straight,19:30:25.614359
1,104.0,,,,97.58%,99.70%,2,Obtuse,19:30:25.614359
2,138.0,,,,83.08%,,2,Straight,19:30:24.562407
1,103.0,Side,Left,Horizontal-Left,97.41%,99.66%,2,Obtuse,19:30:24.562407
2,141.0,,,,79.77%,,2,Straight,19:30:23.507487
1,104.0,,,,97.37%,99.70%,2,Obtuse,19:30:23.507487
2,140.0,,,,81.54%,,2,Straight,19:30:22.456222
1,104.0,Top,Right,Vertical-Right,97.77%,99.70%,2,Obtuse,19:30:22.456222
2,138.0,,,,82.82%,,2,Straight,19:30:21.402435
1,104.0,Side,Left,Horizontal-Left,97.67%,99.68%,2,Obtuse,19:30:21.402435
2,139.0,,,,82.40%,,2,Straight,19:30:20.346843
1,104.0,Top,Right,Vertical-Right,97.62%,99.67%,2,Obtuse,19:30:20.346843
2,138.0,,,,82.87%,,2,Straight,19:30:19.282363
1,104.0,,,,97.28%,99.71%,2,Obtuse,19:30:19.282363
2,140.0,,,,81.81%,,2,Straight,19:30:18.223921
1,103.0,,,,97.65%,99.70%,2,Obtuse,19:30:18.223921
2,141.0,,,,81.76%,,2,Straight,19:30:17.168423
1,104.0,,,,97.68%,99.65%,2,Obtuse,19:30:17.168423
2,138.0,,,,77.56%,,2,Straight,19:30:16.095000
1,104.0,,,,97.59%,99.64%,2,Obtuse,19:30:16.095000
2,140.0,,,,83.19%,,2,Straight,19:30:15.035045
1,102.0,,,,97.47%,99.67%,2,Obtuse,19:30:15.035045
2,140.0,,,,85.71%,,2,Straight,19:30:13.980079
1,103.0,,,,97.64%,99.72%,2,Obtuse,19:30:13.980079
2,139.0,,,,83.87%,,2,Straight,19:30:12.906558
1,102.0,,,,97.46%,99.65%,2,Obtuse,19:30:12.906558
2,141.0,,,,84.45%,,2,Straight,19:30:11.837773
1,105.0,,,,97.67%,99.69%,2,Obtuse,19:30:11.837773
2,139.0,,,,81.80%,,2,Straight,19:30:10.777683
1,103.0,,,,97.69%,99.72%,2,Obtuse,19:30:10.777683
2,138.0,,,,82.42%,,2,Straight,19:30:09.716430
1,104.0,Side,Left,Horizontal-Left,97.50%,99.70%,2,Obtuse,19:30:09.716430
2,141.0,,,,82.37%,,2,Straight,19:30:08.667137
1,104.0,,,,97.21%,99.69%,2,Obtuse,19:30:08.667137
2,139.0,,,,80.86%,,2,Straight,19:30:07.602890
1,104.0,,,,97.95%,99.64%,2,Obtuse,19:30:07.602890
2,139.0,,,,84.46%,,2,Straight,19:30:06.542963
1,104.0,,,,97.51%,99.66%,2,Obtuse,19:30:06.542963
2,136.0,,,,85.07%,,2,Straight,19:30:05.498405
1,105.0,,,,97.82%,99.68%,2,Obtuse,19:30:05.498405
2,138.0,,,,81.37%,,2,Straight,19:30:04.448413
1,104.0,Side,Right,Horizontal-Right,97.54%,99.68%,2,Obtuse,19:30:04.448413
2,139.0,,,,81.74%,,2,Straight,19:30:03.394811
1,104.0,Top,Right,Vertical-Right,97.42%,99.67%,2,Obtuse,19:30:03.394811
2,138.0,,,,82.12%,,2,Straight,19:30:02.329904
1,104.0,Top,Right,Vertical-Right,97.41%,99.69%,2,Obtuse,19:30:02.329904
2,138.0,,,,81.58%,,2,Straight,19:30:01.279026
1,104.0,,,,97.30%,99.68%,2,Obtuse,19:30:01.279026
2,139.0,,,,81.43%,,2,Straight,19:30:00.222501
1,103.0,,,,97.15%,99.64%,2,Obtuse,19:30:00.222501
2,139.0,,,,82.11%,,2,Straight,19:29:59.179709
1,105.0,Top,Right,Vertical-Right,97.40%,99.70%,2,Obtuse,19:29:59.179709
2,138.0,,,,85.18%,,2,Straight,19:29:58.127500
1,104.0,,,,97.35%,99.68%,2,Obtuse,19:29:58.127500
2,139.0,,,,79.32%,,2,Straight,19:29:57.065497
1,105.0,,,,97.22%,99.66%,2,Obtuse,19:29:57.065497
2,138.0,,,,82.12%,,2,Straight,19:29:55.998319
1,104.0,,,,97.44%,99.73%,2,Obtuse,19:29:55.998319
2,139.0,,,,83.51%,,2,Straight,19:29:54.950202
1,104.0,,,,97.54%,99.72%,2,Obtuse,19:29:54.950202
2,140.0,,,,82.53%,,2,Straight,19:29:53.877652
1,105.0,,,,97.02%,99.70%,2,Obtuse,19:29:53.877652
2,140.0,,,,82.55%,,2,Straight,19:29:52.829530
1,105.0,,,,97.68%,99.71%,2,Obtuse,19:29:52.829530
2,139.0,,,,80.24%,,2,Straight,19:29:51.769375
1,103.0,,,,97.16%,99.70%,2,Obtuse,19:29:51.769375
2,140.0,,,,84.58%,,2,Straight,19:29:50.703478
1,104.0,,,,97.35%,99.71%,2,Obtuse,19:29:50.703478
2,138.0,,,,83.75%,,2,Straight,19:29:49.655651
1,105.0,,,,97.77%,99.72%,2,Obtuse,19:29:49.655651
2,139.0,,,,83.32%,,2,Straight,19:29:48.598997
1,104.0,,,,97.48%,99.67%,2,Obtuse,19:29:48.598997
2,140.0,,,,79.36%,,2,Straight,19:29:47.529641
1,104.0,,,,97.54%,99.67%,2,Obtuse,19:29:47.529641
2,141.0,,,,83.12%,,2,Straight,19:29:46.482283
1,104.0,,,,97.05%,99.73%,2,Obtuse,19:29:46.482283
2,141.0,,,,83.53%,,2,Straight,19:29:45.414964
1,104.0,,,,97.48%,99.69%,2,Obtuse,19:29:45.414964
2,139.0,,,,82.16%,,2,Straight,19:29:44.360359
1,105.0,,,,97.27%,99.70%,2,Obtuse,19:29:44.360359
2,140.0,,,,81.79%,,2,Straight,19:29:43.310207
1,103.0,Top,Right,Vertical-Right,97.68%,99.66%,2,Obtuse,19:29:43.310207
2,138.0,,,,84.12%,,2,Straight,19:29:42.253490
1,103.0,,,,97.31%,99.68%,2,Obtuse,19:29:42.253490
2,139.0,,,,81.34%,,2,Straight,19:29:41.198462
1,104.0,,,,97.74%,99.68%,2,Obtuse,19:29:41.198462
2,141.0,,,,82.63%,,2,Straight,19:29:40.126002
1,105.0,,,,97.33%,99.68%,2,Obtuse,19:29:40.126002
2,140.0,,,,82.01%,,2,Straight,19:29:39.072459
1,104.0,,,,97.74%,99.62%,2,Obtuse,19:29:39.072459
2,139.0,,,,81.35%,,2,Straight,19:29:38.021940
1,105.0,Top,Right,Vertical-Right,97.40%,99.70%,2,Obtuse,19:29:38.021940
2,138.0,,,,81.63%,,2,Straight,19:29:36.959551
1,105.0,,,,97.47%,99.66%,2,Obtuse,19:29:36.959551
2,138.0,,,,85.08%,,2,Straight,19:29:35.898033
1,104.0,Top,Right,Vertical-Right,97.65%,99.66%,2,Obtuse,19:29:35.898033
2,136.0,,,,80.14%,,2,Straight,19:29:34.830606
1,104.0,Top,Right,Vertical-Right,97.48%,99.65%,2,Obtuse,19:29:34.830606
2,138.0,,,,81.96%,,2,Straight,19:29:33.781694
1,102.0,Top,Right,Vertical-Right,97.53%,99.70%,2,Obtuse,19:29:33.781694
2,138.0,,,,84.12%,,2,Straight,19:29:32.735325
1,102.0,Side,Right,Horizontal-Right,97.76%,99.66%,2,Obtuse,19:29:32.735325
2,139.0,,,,84.04%,,2,Straight,19:29:31.682549
1,104.0,,,,97.66%,99.69%,2,Obtuse,19:29:31.682549
2,141.0,,,,85.02%,,2,Straight,19:29:30.622660
1,104.0,,,,97.43%,99.70%,2,Obtuse,19:29:30.622660
2,138.0,,,,82.79%,,2,Straight,19:29:29.570702
1,104.0,,,,97.64%,99.71%,2,Obtuse,19:29:29.570702
2,139.0,,,,83.03%,,2,Straight,19:29:28.518851
1,104.0,,,,97.75%,99.67%,2,Obtuse,19:29:28.518851
2,138.0,,,,83.08%,,2,Straight,19:29:27.472404
1,103.0,,,,97.79%,99.73%,2,Obtuse,19:29:27.472404
2,139.0,,,,83.22%,,2,Straight,19:29:26.427055
1,104.0,Top,Right,Vertical-Right,97.56%,99.66%,2,Obtuse,19:29:26.427055
2,140.0,,,,80.18%,,2,Straight,19:29:25.370363
1,104.0,,,,97.51%,99.66%,2,Obtuse,19:29:25.370363
2,138.0,,,,83.54%,,2,Straight,19:29:24.314635
1,104.0,Top,Right,Vertical-Right,97.94%,99.65%,2,Obtuse,19:29:24.314635
2,141.0,,,,83.96%,,2,Straight,19:29:23.266386
1,104.0,,,,97.45%,99.69%,2,Obtuse,19:29:23.266386
2,139.0,,,,84.70%,,2,Straight,19:29:22.191717
1,104.0,,,,97.28%,99.69%,2,Obtuse,19:29:22.191717
2,140.0,,,,82.69%,,2,Straight,19:29:21.134740
1,103.0,Side,Right,Horizontal-Right,97.70%,99.71%,2,Obtuse,19:29:21.134740
2,138.0,,,,80.87%,,2,Straight,19:29:20.061441
1,105.0,,,,97.84%,99.71%,2,Obtuse,19:29:20.061441
2,140.0,,,,83.42%,,2,Straight,19:29:19.000496
1,104.0,,,,97.45%,99.65%,2,Obtuse,19:29:19.000496
2,139.0,,,,82.52%,,2,Straight,19:29:17.954418
1,104.0,Top,Right,Vertical-Right,97.73%,99.70%,2,Obtuse,19:29:17.954418
2,136.0,,,,80.85%,,2,Straight,19:29:16.899684
1,102.0,,,,97.39%,99.70%,2,Obtuse,19:29:16.899684
2,139.0,,,,82.79%,,2,Straight,19:29:15.840430
1,103.0,,,,97.40%,99.68%,2,Obtuse,19:29:15.840430
2,139.0,,,,81.88%,,2,Straight,19:29:14.786731
1,104.0,,,,97.72%,99.69%,2,Obtuse,19:29:14.786731
2,139.0,,,,83.41%,,2,Straight,19:29:13.729728
1,104.0,,,,97.66%,99.67%,2,Obtuse,19:29:13.729728
2,138.0,,,,78.33%,,2,Straight,19:29:12.688423
1,104.0,,,,96.65%,99.68%,2,Obtuse,19:29:12.688423
2,141.0,,,,81.96%,,2,Straight,19:29:11.638316
1,104.0,,,,97.79%,99.68%,2,Obtuse,19:29:11.638316
2,140.0,,,,84.66%,,2,Straight,19:29:10.588384
1,105.0,,,,97.41%,99.71%,2,Obtuse,19:29:10.588384
2,141.0,,,,83.69%,,2,Straight,19:29:09.538852
1,104.0,Side,Left,Horizontal-Left,97.47%,99.72%,2,Obtuse,19:29:09.538852
2,139.0,Top,left,Vertical-left,84.18%,,2,Straight,19:29:08.480468
1,104.0,,,,97.38%,99.69%,2,Obtuse,19:29:08.480468
2,138.0,,,,80.91%,,2,Straight,19:29:07.418106
1,105.0,,,,97.38%,99.65%,2,Obtuse,19:29:07.418106
2,140.0,,,,83.30%,,2,Straight,19:29:06.368387
1,104.0,,,,97.68%,99.72%,2,Obtuse,19:29:06.368387
2,140.0,Top,left,Vertical-left,85.32%,,2,Straight,19:29:05.294924
1,103.0,,,,96.86%,99.70%,2,Obtuse,19:29:05.294924
2,141.0,,,,82.22%,,2,Straight,19:29:04.245900
1,104.0,,,,97.64%,99.69%,2,Obtuse,19:29:04.245900
2,139.0,,,,83.29%,,2,Straight,19:29:03.179019
1,104.0,,,,97.31%,99.66%,2,Obtuse,19:29:03.179019
2,140.0,,,,82.29%,,2,Straight,19:29:02.110001
1,105.0,,,,97.66%,99.66%,2,Obtuse,19:29:02.110001
2,140.0,,,,82.41%,,2,Straight,19:29:01.070091
1,104.0,,,,97.69%,99.68%,2,Obtuse,19:29:01.070091
2,137.0,,,,82.11%,,2,Straight,19:29:00.016596
1,105.0,,,,97.52%,99.67%,2,Obtuse,19:29:00.016596
2,140.0,,,,83.60%,,2,Straight,19:28:58.960426
1,105.0,,,,97.59%,99.71%,2,Obtuse,19:28:58.960426
2,135.0,,,,81.32%,,2,Straight,19:28:57.903439
1,104.0,,,,97.52%,99.67%,2,Obtuse,19:28:57.903439
2,135.0,,,,80.93%,,2,Straight,19:28:56.847119
1,104.0,Top,Right,Vertical-Right,97.80%,99.69%,2,Obtuse,19:28:56.847119
2,140.0,,,,81.62%,,2,Straight,19:28:55.770149
1,104.0,,,,97.28%,99.69%,2,Obtuse,19:28:55.770149
2,138.0,,,,81.64%,,2,Straight,19:28:54.716438
1,103.0,,,,97.45%,99.70%,2,Obtuse,19:28:54.716438
2,139.0,,,,82.33%,,2,Straight,19:28:53.660430
1,104.0,,,,97.76%,99.66%,2,Obtuse,19:28:53.660430
2,139.0,,,,84.66%,,2,Straight,19:28:52.587034
1,104.0,,,,97.53%,99.70%,2,Obtuse,19:28:52.587034
2,141.0,,,,84.43%,,2,Straight,19:28:51.523342
1,104.0,,,,97.54%,99.72%,2,Obtuse,19:28:51.523342
2,140.0,Top,left,Vertical-left,81.49%,,2,Straight,19:28:50.471161
1,105.0,,,,97.34%,99.69%,2,Obtuse,19:28:50.471161
2,137.0,,,,81.59%,,2,Straight,19:28:49.420388
1,104.0,,,,97.77%,99.70%,2,Obtuse,19:28:49.420388
2,139.0,,,,83.39%,,2,Straight,19:28:48.357836
1,105.0,,,,97.26%,99.66%,2,Obtuse,19:28:48.357836
2,137.0,Top,left,Vertical-left,84.08%,,2,Straight,19:28:47.297972
1,104.0,,,,97.60%,99.70%,2,Obtuse,19:28:47.297972
2,139.0,,,,81.54%,,2,Straight,19:28:46.248428
1,104.0,Side,Right,Horizontal-Right,97.66%,99.64%,2,Obtuse,19:28:46.248428
2,141.0,,,,85.82%,,2,Straight,19:28:45.186391
1,103.0,,,,97.55%,99.68%,2,Obtuse,19:28:45.186391
2,141.0,,,,80.12%,,2,Straight,19:28:44.148378
1,103.0,,,,97.53%,99.64%,2,Obtuse,19:28:44.148378
2,140.0,,,,84.20%,,2,Straight,19:28:43.096418
1,103.0,,,,97.22%,99.69%,2,Obtuse,19:28:43.096418
2,139.0,,,,80.19%,,2,Straight,19:28:42.034738
1,103.0,,,,97.89%,99.75%,2,Obtuse,19:28:42.034738
2,141.0,,,,80.70%,,2,Straight,19:28:40.975827
1,104.0,,,,97.38%,99.58%,2,Obtuse,19:28:40.975827
2,140.0,,,,81.82%,,2,Straight,19:28:39.924421
1,104.0,,,,97.68%,99.67%,2,Obtuse,19:28:39.924421
2,138.0,,,,84.84%,,2,Straight,19:28:38.863748
1,104.0,Top,Right,Vertical-Right,97.57%,99.67%,2,Obtuse,19:28:38.863748
2,138.0,,,,84.97%,,2,Straight,19:28:37.813937
1,104.0,,,,97.76%,99.65%,2,Obtuse,19:28:37.813937
2,139.0,,,,83.04%,,2,Straight,19:28:36.764427
1,104.0,,,,97.61%,99.72%,2,Obtuse,19:28:36.764427
2,139.0,,,,81.45%,,2,Straight,19:28:35.702410
1,105.0,Top,Right,Vertical-Right,97.20%,99.70%,2,Obtuse,19:28:35.702410
2,138.0,,,,80.74%,,2,Straight,19:28:34.642455
1,102.0,Top,Right,Vertical-Right,97.21%,99.69%,2,Obtuse,19:28:34.642455
2,139.0,,,,81.03%,,2,Straight,19:28:33.592403
1,103.0,,,,97.52%,99.69%,2,Obtuse,19:28:33.592403
2,141.0,,,,86.62%,,2,Straight,19:28:32.531684
1,104.0,,,,97.34%,99.71%,2,Obtuse,19:28:32.531684
2,137.0,,,,79.61%,,2,Straight,19:28:31.473978
1,103.0,,,,97.28%,99.70%,2,Obtuse,19:28:31.473978
2,139.0,,,,84.13%,,2,Straight,19:28:30.417836
1,103.0,,,,97.69%,99.69%,2,Obtuse,19:28:30.417836
2,137.0,,,,81.66%,,2,Straight,19:28:29.332423
1,105.0,,,,97.13%,99.72%,2,Obtuse,19:28:29.332423
2,139.0,,,,81.18%,,2,Straight,19:28:28.275750
1,104.0,,,,97.64%,99.71%,2,Obtuse,19:28:28.275750
2,138.0,,,,83.88%,,2,Straight,19:28:27.224953
1,104.0,Side,Left,Horizontal-Left,97.44%,99.70%,2,Obtuse,19:28:27.224953
2,139.0,,,,84.16%,,2,Straight,19:28:26.177654
1,105.0,,,,97.75%,99.69%,2,Obtuse,19:28:26.177654
2,139.0,,,,84.82%,,2,Straight,19:28:25.123314
1,103.0,Side,Right,Horizontal-Right,97.51%,99.71%,2,Obtuse,19:28:25.123314
2,140.0,,,,82.00%,,2,Straight,19:28:24.068409
1,104.0,Side,Left,Horizontal-Left,97.74%,99.66%,2,Obtuse,19:28:24.068409
2,138.0,,,,80.25%,,2,Straight,19:28:23.023215
1,104.0,Top,Right,Vertical-Right,97.51%,99.67%,2,Obtuse,19:28:23.023215
2,139.0,,,,84.05%,,2,Straight,19:28:21.975450
1,104.0,,,,97.63%,99.65%,2,Obtuse,19:28:21.975450
2,141.0,,,,84.35%,,2,Straight,19:28:20.919686
1,104.0,,,,97.48%,99.65%,2,Obtuse,19:28:20.919686
2,140.0,,,,80.81%,,2,Straight,19:28:19.857617
1,104.0,Side,Right,Horizontal-Right,97.07%,99.72%,2,Obtuse,19:28:19.857617
2,139.0,,,,81.87%,,2,Straight,19:28:18.804172
1,104.0,,,,97.76%,99.66%,2,Obtuse,19:28:18.804172
2,138.0,,,,84.01%,,2,Straight,19:28:17.745909
1,103.0,,,,97.39%,99.70%,2,Obtuse,19:28:17.745909
2,139.0,,,,84.63%,,2,Straight,19:28:16.702370
1,104.0,,,,97.60%,99.68%,2,Obtuse,19:28:16.702370
2,138.0,,,,81.26%,,2,Straight,19:28:15.644436
1,104.0,,,,97.48%,99.69%,2,Obtuse,19:28:15.644436
2,139.0,,,,80.79%,,2,Straight,19:28:14.596435
1,104.0,,,,97.49%,99.67%,2,Obtuse,19:28:14.596435
2,139.0,,,,83.31%,,2,Straight,19:28:13.545806
1,102.0,,,,97.61%,99.73%,2,Obtuse,19:28:13.545806
2,139.0,,,,82.77%,,2,Straight,19:28:12.494061
1,104.0,Top,Right,Vertical-Right,97.61%,99.68%,2,Obtuse,19:28:12.494061
2,141.0,,,,83.87%,,2,Straight,19:28:11.412108
1,104.0,,,,97.52%,99.70%,2,Obtuse,19:28:11.412108
2,138.0,,,,80.98%,,2,Straight,19:28:10.338250
1,104.0,,,,97.40%,99.68%,2,Obtuse,19:28:10.338250
2,139.0,,,,81.69%,,2,Straight,19:28:09.280426
1,104.0,,,,97.85%,99.69%,2,Obtuse,19:28:09.280426
2,138.0,,,,81.30%,,2,Straight,19:28:08.220179
1,104.0,Side,Right,Horizontal-Right,97.59%,99.69%,2,Obtuse,19:28:08.220179
2,141.0,,,,85.39%,,2,Straight,19:28:07.163997
1,104.0,Top,Right,Vertical-Right,97.27%,99.69%,2,Obtuse,19:28:07.163997
2,140.0,,,,81.63%,,2,Straight,19:28:06.109585
1,104.0,,,,97.65%,99.66%,2,Obtuse,19:28:06.109585
2,139.0,,,,80.19%,,2,Straight,19:28:05.057617
1,104.0,,,,97.50%,99.68%,2,Obtuse,19:28:05.057617
2,138.0,,,,83.85%,,2,Straight,19:28:04.000402
1,105.0,,,,97.26%,99.73%,2,Obtuse,19:28:04.000402
2,141.0,,,,85.66%,,2,Straight,19:28:02.950377
1,105.0,,,,97.67%,99.71%,2,Obtuse,19:28:02.950377
2,138.0,,,,80.22%,,2,Straight,19:28:01.860394
