box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time,arrow_position_encode,arrow_direction_encode,orientation_type_encode,angle_type_encode,angle_gt_1,box_number_gt_1,arrow_direction_gt_1,arrow_position_gt_1,orientation_type_gt_1,angle_type_gt_1
1,92.0,Side,Left,Horizontal-Left,75.71,97.27,1,Right,21:53:57.694759,2.0,1.0,0,2.0,93,1,0,0,0,2
1,91.0,,,,66.35,97.23,1,Right,21:53:56.662658,,,2,2.0,93,1,0,0,0,2
1,,,,,64.43,97.75,1,,21:53:55.636620,,,2,,93,1,0,0,0,2
1,91.0,,,,69.37,96.78,1,Right,21:53:54.598698,,,2,2.0,93,1,0,0,0,2
1,92.0,Side,Right,Horizontal-Right,68.61,96.05,1,Right,21:53:53.546053,2.0,2.0,1,2.0,93,1,0,0,0,2
1,92.0,,,,71.74,97.47,1,Right,21:53:52.513031,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,71.01,96.04,1,Right,21:53:51.489707,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,69.37,97.05,1,Right,21:53:50.450662,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,67.34,97.16,1,Right,21:53:49.410701,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,70.47,96.5,1,Right,21:53:48.377081,,,2,2.0,93,1,0,0,0,2
1,92.0,Side,Left,Horizontal-Left,68.11,97.11,1,Right,21:53:47.346507,2.0,1.0,0,2.0,93,1,0,0,0,2
1,92.0,,,,68.43,97.89,1,Right,21:53:46.306658,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,74.1,97.68,1,Right,21:53:45.273768,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,67.34,97.37,1,Right,21:53:44.240375,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,72.24,96.66,1,Right,21:53:43.204612,,,2,2.0,93,1,0,0,0,2
1,,,,,71.46,96.55,1,,21:53:42.151076,,,2,,93,1,0,0,0,2
1,92.0,,,,72.0,96.95,1,Right,21:53:41.116818,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,72.36,96.98,1,Right,21:53:40.090594,,,2,2.0,93,1,0,0,0,2
1,93.0,Side,Right,Horizontal-Right,70.36,97.47,1,Right,21:53:39.057076,2.0,2.0,1,2.0,93,1,0,0,0,2
1,92.0,,,,70.19,97.36,1,Right,21:53:38.022678,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,66.38,96.53,1,Right,21:53:37.000001,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,70.44,97.38,1,Right,21:53:35.966696,,,2,2.0,93,1,0,0,0,2
1,,,,,69.97,98.3,1,,21:53:34.938117,,,2,,93,1,0,0,0,2
1,91.0,,,,69.34,96.79,1,Right,21:53:33.896982,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,72.02,97.07,1,Right,21:53:32.864295,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,67.85,97.89,1,Right,21:53:31.819813,,,2,2.0,93,1,0,0,0,2
1,92.0,Side,Left,Horizontal-Left,74.05,96.5,1,Right,21:53:30.785515,2.0,1.0,0,2.0,93,1,0,0,0,2
1,92.0,,,,67.67,96.16,1,Right,21:53:29.762669,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,67.81,96.79,1,Right,21:53:28.734720,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,70.38,97.02,1,Right,21:53:27.692652,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,73.49,97.88,1,Right,21:53:26.657967,,,2,2.0,93,1,0,0,0,2
1,,,,,67.12,96.95,1,,21:53:25.620020,,,2,,93,1,0,0,0,2
1,89.0,,,,68.6,97.81,1,Right,21:53:24.586355,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,68.39,96.91,1,Right,21:53:23.554681,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,70.17,96.86,1,Right,21:53:22.524241,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,60.9,97.57,1,Right,21:53:21.509825,,,2,2.0,93,1,0,0,0,2
1,94.0,,,,62.71,96.64,1,Right,21:53:20.478695,,,2,2.0,93,1,0,0,0,2
1,93.0,Side,Left,Horizontal-Left,69.41,97.2,1,Right,21:53:19.450690,2.0,1.0,0,2.0,93,1,0,0,0,2
1,,,,,71.85,95.74,1,,21:53:18.418681,,,2,,93,1,0,0,0,2
1,92.0,,,,70.17,96.61,1,Right,21:53:17.386690,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,69.76,97.67,1,Right,21:53:16.355968,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,67.46,97.31,1,Right,21:53:15.317683,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,69.93,97.75,1,Right,21:53:14.258613,,,2,2.0,93,1,0,0,0,2
1,86.0,,,,70.34,97.35,1,Right,21:53:13.209632,,,2,2.0,93,1,0,0,0,2
1,,Side,Right,Horizontal-Right,63.01,96.38,1,,21:53:12.170147,2.0,2.0,1,,93,1,0,0,0,2
1,,,,,70.89,96.67,1,,21:53:11.137175,,,2,,93,1,0,0,0,2
1,92.0,,,,72.09,96.97,1,Right,21:53:10.077324,,,2,2.0,93,1,0,0,0,2
1,91.0,Side,Right,Horizontal-Right,73.33,97.42,1,Right,21:53:09.034886,2.0,2.0,1,2.0,93,1,0,0,0,2
1,94.0,Side,Right,Horizontal-Right,74.26,95.85,1,Right,21:53:08.004566,2.0,2.0,1,2.0,93,1,0,0,0,2
1,92.0,,,,66.17,96.87,1,Right,21:53:06.962699,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,72.32,96.26,1,Right,21:53:05.926702,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,65.72,97.08,1,Right,21:53:04.886585,,,2,2.0,93,1,0,0,0,2
1,93.0,,,,62.72,96.6,1,Right,21:53:03.857682,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,69.73,97.37,1,Right,21:53:02.818049,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,69.44,97.17,1,Right,21:53:01.776918,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,67.4,96.65,1,Right,21:53:00.757397,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,70.87,97.61,1,Right,21:52:59.724114,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,67.8,96.64,1,Right,21:52:58.697030,,,2,2.0,93,1,0,0,0,2
1,92.0,Side,Right,Horizontal-Right,67.7,96.77,1,Right,21:52:57.672657,2.0,2.0,1,2.0,93,1,0,0,0,2
1,92.0,,,,64.38,97.78,1,Right,21:52:56.641542,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,74.07,97.63,1,Right,21:52:55.612435,,,2,2.0,93,1,0,0,0,2
1,93.0,,,,71.63,96.62,1,Right,21:52:54.586680,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,72.54,97.57,1,Right,21:52:53.559905,,,2,2.0,93,1,0,0,0,2
1,,Side,Left,Horizontal-Left,68.39,97.27,1,,21:52:52.535874,2.0,1.0,0,,93,1,0,0,0,2
1,91.0,,,,74.87,95.47,1,Right,21:52:51.506720,,,2,2.0,93,1,0,0,0,2
1,,,,,68.71,96.96,1,,21:52:50.481705,,,2,,93,1,0,0,0,2
1,89.0,,,,72.42,97.51,1,Right,21:52:49.453063,,,2,2.0,93,1,0,0,0,2
1,,,,,68.44,97.32,1,,21:52:48.426697,,,2,,93,1,0,0,0,2
1,91.0,,,,68.75,95.54,1,Right,21:52:47.397289,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,67.81,97.53,1,Right,21:52:46.379652,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,66.98,97.71,1,Right,21:52:45.350515,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,66.19,96.89,1,Right,21:52:44.324425,,,2,2.0,93,1,0,0,0,2
1,93.0,Side,Right,Horizontal-Right,69.6,96.22,1,Right,21:52:43.297393,2.0,2.0,1,2.0,93,1,0,0,0,2
1,89.0,,,,69.0,96.6,1,Right,21:52:42.262745,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,64.29,96.99,1,Right,21:52:41.229502,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,66.12,96.77,1,Right,21:52:40.194474,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,66.28,97.38,1,Right,21:52:39.169790,,,2,2.0,93,1,0,0,0,2
1,,,,,65.74,97.52,1,,21:52:38.141724,,,2,,93,1,0,0,0,2
1,91.0,,,,67.73,97.25,1,Right,21:52:37.113605,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,68.45,97.22,1,Right,21:52:36.077483,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,69.03,97.79,1,Right,21:52:35.045012,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,73.03,97.97,1,Right,21:52:34.009875,,,2,2.0,93,1,0,0,0,2
1,88.0,,,,71.97,97.71,1,Right,21:52:32.988246,,,2,2.0,93,1,0,0,0,2
1,92.0,Side,Left,Horizontal-Left,61.45,97.23,1,Right,21:52:31.962708,2.0,1.0,0,2.0,93,1,0,0,0,2
1,91.0,,,,65.82,97.14,1,Right,21:52:30.922394,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,60.26,97.47,1,Right,21:52:29.892097,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,73.11,97.55,1,Right,21:52:28.856220,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,66.97,97.08,1,Right,21:52:27.834663,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,66.8,96.87,1,Right,21:52:26.798224,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,70.43,96.7,1,Right,21:52:25.758901,,,2,2.0,93,1,0,0,0,2
1,89.0,Side,Left,Horizontal-Left,74.45,97.08,1,Right,21:52:24.718360,2.0,1.0,0,2.0,93,1,0,0,0,2
1,92.0,,,,63.34,95.67,1,Right,21:52:23.690672,,,2,2.0,93,1,0,0,0,2
1,,Side,Left,Horizontal-Left,69.94,97.16,1,,21:52:22.653901,2.0,1.0,0,,93,1,0,0,0,2
1,92.0,,,,69.82,97.17,1,Right,21:52:21.626683,,,2,2.0,93,1,0,0,0,2
1,,Side,Right,Horizontal-Right,75.27,96.67,1,,21:52:20.590558,2.0,2.0,1,,93,1,0,0,0,2
1,,,,,68.1,96.42,1,,21:52:19.576019,,,2,,93,1,0,0,0,2
1,93.0,,,,73.28,97.61,1,Right,21:52:18.532039,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,69.84,96.89,1,Right,21:52:17.477551,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,66.21,97.12,1,Right,21:52:16.438633,,,2,2.0,93,1,0,0,0,2
1,94.0,,,,69.39,97.67,1,Right,21:52:15.393737,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,67.8,97.61,1,Right,21:52:14.358689,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,72.82,97.36,1,Right,21:52:13.316440,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,71.75,96.02,1,Right,21:52:12.276042,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,68.31,97.0,1,Right,21:52:11.244234,,,2,2.0,93,1,0,0,0,2
1,,,,,64.07,97.47,1,,21:52:10.214384,,,2,,93,1,0,0,0,2
1,92.0,,,,70.53,96.82,1,Right,21:52:09.164035,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,70.02,97.11,1,Right,21:52:08.134248,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,68.25,96.29,1,Right,21:52:07.090646,,,2,2.0,93,1,0,0,0,2
1,,Side,Left,Horizontal-Left,68.86,96.47,1,,21:52:06.048864,2.0,1.0,0,,93,1,0,0,0,2
1,91.0,,,,69.48,97.39,1,Right,21:52:05.020467,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,68.13,97.18,1,Right,21:52:03.978714,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,67.12,96.67,1,Right,21:52:02.959757,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,64.37,96.67,1,Right,21:52:01.931746,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,68.88,97.91,1,Right,21:52:00.884470,,,2,2.0,93,1,0,0,0,2
1,,,,,69.1,96.53,1,,21:51:59.854671,,,2,,93,1,0,0,0,2
1,91.0,,,,70.54,97.16,1,Right,21:51:58.823852,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,68.32,96.2,1,Right,21:51:57.782740,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,65.88,96.7,1,Right,21:51:56.756862,,,2,2.0,93,1,0,0,0,2
1,89.0,Side,Left,Horizontal-Left,67.82,98.18,1,Right,21:51:55.728306,2.0,1.0,0,2.0,93,1,0,0,0,2
1,,Side,Right,Horizontal-Right,67.04,97.87,1,,21:51:54.698716,2.0,2.0,1,,93,1,0,0,0,2
1,,,,,71.7,96.98,1,,21:51:53.677669,,,2,,93,1,0,0,0,2
1,89.0,,,,70.43,98.06,1,Right,21:51:52.647707,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,64.76,97.11,1,Right,21:51:51.613414,,,2,2.0,93,1,0,0,0,2
1,93.0,,,,69.28,96.94,1,Right,21:51:50.582454,,,2,2.0,93,1,0,0,0,2
1,92.0,Side,Right,Horizontal-Right,65.92,96.38,1,Right,21:51:49.554679,2.0,2.0,1,2.0,93,1,0,0,0,2
1,91.0,,,,65.87,97.09,1,Right,21:51:48.522712,,,2,2.0,93,1,0,0,0,2
1,,,,,68.51,96.07,1,,21:51:47.498643,,,2,,93,1,0,0,0,2
1,92.0,,,,72.05,97.8,1,Right,21:51:46.469261,,,2,2.0,93,1,0,0,0,2
1,,,,,68.53,96.93,1,,21:51:45.429909,,,2,,93,1,0,0,0,2
1,91.0,,,,67.25,96.58,1,Right,21:51:44.404123,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,69.54,96.96,1,Right,21:51:43.373187,,,2,2.0,93,1,0,0,0,2
1,94.0,,,,71.37,97.49,1,Right,21:51:42.341988,,,2,2.0,93,1,0,0,0,2
1,92.0,Side,Right,Horizontal-Right,70.78,96.16,1,Right,21:51:41.305782,2.0,2.0,1,2.0,93,1,0,0,0,2
1,91.0,,,,73.43,96.97,1,Right,21:51:40.270678,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,70.58,97.05,1,Right,21:51:39.222134,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,69.53,98.19,1,Right,21:51:38.178518,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,73.5,97.1,1,Right,21:51:37.156879,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,65.98,96.64,1,Right,21:51:36.130052,,,2,2.0,93,1,0,0,0,2
1,91.0,Side,Right,Horizontal-Right,70.19,97.91,1,Right,21:51:35.085511,2.0,2.0,1,2.0,93,1,0,0,0,2
1,92.0,Side,Right,Horizontal-Right,69.01,97.49,1,Right,21:51:34.058026,2.0,2.0,1,2.0,93,1,0,0,0,2
1,92.0,,,,74.0,96.76,1,Right,21:51:33.030683,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,68.43,97.55,1,Right,21:51:31.994684,,,2,2.0,93,1,0,0,0,2
1,92.0,Side,Right,Horizontal-Right,70.09,97.86,1,Right,21:51:30.979896,2.0,2.0,1,2.0,93,1,0,0,0,2
1,92.0,,,,67.28,97.0,1,Right,21:51:29.946636,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,64.81,97.26,1,Right,21:51:28.913596,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,72.55,97.09,1,Right,21:51:27.894286,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,68.57,97.33,1,Right,21:51:26.862688,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,75.3,97.3,1,Right,21:51:25.832653,,,2,2.0,93,1,0,0,0,2
1,,,,,69.8,97.43,1,,21:51:24.806534,,,2,,93,1,0,0,0,2
1,91.0,,,,72.16,97.12,1,Right,21:51:23.766704,,,2,2.0,93,1,0,0,0,2
1,94.0,Side,Left,Horizontal-Left,62.42,97.88,1,Right,21:51:22.732459,2.0,1.0,0,2.0,93,1,0,0,0,2
1,92.0,,,,68.35,96.51,1,Right,21:51:21.699871,,,2,2.0,93,1,0,0,0,2
1,89.0,Side,Left,Horizontal-Left,67.69,97.32,1,Right,21:51:20.670682,2.0,1.0,0,2.0,93,1,0,0,0,2
1,93.0,,,,69.2,97.12,1,Right,21:51:19.644843,,,2,2.0,93,1,0,0,0,2
1,88.0,,,,67.02,96.45,1,Right,21:51:18.619851,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,65.33,96.57,1,Right,21:51:17.586644,,,2,2.0,93,1,0,0,0,2
1,,Side,Right,Horizontal-Right,65.73,96.54,1,,21:51:16.553631,2.0,2.0,1,,93,1,0,0,0,2
1,92.0,,,,70.94,96.11,1,Right,21:51:15.523871,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,67.36,96.84,1,Right,21:51:14.489652,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,68.92,96.52,1,Right,21:51:13.454676,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,65.98,96.63,1,Right,21:51:12.432190,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,71.76,96.13,1,Right,21:51:11.400339,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,63.07,96.81,1,Right,21:51:10.372304,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,72.98,96.76,1,Right,21:51:09.352899,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,75.92,96.83,1,Right,21:51:08.327837,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,66.83,96.6,1,Right,21:51:07.292398,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,67.37,96.77,1,Right,21:51:06.262662,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,67.78,97.11,1,Right,21:51:05.234103,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,69.38,96.66,1,Right,21:51:04.186696,,,2,2.0,93,1,0,0,0,2
1,93.0,,,,68.34,96.99,1,Right,21:51:03.161258,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,69.81,96.37,1,Right,21:51:02.122659,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,67.85,97.01,1,Right,21:51:01.094694,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,65.47,96.47,1,Right,21:51:00.066674,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,73.63,96.73,1,Right,21:50:59.038682,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,67.87,97.37,1,Right,21:50:58.005087,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,70.22,97.04,1,Right,21:50:56.980339,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,69.06,97.33,1,Right,21:50:55.944898,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,63.86,97.39,1,Right,21:50:54.910686,,,2,2.0,93,1,0,0,0,2
1,,,,,66.56,97.36,1,,21:50:53.886650,,,2,,93,1,0,0,0,2
1,91.0,,,,70.77,96.73,1,Right,21:50:52.855834,,,2,2.0,93,1,0,0,0,2
1,89.0,Side,Left,Horizontal-Left,68.38,96.91,1,Right,21:50:51.830675,2.0,1.0,0,2.0,93,1,0,0,0,2
1,,,,,69.5,97.63,1,,21:50:50.805944,,,2,,93,1,0,0,0,2
1,93.0,,,,69.17,96.33,1,Right,21:50:49.778669,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,66.89,97.38,1,Right,21:50:48.754697,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,66.18,97.33,1,Right,21:50:47.709308,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,70.31,96.6,1,Right,21:50:46.665844,,,2,2.0,93,1,0,0,0,2
1,88.0,,,,61.87,96.95,1,Right,21:50:45.635749,,,2,2.0,93,1,0,0,0,2
1,,Side,Left,Horizontal-Left,64.04,96.7,1,,21:50:44.610677,2.0,1.0,0,,93,1,0,0,0,2
1,92.0,,,,72.69,96.51,1,Right,21:50:43.582655,,,2,2.0,93,1,0,0,0,2
1,92.0,Side,Right,Horizontal-Right,71.04,96.33,1,Right,21:50:42.536352,2.0,2.0,1,2.0,93,1,0,0,0,2
1,92.0,,,,68.12,96.88,1,Right,21:50:41.503959,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,69.86,97.27,1,Right,21:50:40.477206,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,71.6,98.13,1,Right,21:50:39.453353,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,68.22,96.54,1,Right,21:50:38.426828,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,68.39,96.41,1,Right,21:50:37.389813,,,2,2.0,93,1,0,0,0,2
1,93.0,Side,Left,Horizontal-Left,70.8,96.87,1,Right,21:50:36.354591,2.0,1.0,0,2.0,93,1,0,0,0,2
1,91.0,,,,62.74,97.35,1,Right,21:50:35.330671,,,2,2.0,93,1,0,0,0,2
1,,,,,73.81,96.04,1,,21:50:34.306714,,,2,,93,1,0,0,0,2
1,,,,,68.3,96.73,1,,21:50:33.274200,,,2,,93,1,0,0,0,2
1,89.0,,,,69.86,96.78,1,Right,21:50:32.236138,,,2,2.0,93,1,0,0,0,2
1,88.0,,,,75.6,96.65,1,Right,21:50:31.202694,,,2,2.0,93,1,0,0,0,2
1,,,,,68.27,96.88,1,,21:50:30.164125,,,2,,93,1,0,0,0,2
1,92.0,Side,Right,Horizontal-Right,65.97,97.64,1,Right,21:50:29.129713,2.0,2.0,1,2.0,93,1,0,0,0,2
1,87.0,,,,71.09,97.1,1,Right,21:50:28.103989,,,2,2.0,93,1,0,0,0,2
1,,,,,70.68,96.8,1,,21:50:27.064783,,,2,,93,1,0,0,0,2
1,89.0,,,,65.65,96.83,1,Right,21:50:26.032787,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,65.86,98.1,1,Right,21:50:25.013206,,,2,2.0,93,1,0,0,0,2
1,93.0,,,,69.2,96.82,1,Right,21:50:23.976093,,,2,2.0,93,1,0,0,0,2
1,88.0,,,,71.29,96.85,1,Right,21:50:22.946321,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,69.52,96.43,1,Right,21:50:21.926625,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,64.22,97.54,1,Right,21:50:20.896980,,,2,2.0,93,1,0,0,0,2
1,92.0,Side,Right,Horizontal-Right,68.06,97.5,1,Right,21:50:19.869775,2.0,2.0,1,2.0,93,1,0,0,0,2
1,93.0,,,,70.29,96.88,1,Right,21:50:18.848316,,,2,2.0,93,1,0,0,0,2
1,88.0,Side,Left,Horizontal-Left,64.37,96.19,1,Right,21:50:17.822470,2.0,1.0,0,2.0,93,1,0,0,0,2
1,92.0,Side,Right,Horizontal-Right,70.26,97.19,1,Right,21:50:16.789247,2.0,2.0,1,2.0,93,1,0,0,0,2
1,92.0,,,,70.55,97.69,1,Right,21:50:15.764762,,,2,2.0,93,1,0,0,0,2
1,94.0,Side,Left,Horizontal-Left,70.46,96.42,1,Right,21:50:14.738683,2.0,1.0,0,2.0,93,1,0,0,0,2
1,92.0,,,,68.04,96.02,1,Right,21:50:13.713873,,,2,2.0,93,1,0,0,0,2
1,92.0,Side,Right,Horizontal-Right,73.4,97.04,1,Right,21:50:12.690629,2.0,2.0,1,2.0,93,1,0,0,0,2
1,,,,,64.09,97.83,1,,21:50:11.660339,,,2,,93,1,0,0,0,2
1,,Side,Right,Horizontal-Right,71.67,97.34,1,,21:50:10.626661,2.0,2.0,1,,93,1,0,0,0,2
1,91.0,,,,70.47,97.43,1,Right,21:50:09.592344,,,2,2.0,93,1,0,0,0,2
1,87.0,Side,Right,Horizontal-Right,68.84,96.96,1,Right,21:50:08.566670,2.0,2.0,1,2.0,93,1,0,0,0,2
1,89.0,,,,68.16,97.62,1,Right,21:50:07.523854,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,65.92,96.42,1,Right,21:50:06.470680,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,68.64,97.14,1,Right,21:50:05.442646,,,2,2.0,93,1,0,0,0,2
1,89.0,,,,73.41,96.83,1,Right,21:50:04.414067,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,69.34,96.7,1,Right,21:50:03.387746,,,2,2.0,93,1,0,0,0,2
1,92.0,Side,Left,Horizontal-Left,61.58,96.9,1,Right,21:50:02.362309,2.0,1.0,0,2.0,93,1,0,0,0,2
1,89.0,,,,63.99,97.01,1,Right,21:50:01.332196,,,2,2.0,93,1,0,0,0,2
1,91.0,,,,73.69,97.61,1,Right,21:50:00.302675,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,71.4,98.54,1,Right,21:49:59.279428,,,2,2.0,93,1,0,0,0,2
1,,,,,71.0,97.05,1,,21:49:58.254631,,,2,,93,1,0,0,0,2
1,92.0,,,,68.6,96.87,1,Right,21:49:57.217644,,,2,2.0,93,1,0,0,0,2
1,,,,,67.54,96.09,1,,21:49:56.194606,,,2,,93,1,0,0,0,2
1,89.0,,,,68.78,96.83,1,Right,21:49:55.164664,,,2,2.0,93,1,0,0,0,2
1,86.0,,,,76.02,96.54,1,Right,21:49:54.138170,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,61.86,97.7,1,Right,21:49:53.121458,,,2,2.0,93,1,0,0,0,2
1,92.0,,,,65.59,97.7,1,Right,21:49:52.089176,,,2,2.0,93,1,0,0,0,2
