box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time,arrow_position_encode,arrow_direction_encode,orientation_type_encode,angle_type_encode
1,118.0,Side,Left,Horizontal-Left,99.77,88.93,1,Obtuse,01:45:05.980970,2.0,1.0,0,1.0
1,118.0,Side,Left,Horizontal-Left,99.67,94.55,1,Obtuse,01:45:04.934118,2.0,1.0,0,1.0
1,118.0,Side,Right,Horizontal-Right,99.63,90.93,1,Obtuse,01:45:03.906637,2.0,2.0,1,1.0
1,116.0,Side,Right,Horizontal-Right,99.69,96.05,1,Obtuse,01:45:02.875393,2.0,2.0,1,1.0
1,114.0,,,,99.59,91.24,1,Obtuse,01:45:01.843357,,,3,1.0
1,116.0,,,,99.72,85.74,1,Obtuse,01:45:00.811627,,,3,1.0
1,118.0,Side,Left,Horizontal-Left,99.71,93.41,1,Obtuse,01:44:59.771888,2.0,1.0,0,1.0
1,118.0,Side,Left,Horizontal-Left,99.65,92.84,1,Obtuse,01:44:58.727439,2.0,1.0,0,1.0
1,119.0,,,,99.68,90.89,1,Obtuse,01:44:57.709535,,,3,1.0
1,118.0,,,,99.62,94.26,1,Obtuse,01:44:56.676083,,,3,1.0
1,116.0,,,,99.66,91.36,1,Obtuse,01:44:55.649547,,,3,1.0
1,118.0,,,,99.72,91.04,1,Obtuse,01:44:54.610089,,,3,1.0
1,119.0,,,,99.79,87.31,1,Obtuse,01:44:53.576321,,,3,1.0
1,116.0,Side,Left,Horizontal-Left,99.65,96.3,1,Obtuse,01:44:52.550121,2.0,1.0,0,1.0
1,118.0,,,,99.71,92.13,1,Obtuse,01:44:51.511604,,,3,1.0
1,118.0,,,,99.59,92.92,1,Obtuse,01:44:50.475974,,,3,1.0
1,117.0,,,,99.69,93.1,1,Obtuse,01:44:49.440464,,,3,1.0
1,119.0,,,,99.66,91.5,1,Obtuse,01:44:48.406142,,,3,1.0
1,118.0,Side,Right,Horizontal-Right,99.43,93.56,1,Obtuse,01:44:47.370108,2.0,2.0,1,1.0
1,119.0,,,,99.71,94.74,1,Obtuse,01:44:46.326350,,,3,1.0
1,116.0,,,,99.68,93.31,1,Obtuse,01:44:45.297832,,,3,1.0
1,118.0,,,,99.68,89.04,1,Obtuse,01:44:44.263712,,,3,1.0
1,117.0,,,,99.61,93.18,1,Obtuse,01:44:43.240213,,,3,1.0
1,117.0,,,,99.65,93.34,1,Obtuse,01:44:42.198170,,,3,1.0
1,118.0,,,,99.76,92.72,1,Obtuse,01:44:41.170173,,,3,1.0
1,119.0,,,,99.76,93.95,1,Obtuse,01:44:40.141751,,,3,1.0
1,118.0,,,,99.57,93.56,1,Obtuse,01:44:39.114120,,,3,1.0
1,119.0,,,,99.66,88.07,1,Obtuse,01:44:38.076553,,,3,1.0
1,119.0,,,,99.73,92.19,1,Obtuse,01:44:37.032549,,,3,1.0
1,117.0,,,,99.53,94.62,1,Obtuse,01:44:35.992768,,,3,1.0
1,119.0,Side,Right,Horizontal-Right,99.58,96.48,1,Obtuse,01:44:34.942155,2.0,2.0,1,1.0
1,119.0,,,,99.77,88.75,1,Obtuse,01:44:33.914147,,,3,1.0
1,119.0,Side,Left,Horizontal-Left,99.71,94.25,1,Obtuse,01:44:32.876004,2.0,1.0,0,1.0
1,118.0,,,,99.63,92.89,1,Obtuse,01:44:31.837187,,,3,1.0
1,119.0,,,,99.63,95.05,1,Obtuse,01:44:30.802113,,,3,1.0
1,118.0,,,,99.68,89.78,1,Obtuse,01:44:29.772900,,,3,1.0
1,117.0,Side,Right,Horizontal-Right,99.67,88.45,1,Obtuse,01:44:28.730071,2.0,2.0,1,1.0
1,114.0,Side,Right,Horizontal-Right,99.75,94.23,1,Obtuse,01:44:27.702147,2.0,2.0,1,1.0
1,118.0,Side,Right,Horizontal-Right,99.64,93.49,1,Obtuse,01:44:26.674169,2.0,2.0,1,1.0
1,117.0,,,,99.59,95.19,1,Obtuse,01:44:25.638099,,,3,1.0
1,118.0,,,,99.7,89.37,1,Obtuse,01:44:24.600017,,,3,1.0
1,118.0,,,,99.3,92.45,1,Obtuse,01:44:23.560376,,,3,1.0
1,117.0,,,,99.64,94.73,1,Obtuse,01:44:22.522058,,,3,1.0
1,119.0,Side,Left,Horizontal-Left,99.73,78.98,1,Obtuse,01:44:21.482112,2.0,1.0,0,1.0
1,118.0,,,,99.62,85.32,1,Obtuse,01:44:20.452456,,,3,1.0
1,118.0,Side,Right,Horizontal-Right,99.73,92.32,1,Obtuse,01:44:19.394175,2.0,2.0,1,1.0
1,118.0,,,,99.72,95.39,1,Obtuse,01:44:18.347816,,,3,1.0
1,118.0,,,,99.72,94.17,1,Obtuse,01:44:17.306172,,,3,1.0
1,118.0,,,,99.7,93.6,1,Obtuse,01:44:16.274091,,,3,1.0
1,116.0,,,,99.58,88.85,1,Obtuse,01:44:15.237072,,,3,1.0
1,118.0,Side,Left,Horizontal-Left,99.72,91.47,1,Obtuse,01:44:14.208717,2.0,1.0,0,1.0
1,118.0,Side,Right,Horizontal-Right,99.53,88.91,1,Obtuse,01:44:13.179227,2.0,2.0,1,1.0
1,119.0,,,,99.69,95.85,1,Obtuse,01:44:12.147728,,,3,1.0
1,118.0,Side,Right,Horizontal-Right,99.65,93.78,1,Obtuse,01:44:11.114116,2.0,2.0,1,1.0
1,118.0,,,,99.65,91.78,1,Obtuse,01:44:10.075682,,,3,1.0
1,119.0,,,,99.62,91.74,1,Obtuse,01:44:09.050055,,,3,1.0
1,117.0,Side,Right,Horizontal-Right,99.73,94.98,1,Obtuse,01:44:08.016098,2.0,2.0,1,1.0
1,119.0,Side,Left,Horizontal-Left,99.69,93.6,1,Obtuse,01:44:06.989699,2.0,1.0,0,1.0
1,117.0,,,,99.72,91.46,1,Obtuse,01:44:05.960966,,,3,1.0
1,119.0,,,,99.66,96.81,1,Obtuse,01:44:04.932904,,,3,1.0
1,119.0,,,,99.47,95.86,1,Obtuse,01:44:03.894127,,,3,1.0
1,118.0,Side,Right,Horizontal-Right,99.74,91.98,1,Obtuse,01:44:02.855062,2.0,2.0,1,1.0
1,117.0,,,,99.72,95.53,1,Obtuse,01:44:01.813448,,,3,1.0
1,118.0,,,,99.63,87.83,1,Obtuse,01:44:00.783868,,,3,1.0
1,117.0,,,,99.68,96.07,1,Obtuse,01:43:59.762084,,,3,1.0
1,117.0,Side,Right,Horizontal-Right,99.63,91.28,1,Obtuse,01:43:58.729145,2.0,2.0,1,1.0
1,119.0,,,,99.68,92.02,1,Obtuse,01:43:57.698097,,,3,1.0
1,118.0,,,,99.64,88.1,1,Obtuse,01:43:56.673168,,,3,1.0
1,117.0,,,,99.72,96.63,1,Obtuse,01:43:55.643190,,,3,1.0
1,117.0,,,,99.74,92.49,1,Obtuse,01:43:54.615529,,,3,1.0
1,117.0,,,,99.7,87.81,1,Obtuse,01:43:53.590117,,,3,1.0
1,116.0,,,,99.74,91.07,1,Obtuse,01:43:52.560445,,,3,1.0
1,118.0,Side,Right,Horizontal-Right,99.6,92.88,1,Obtuse,01:43:51.529453,2.0,2.0,1,1.0
1,117.0,Side,Right,Horizontal-Right,99.71,93.81,1,Obtuse,01:43:50.499432,2.0,2.0,1,1.0
1,118.0,Side,Left,Horizontal-Left,99.62,92.17,1,Obtuse,01:43:49.462109,2.0,1.0,0,1.0
1,116.0,,,,99.75,92.13,1,Obtuse,01:43:48.432364,,,3,1.0
1,118.0,,,,99.71,92.8,1,Obtuse,01:43:47.389291,,,3,1.0
1,118.0,Side,Left,Horizontal-Left,99.73,91.05,1,Obtuse,01:43:46.360843,2.0,1.0,0,1.0
1,119.0,,,,99.69,95.18,1,Obtuse,01:43:45.331773,,,3,1.0
1,119.0,,,,99.72,94.03,1,Obtuse,01:43:44.305103,,,3,1.0
1,119.0,Side,Right,Horizontal-Right,99.71,90.12,1,Obtuse,01:43:43.278116,2.0,2.0,1,1.0
1,115.0,,,,99.63,88.79,1,Obtuse,01:43:42.242039,,,3,1.0
1,119.0,Side,Right,Horizontal-Right,99.73,90.37,1,Obtuse,01:43:41.226079,2.0,2.0,1,1.0
1,119.0,,,,99.74,95.18,1,Obtuse,01:43:40.199331,,,3,1.0
1,119.0,,,,99.69,92.17,1,Obtuse,01:43:39.160251,,,3,1.0
1,114.0,Side,Right,Horizontal-Right,99.75,88.51,1,Obtuse,01:43:38.122157,2.0,2.0,1,1.0
1,118.0,,,,99.71,92.68,1,Obtuse,01:43:37.099256,,,3,1.0
1,118.0,Side,Left,Horizontal-Left,99.68,89.11,1,Obtuse,01:43:36.066131,2.0,1.0,0,1.0
1,118.0,Side,Right,Horizontal-Right,99.65,83.16,1,Obtuse,01:43:35.034181,2.0,2.0,1,1.0
1,118.0,,,,99.71,90.28,1,Obtuse,01:43:34.008050,,,3,1.0
1,118.0,,,,99.69,90.33,1,Obtuse,01:43:32.960712,,,3,1.0
1,114.0,,,,99.77,88.29,1,Obtuse,01:43:31.935526,,,3,1.0
1,119.0,,,,99.56,91.34,1,Obtuse,01:43:30.908275,,,3,1.0
1,116.0,,,,99.58,92.59,1,Obtuse,01:43:29.866180,,,3,1.0
1,116.0,Side,Left,Horizontal-Left,99.6,96.07,1,Obtuse,01:43:28.847173,2.0,1.0,0,1.0
1,118.0,,,,99.71,92.7,1,Obtuse,01:43:27.786123,,,3,1.0
1,119.0,Side,Left,Horizontal-Left,99.64,90.21,1,Obtuse,01:43:26.754037,2.0,1.0,0,1.0
1,118.0,,,,99.72,95.03,1,Obtuse,01:43:25.717593,,,3,1.0
1,119.0,,,,99.66,95.76,1,Obtuse,01:43:24.687402,,,3,1.0
1,118.0,Side,Right,Horizontal-Right,99.72,90.55,1,Obtuse,01:43:23.659827,2.0,2.0,1,1.0
1,118.0,Side,Right,Horizontal-Right,99.71,90.59,1,Obtuse,01:43:22.633162,2.0,2.0,1,1.0
1,118.0,,,,99.67,86.8,1,Obtuse,01:43:21.608610,,,3,1.0
1,119.0,Side,Left,Horizontal-Left,99.59,93.53,1,Obtuse,01:43:20.580161,2.0,1.0,0,1.0
1,117.0,,,,99.57,88.6,1,Obtuse,01:43:19.558146,,,3,1.0
1,118.0,,,,99.71,93.19,1,Obtuse,01:43:18.531144,,,3,1.0
1,118.0,,,,99.67,96.3,1,Obtuse,01:43:17.486122,,,3,1.0
1,118.0,,,,99.64,92.45,1,Obtuse,01:43:16.457344,,,3,1.0
1,116.0,Side,Left,Horizontal-Left,99.67,91.13,1,Obtuse,01:43:15.426177,2.0,1.0,0,1.0
1,118.0,,,,99.69,90.21,1,Obtuse,01:43:14.393472,,,3,1.0
1,117.0,,,,99.61,94.82,1,Obtuse,01:43:13.355206,,,3,1.0
1,115.0,,,,99.78,90.6,1,Obtuse,01:43:12.313148,,,3,1.0
1,119.0,Side,Left,Horizontal-Left,99.63,91.83,1,Obtuse,01:43:11.294060,2.0,1.0,0,1.0
1,120.0,,,,99.75,93.97,1,Obtuse,01:43:10.252877,,,3,1.0
1,119.0,,,,99.72,94.91,1,Obtuse,01:43:09.217106,,,3,1.0
1,119.0,,,,99.63,89.66,1,Obtuse,01:43:08.190108,,,3,1.0
1,118.0,,,,99.77,92.79,1,Obtuse,01:43:07.163185,,,3,1.0
1,117.0,Side,Right,Horizontal-Right,99.67,90.48,1,Obtuse,01:43:06.135398,2.0,2.0,1,1.0
1,119.0,Side,Right,Horizontal-Right,99.58,92.26,1,Obtuse,01:43:05.107738,2.0,2.0,1,1.0
1,118.0,,,,99.78,94.41,1,Obtuse,01:43:04.081269,,,3,1.0
1,119.0,Side,Left,Horizontal-Left,99.75,93.87,1,Obtuse,01:43:03.040579,2.0,1.0,0,1.0
1,119.0,,,,99.72,94.81,1,Obtuse,01:43:02.010133,,,3,1.0
1,118.0,Side,Right,Horizontal-Right,99.56,93.86,1,Obtuse,01:43:00.979451,2.0,2.0,1,1.0
1,118.0,Side,Right,Horizontal-Right,99.71,92.57,1,Obtuse,01:42:59.942124,2.0,2.0,1,1.0
1,116.0,,,,99.71,93.24,1,Obtuse,01:42:58.913216,,,3,1.0
1,119.0,,,,99.64,92.46,1,Obtuse,01:42:57.876763,,,3,1.0
1,119.0,,,,99.63,88.53,1,Obtuse,01:42:56.846199,,,3,1.0
1,118.0,,,,99.7,90.75,1,Obtuse,01:42:55.810153,,,3,1.0
1,118.0,,,,99.68,90.24,1,Obtuse,01:42:54.787297,,,3,1.0
1,118.0,Side,Right,Horizontal-Right,99.71,90.69,1,Obtuse,01:42:53.760518,2.0,2.0,1,1.0
1,118.0,,,,99.71,95.73,1,Obtuse,01:42:52.732497,,,3,1.0
1,117.0,Side,Left,Horizontal-Left,99.73,87.4,1,Obtuse,01:42:51.704246,2.0,1.0,0,1.0
1,117.0,,,,99.73,92.45,1,Obtuse,01:42:50.662110,,,3,1.0
1,118.0,,,,99.75,93.12,1,Obtuse,01:42:49.634121,,,3,1.0
1,119.0,,,,99.65,95.48,1,Obtuse,01:42:48.602124,,,3,1.0
1,118.0,Side,Right,Horizontal-Right,99.53,89.08,1,Obtuse,01:42:47.563685,2.0,2.0,1,1.0
1,119.0,,,,99.76,92.04,1,Obtuse,01:42:46.532273,,,3,1.0
1,117.0,Side,Right,Horizontal-Right,99.76,92.87,1,Obtuse,01:42:45.501609,2.0,2.0,1,1.0
1,119.0,,,,99.78,94.76,1,Obtuse,01:42:44.461157,,,3,1.0
1,117.0,,,,99.7,94.32,1,Obtuse,01:42:43.419668,,,3,1.0
1,119.0,,,,99.75,95.33,1,Obtuse,01:42:42.386123,,,3,1.0
1,119.0,,,,99.7,85.69,1,Obtuse,01:42:41.366114,,,3,1.0
1,117.0,,,,99.69,86.83,1,Obtuse,01:42:40.337657,,,3,1.0
1,114.0,Side,Right,Horizontal-Right,99.65,89.21,1,Obtuse,01:42:39.308778,2.0,2.0,1,1.0
1,118.0,,,,99.57,93.51,1,Obtuse,01:42:38.282135,,,3,1.0
1,116.0,Side,Right,Horizontal-Right,99.66,88.89,1,Obtuse,01:42:37.239215,2.0,2.0,1,1.0
1,118.0,,,,99.61,92.94,1,Obtuse,01:42:36.207228,,,3,1.0
1,117.0,,,,99.6,95.59,1,Obtuse,01:42:35.158173,,,3,1.0
1,118.0,,,,99.61,91.73,1,Obtuse,01:42:34.129670,,,3,1.0
1,118.0,,,,99.77,95.24,1,Obtuse,01:42:33.091393,,,3,1.0
1,118.0,Side,Right,Horizontal-Right,99.68,94.28,1,Obtuse,01:42:32.062116,2.0,2.0,1,1.0
1,117.0,,,,99.65,94.79,1,Obtuse,01:42:31.032845,,,3,1.0
1,118.0,Side,Left,Horizontal-Left,99.77,89.27,1,Obtuse,01:42:30.009040,2.0,1.0,0,1.0
1,119.0,Side,Right,Horizontal-Right,99.67,94.15,1,Obtuse,01:42:28.973327,2.0,2.0,1,1.0
1,117.0,,,,99.53,95.98,1,Obtuse,01:42:27.932137,,,3,1.0
1,117.0,,,,99.72,93.15,1,Obtuse,01:42:26.898106,,,3,1.0
1,119.0,Side,Left,Horizontal-Left,99.67,92.78,1,Obtuse,01:42:25.865829,2.0,1.0,0,1.0
1,116.0,,,,99.59,92.06,1,Obtuse,01:42:24.826203,,,3,1.0
1,117.0,Side,Right,Horizontal-Right,99.72,85.81,1,Obtuse,01:42:23.794072,2.0,2.0,1,1.0
1,118.0,Side,Right,Horizontal-Right,99.62,92.6,1,Obtuse,01:42:22.765229,2.0,2.0,1,1.0
1,118.0,,,,99.72,91.44,1,Obtuse,01:42:21.744542,,,3,1.0
1,118.0,Side,Left,Horizontal-Left,99.7,94.65,1,Obtuse,01:42:20.708675,2.0,1.0,0,1.0
1,117.0,Side,Right,Horizontal-Right,99.74,89.69,1,Obtuse,01:42:19.685102,2.0,2.0,1,1.0
1,117.0,,,,99.65,92.92,1,Obtuse,01:42:18.654101,,,3,1.0
1,118.0,Side,Right,Horizontal-Right,99.55,91.67,1,Obtuse,01:42:17.627560,2.0,2.0,1,1.0
1,119.0,,,,99.76,94.81,1,Obtuse,01:42:16.596809,,,3,1.0
1,117.0,Side,Right,Horizontal-Right,99.69,92.29,1,Obtuse,01:42:15.562048,2.0,2.0,1,1.0
1,119.0,Side,Right,Horizontal-Right,99.68,93.04,1,Obtuse,01:42:14.517439,2.0,2.0,1,1.0
1,118.0,,,,99.75,88.97,1,Obtuse,01:42:13.480287,,,3,1.0
1,119.0,Side,Right,Horizontal-Right,99.6,96.07,1,Obtuse,01:42:12.457888,2.0,2.0,1,1.0
1,119.0,Side,Right,Horizontal-Right,99.71,92.97,1,Obtuse,01:42:11.424200,2.0,2.0,1,1.0
1,119.0,Side,Right,Horizontal-Right,99.7,90.21,1,Obtuse,01:42:10.399068,2.0,2.0,1,1.0
1,116.0,,,,99.66,94.82,1,Obtuse,01:42:09.368386,,,3,1.0
1,116.0,Side,Right,Horizontal-Right,99.59,91.65,1,Obtuse,01:42:08.338070,2.0,2.0,1,1.0
1,118.0,,,,99.71,95.9,1,Obtuse,01:42:07.316719,,,3,1.0
1,118.0,Side,Right,Horizontal-Right,99.72,91.83,1,Obtuse,01:42:06.290120,2.0,2.0,1,1.0
1,119.0,Side,Left,Horizontal-Left,99.45,91.57,1,Obtuse,01:42:05.264938,2.0,1.0,0,1.0
1,119.0,,,,99.68,95.39,1,Obtuse,01:42:04.226136,,,3,1.0
1,115.0,Side,Left,Horizontal-Left,99.59,94.37,1,Obtuse,01:42:03.196343,2.0,1.0,0,1.0
1,118.0,,,,99.58,83.95,1,Obtuse,01:42:02.177182,,,3,1.0
1,119.0,,,,99.66,92.39,1,Obtuse,01:42:01.131211,,,3,1.0
1,118.0,,,,99.67,75.97,1,Obtuse,01:42:00.098191,,,3,1.0
1,118.0,,,,99.69,83.42,1,Obtuse,01:41:59.053528,,,3,1.0
1,117.0,,,,99.69,91.12,1,Obtuse,01:41:58.009544,,,3,1.0
1,117.0,Side,Right,Horizontal-Right,99.71,93.21,1,Obtuse,01:41:56.959473,2.0,2.0,1,1.0
1,119.0,,,,99.68,95.52,1,Obtuse,01:41:55.926202,,,3,1.0
1,117.0,Side,Right,Horizontal-Right,99.71,92.5,1,Obtuse,01:41:54.904611,2.0,2.0,1,1.0
1,119.0,Side,Right,Horizontal-Right,99.77,91.76,1,Obtuse,01:41:53.861163,2.0,2.0,1,1.0
1,117.0,,,,99.7,94.48,1,Obtuse,01:41:52.828578,,,3,1.0
1,116.0,,,,99.63,88.33,1,Obtuse,01:41:51.802154,,,3,1.0
1,118.0,,,,99.75,94.07,1,Obtuse,01:41:50.778014,,,3,1.0
1,119.0,,,,99.56,89.05,1,Obtuse,01:41:49.746127,,,3,1.0
1,119.0,,,,99.7,93.31,1,Obtuse,01:41:48.707769,,,3,1.0
1,119.0,,,,99.74,95.08,1,Obtuse,01:41:47.661024,,,3,1.0
1,119.0,,,,99.72,94.34,1,Obtuse,01:41:46.634100,,,3,1.0
1,118.0,,,,99.71,94.59,1,Obtuse,01:41:45.603803,,,3,1.0
1,119.0,,,,99.56,94.08,1,Obtuse,01:41:44.566103,,,3,1.0
1,117.0,,,,99.71,92.65,1,Obtuse,01:41:43.541582,,,3,1.0
1,116.0,,,,99.79,94.43,1,Obtuse,01:41:42.506138,,,3,1.0
1,118.0,,,,99.71,93.59,1,Obtuse,01:41:41.475598,,,3,1.0
1,119.0,Side,Right,Horizontal-Right,99.64,90.46,1,Obtuse,01:41:40.433898,2.0,2.0,1,1.0
1,119.0,,,,99.52,93.65,1,Obtuse,01:41:39.402121,,,3,1.0
1,117.0,,,,99.66,93.31,1,Obtuse,01:41:38.366123,,,3,1.0
1,119.0,,,,99.73,90.27,1,Obtuse,01:41:37.336369,,,3,1.0
1,117.0,Side,Right,Horizontal-Right,99.64,94.44,1,Obtuse,01:41:36.306119,2.0,2.0,1,1.0
1,118.0,,,,99.73,94.79,1,Obtuse,01:41:35.279794,,,3,1.0
1,119.0,Side,Right,Horizontal-Right,99.68,97.13,1,Obtuse,01:41:34.256910,2.0,2.0,1,1.0
1,119.0,Side,Right,Horizontal-Right,99.73,89.97,1,Obtuse,01:41:33.217742,2.0,2.0,1,1.0
1,120.0,Side,Right,Horizontal-Right,99.67,94.13,1,Obtuse,01:41:32.194109,2.0,2.0,1,1.0
1,119.0,Side,Right,Horizontal-Right,99.64,91.12,1,Obtuse,01:41:31.167385,2.0,2.0,1,1.0
1,117.0,Side,Right,Horizontal-Right,99.7,93.23,1,Obtuse,01:41:30.144309,2.0,2.0,1,1.0
1,119.0,,,,99.78,90.68,1,Obtuse,01:41:29.093807,,,3,1.0
1,119.0,,,,99.62,88.57,1,Obtuse,01:41:28.074071,,,3,1.0
1,119.0,Side,Right,Horizontal-Right,99.62,92.19,1,Obtuse,01:41:27.044815,2.0,2.0,1,1.0
1,118.0,Side,Right,Horizontal-Right,99.63,91.25,1,Obtuse,01:41:26.006109,2.0,2.0,1,1.0
1,119.0,Side,Right,Horizontal-Right,99.63,88.79,1,Obtuse,01:41:24.972243,2.0,2.0,1,1.0
1,118.0,Side,Right,Horizontal-Right,99.71,89.98,1,Obtuse,01:41:23.943595,2.0,2.0,1,1.0
1,118.0,,,,99.68,92.44,1,Obtuse,01:41:22.904846,,,3,1.0
1,119.0,,,,99.59,91.0,1,Obtuse,01:41:21.876287,,,3,1.0
1,115.0,Side,Right,Horizontal-Right,99.62,87.97,1,Obtuse,01:41:20.854094,2.0,2.0,1,1.0
1,119.0,Side,Right,Horizontal-Right,99.53,92.36,1,Obtuse,01:41:19.814134,2.0,2.0,1,1.0
1,118.0,,,,99.65,91.69,1,Obtuse,01:41:18.775541,,,3,1.0
1,117.0,Side,Left,Horizontal-Left,99.7,86.95,1,Obtuse,01:41:17.743428,2.0,1.0,0,1.0
1,119.0,,,,99.66,93.91,1,Obtuse,01:41:16.711381,,,3,1.0
1,116.0,Side,Right,Horizontal-Right,99.74,94.65,1,Obtuse,01:41:15.682028,2.0,2.0,1,1.0
1,119.0,,,,99.62,91.39,1,Obtuse,01:41:14.654125,,,3,1.0
1,116.0,Side,Right,Horizontal-Right,99.7,94.44,1,Obtuse,01:41:13.622067,2.0,2.0,1,1.0
1,119.0,,,,99.69,94.74,1,Obtuse,01:41:12.588706,,,3,1.0
1,119.0,Side,Right,Horizontal-Right,99.67,90.3,1,Obtuse,01:41:11.558128,2.0,2.0,1,1.0
1,116.0,,,,99.67,93.48,1,Obtuse,01:41:10.530046,,,3,1.0
1,119.0,,,,99.78,90.8,1,Obtuse,01:41:09.506323,,,3,1.0
1,118.0,,,,99.72,93.85,1,Obtuse,01:41:08.470105,,,3,1.0
1,119.0,,,,99.72,92.99,1,Obtuse,01:41:07.446127,,,3,1.0
1,117.0,,,,99.76,95.22,1,Obtuse,01:41:06.421727,,,3,1.0
1,118.0,Side,Right,Horizontal-Right,99.61,92.98,1,Obtuse,01:41:05.369330,2.0,2.0,1,1.0
1,119.0,,,,99.74,91.55,1,Obtuse,01:41:04.342069,,,3,1.0
1,118.0,,,,99.71,90.14,1,Obtuse,01:41:03.303276,,,3,1.0
1,119.0,,,,99.58,89.14,1,Obtuse,01:41:02.254049,,,3,1.0
1,118.0,,,,99.71,95.57,1,Obtuse,01:41:01.230121,,,3,1.0
1,116.0,,,,99.59,90.36,1,Obtuse,01:41:00.198135,,,3,1.0
1,118.0,,,,99.66,88.41,1,Obtuse,01:40:59.161777,,,3,1.0
1,117.0,,,,99.65,91.09,1,Obtuse,01:40:58.128461,,,3,1.0
1,117.0,Side,Right,Horizontal-Right,99.68,93.29,1,Obtuse,01:40:57.069258,2.0,2.0,1,1.0
1,119.0,Side,Left,Horizontal-Left,99.41,94.36,1,Obtuse,01:40:56.014033,2.0,1.0,0,1.0
1,117.0,Side,Right,Horizontal-Right,99.64,94.32,1,Obtuse,01:40:54.963470,2.0,2.0,1,1.0
1,117.0,Side,Left,Horizontal-Left,99.8,92.18,1,Obtuse,01:40:53.906137,2.0,1.0,0,1.0
