box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time,arrow_position_encode,arrow_direction_encode,orientation_type_encode,angle_type_encode,angle_gt_1,box_number_gt_1,arrow_direction_gt_1,arrow_position_gt_1,orientation_type_gt_1,angle_type_gt_1
1,49.0,Side,Right,Horizontal-Right,99.46,98.55,1,Straight,21:43:28.212975,2.0,2.0,1,3.0,48,1,2,2,22,4
1,50.0,Side,Left,Horizontal-Left,99.67,98.38,1,,21:43:27.186661,2.0,1.0,0,,48,1,2,2,22,4
1,52.0,Side,Left,Horizontal-Left,99.52,98.46,1,Acute,21:43:26.153358,2.0,1.0,0,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.56,98.32,1,Acute,21:43:25.117814,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.59,97.69,1,Acute,21:43:24.085924,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.51,98.04,1,,21:43:23.057620,2.0,2.0,1,,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.42,98.49,1,,21:43:22.018305,2.0,2.0,1,,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.61,98.18,1,Acute,21:43:20.992000,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.46,98.31,1,Acute,21:43:19.961952,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Left,Horizontal-Left,99.15,99.07,1,,21:43:18.938750,2.0,1.0,0,,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.61,98.54,1,Acute,21:43:17.902415,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.58,98.76,1,,21:43:16.872317,2.0,2.0,1,,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.63,97.14,1,,21:43:15.818902,2.0,2.0,1,,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.64,98.29,1,Straight,21:43:14.793148,2.0,2.0,1,3.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.6,98.18,1,Acute,21:43:13.766687,2.0,2.0,1,4.0,48,1,2,2,22,4
1,64.0,Side,Left,Horizontal-Left,99.65,98.51,1,Acute,21:43:12.734844,2.0,1.0,0,4.0,48,1,2,2,22,4
1,61.0,Side,Right,Horizontal-Right,99.3,98.78,1,Acute,21:43:11.710667,2.0,2.0,1,4.0,48,1,2,2,22,4
1,65.0,Side,Left,Horizontal-Left,99.55,96.96,1,Acute,21:43:10.684158,2.0,1.0,0,4.0,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.54,98.32,1,Acute,21:43:09.658683,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Left,Horizontal-Left,99.53,98.06,1,,21:43:08.629893,2.0,1.0,0,,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.52,98.7,1,Acute,21:43:07.607006,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.47,98.24,1,,21:43:06.574676,2.0,2.0,1,,48,1,2,2,22,4
1,52.0,Side,Left,Horizontal-Left,99.48,98.91,1,Acute,21:43:05.542702,2.0,1.0,0,4.0,48,1,2,2,22,4
1,50.0,Side,Left,Horizontal-Left,99.58,97.76,1,,21:43:04.514668,2.0,1.0,0,,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.59,97.65,1,Straight,21:43:03.477874,2.0,2.0,1,3.0,48,1,2,2,22,4
1,63.0,Side,Right,Horizontal-Right,99.5,98.42,1,Acute,21:43:02.433063,2.0,2.0,1,4.0,48,1,2,2,22,4
1,62.0,Side,Right,Horizontal-Right,99.63,98.56,1,Acute,21:43:01.401955,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.47,97.9,1,Acute,21:43:00.364272,2.0,2.0,1,4.0,48,1,2,2,22,4
1,52.0,Side,Left,Horizontal-Left,99.39,97.53,1,Acute,21:42:59.334632,2.0,1.0,0,4.0,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.49,97.66,1,Acute,21:42:58.300191,2.0,2.0,1,4.0,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.61,98.6,1,Straight,21:42:57.232507,2.0,2.0,1,3.0,48,1,2,2,22,4
1,64.0,Side,Right,Horizontal-Right,99.48,98.02,1,Acute,21:42:56.190698,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.46,97.47,1,Acute,21:42:55.138579,2.0,2.0,1,4.0,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.61,98.27,1,Acute,21:42:54.108122,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.3,98.03,1,Acute,21:42:53.055851,2.0,2.0,1,4.0,48,1,2,2,22,4
1,67.0,Side,Right,Horizontal-Right,99.54,98.62,1,Acute,21:42:52.017306,2.0,2.0,1,4.0,48,1,2,2,22,4
1,53.0,Side,Right,Horizontal-Right,99.59,98.11,1,Acute,21:42:50.985867,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.52,98.27,1,Acute,21:42:49.940506,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.59,97.69,1,,21:42:48.914677,2.0,2.0,1,,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.55,98.41,1,,21:42:47.876389,2.0,2.0,1,,48,1,2,2,22,4
1,52.0,,,,99.43,97.25,1,Acute,21:42:46.832854,,,2,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.45,96.49,1,Acute,21:42:45.794516,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.46,98.0,1,Acute,21:42:44.774660,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.51,98.79,1,Acute,21:42:43.746169,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.52,97.55,1,,21:42:42.708437,2.0,2.0,1,,48,1,2,2,22,4
1,52.0,Side,Left,Horizontal-Left,99.47,98.42,1,Acute,21:42:41.682145,2.0,1.0,0,4.0,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.6,98.31,1,Straight,21:42:40.656524,2.0,2.0,1,3.0,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.34,98.13,1,Straight,21:42:39.630635,2.0,2.0,1,3.0,48,1,2,2,22,4
1,63.0,Side,Right,Horizontal-Right,99.48,98.48,1,Acute,21:42:38.602676,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Left,Horizontal-Left,99.56,97.17,1,,21:42:37.557787,2.0,1.0,0,,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.59,98.07,1,Acute,21:42:36.522680,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.41,96.96,1,,21:42:35.508345,2.0,2.0,1,,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.61,98.46,1,Acute,21:42:34.476914,2.0,2.0,1,4.0,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.58,96.85,1,Straight,21:42:33.444069,2.0,2.0,1,3.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.57,97.74,1,Acute,21:42:32.426030,2.0,2.0,1,4.0,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.55,98.48,1,Acute,21:42:31.392887,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.46,98.03,1,Acute,21:42:30.364981,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.5,97.7,1,,21:42:29.337159,2.0,2.0,1,,48,1,2,2,22,4
1,64.0,Side,Right,Horizontal-Right,99.45,98.63,1,Acute,21:42:28.308536,2.0,2.0,1,4.0,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.51,98.17,1,Acute,21:42:27.268932,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.48,97.74,1,Acute,21:42:26.238443,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.43,98.67,1,Acute,21:42:25.213412,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Left,Horizontal-Left,99.45,98.81,1,,21:42:24.185563,2.0,1.0,0,,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.62,98.12,1,Acute,21:42:23.158086,2.0,2.0,1,4.0,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.47,97.65,1,Acute,21:42:22.121058,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.49,98.45,1,Acute,21:42:21.086180,2.0,2.0,1,4.0,48,1,2,2,22,4
1,53.0,Side,Left,Horizontal-Left,99.53,97.15,1,Acute,21:42:20.062098,2.0,1.0,0,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.58,97.28,1,,21:42:19.034390,2.0,2.0,1,,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.47,98.87,1,Straight,21:42:18.010707,2.0,2.0,1,3.0,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.41,98.09,1,Straight,21:42:16.986703,2.0,2.0,1,3.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.56,98.44,1,Acute,21:42:15.958105,2.0,2.0,1,4.0,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.5,97.47,1,Acute,21:42:14.934674,2.0,2.0,1,4.0,48,1,2,2,22,4
1,63.0,Side,Right,Horizontal-Right,99.58,98.65,1,Acute,21:42:13.909308,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.58,98.56,1,Acute,21:42:12.866471,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.47,98.0,1,,21:42:11.838183,2.0,2.0,1,,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.44,98.57,1,Acute,21:42:10.802690,2.0,2.0,1,4.0,48,1,2,2,22,4
1,63.0,Side,Left,Horizontal-Left,99.44,98.42,1,Acute,21:42:09.769343,2.0,1.0,0,4.0,48,1,2,2,22,4
1,52.0,,,,99.33,98.33,1,Acute,21:42:08.748867,,,2,4.0,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.53,98.83,1,Straight,21:42:07.719768,2.0,2.0,1,3.0,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.64,98.11,1,Straight,21:42:06.684491,2.0,2.0,1,3.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.34,98.3,1,,21:42:05.653846,2.0,2.0,1,,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.42,98.67,1,Acute,21:42:04.626691,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.66,97.79,1,Acute,21:42:03.592587,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.3,99.07,1,Acute,21:42:02.573912,2.0,2.0,1,4.0,48,1,2,2,22,4
1,52.0,Side,Left,Horizontal-Left,99.48,97.04,1,Acute,21:42:01.537625,2.0,1.0,0,4.0,48,1,2,2,22,4
1,51.0,Side,Left,Horizontal-Left,99.69,98.5,1,Acute,21:42:00.509796,2.0,1.0,0,4.0,48,1,2,2,22,4
1,62.0,Side,Right,Horizontal-Right,99.38,98.31,1,Acute,21:41:59.489470,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.33,97.43,1,,21:41:58.454687,2.0,2.0,1,,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.63,98.33,1,Acute,21:41:57.428148,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.5,98.81,1,,21:41:56.397761,2.0,2.0,1,,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.49,98.16,1,Acute,21:41:55.360372,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.45,98.46,1,Acute,21:41:54.326686,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.56,98.5,1,Acute,21:41:53.302602,2.0,2.0,1,4.0,48,1,2,2,22,4
1,62.0,Side,Right,Horizontal-Right,99.49,98.7,1,Acute,21:41:52.278674,2.0,2.0,1,4.0,48,1,2,2,22,4
1,52.0,Side,Left,Horizontal-Left,99.55,97.2,1,Acute,21:41:51.254650,2.0,1.0,0,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.3,99.15,1,Acute,21:41:50.234094,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Left,Horizontal-Left,99.64,98.53,1,,21:41:49.206398,2.0,1.0,0,,48,1,2,2,22,4
1,50.0,Side,Left,Horizontal-Left,99.56,97.62,1,,21:41:48.178167,2.0,1.0,0,,48,1,2,2,22,4
1,50.0,Side,Left,Horizontal-Left,99.68,97.89,1,,21:41:47.151781,2.0,1.0,0,,48,1,2,2,22,4
1,58.0,Side,Right,Horizontal-Right,99.52,97.43,1,Acute,21:41:46.121385,2.0,2.0,1,4.0,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.64,98.5,1,Straight,21:41:45.094629,2.0,2.0,1,3.0,48,1,2,2,22,4
1,61.0,Side,Right,Horizontal-Right,99.46,98.16,1,Acute,21:41:44.066407,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.52,98.72,1,,21:41:43.032208,2.0,2.0,1,,48,1,2,2,22,4
1,52.0,Side,Left,Horizontal-Left,99.56,98.48,1,Acute,21:41:41.994051,2.0,1.0,0,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.56,98.21,1,Acute,21:41:40.960422,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.48,98.22,1,Acute,21:41:39.930710,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.51,98.58,1,Acute,21:41:38.889885,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.44,97.59,1,Acute,21:41:37.854691,2.0,2.0,1,4.0,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.44,98.13,1,Straight,21:41:36.820940,2.0,2.0,1,3.0,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.55,98.67,1,Straight,21:41:35.794559,2.0,2.0,1,3.0,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.6,97.74,1,Straight,21:41:34.754653,2.0,2.0,1,3.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.49,98.48,1,Acute,21:41:33.729951,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.48,97.77,1,,21:41:32.701378,2.0,2.0,1,,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.59,98.36,1,Acute,21:41:31.674669,2.0,2.0,1,4.0,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.57,98.5,1,Acute,21:41:30.636831,2.0,2.0,1,4.0,48,1,2,2,22,4
1,63.0,Side,Right,Horizontal-Right,99.31,97.86,1,Acute,21:41:29.606647,2.0,2.0,1,4.0,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.6,98.4,1,Straight,21:41:28.577081,2.0,2.0,1,3.0,48,1,2,2,22,4
1,52.0,Side,Left,Horizontal-Left,99.57,98.33,1,Acute,21:41:27.548142,2.0,1.0,0,4.0,48,1,2,2,22,4
1,49.0,Side,Left,Horizontal-Left,99.61,98.49,1,Straight,21:41:26.521516,2.0,1.0,0,3.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.61,96.78,1,Acute,21:41:25.494687,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Left,Horizontal-Left,99.58,98.63,1,Acute,21:41:24.470678,2.0,1.0,0,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.46,98.36,1,Acute,21:41:23.443915,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.6,98.41,1,Acute,21:41:22.416928,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Left,Horizontal-Left,99.39,98.42,1,Acute,21:41:21.396603,2.0,1.0,0,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.4,98.97,1,,21:41:20.365987,2.0,2.0,1,,48,1,2,2,22,4
1,64.0,Side,Right,Horizontal-Right,99.48,98.78,1,Acute,21:41:19.338582,2.0,2.0,1,4.0,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.49,98.39,1,Acute,21:41:18.305396,2.0,2.0,1,4.0,48,1,2,2,22,4
1,52.0,Side,Left,Horizontal-Left,99.48,96.48,1,Acute,21:41:17.269980,2.0,1.0,0,4.0,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.54,98.6,1,Acute,21:41:16.238137,2.0,2.0,1,4.0,48,1,2,2,22,4
1,52.0,Side,Left,Horizontal-Left,99.51,98.73,1,Acute,21:41:15.204501,2.0,1.0,0,4.0,48,1,2,2,22,4
1,53.0,Side,Right,Horizontal-Right,99.63,98.25,1,Acute,21:41:14.170656,2.0,2.0,1,4.0,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.56,98.77,1,Straight,21:41:13.142069,2.0,2.0,1,3.0,48,1,2,2,22,4
1,51.0,Side,Left,Horizontal-Left,99.47,98.13,1,Acute,21:41:12.104609,2.0,1.0,0,4.0,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.54,98.42,1,Acute,21:41:11.077630,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.57,98.49,1,Acute,21:41:10.058609,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Left,Horizontal-Left,99.5,97.46,1,Acute,21:41:09.029913,2.0,1.0,0,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.52,97.5,1,Acute,21:41:07.993222,2.0,2.0,1,4.0,48,1,2,2,22,4
1,58.0,Side,Right,Horizontal-Right,99.62,98.68,1,Acute,21:41:06.957414,2.0,2.0,1,4.0,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.43,97.85,1,Acute,21:41:05.930662,2.0,2.0,1,4.0,48,1,2,2,22,4
1,52.0,Side,Left,Horizontal-Left,99.47,98.31,1,Acute,21:41:04.894680,2.0,1.0,0,4.0,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.64,98.11,1,Straight,21:41:03.867916,2.0,2.0,1,3.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.48,97.99,1,Acute,21:41:02.830859,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.68,98.11,1,,21:41:01.802434,2.0,2.0,1,,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.52,97.25,1,Acute,21:41:00.773296,2.0,2.0,1,4.0,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.41,97.58,1,Straight,21:40:59.748584,2.0,2.0,1,3.0,48,1,2,2,22,4
1,49.0,Side,Left,Horizontal-Left,99.5,97.33,1,Straight,21:40:58.725966,2.0,1.0,0,3.0,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.52,95.97,1,Acute,21:40:57.698673,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.5,98.11,1,Acute,21:40:56.650021,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.44,96.24,1,,21:40:55.628682,2.0,2.0,1,,48,1,2,2,22,4
1,63.0,Side,Right,Horizontal-Right,99.51,98.7,1,Acute,21:40:54.590670,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Left,Horizontal-Left,99.53,97.96,1,Acute,21:40:53.567653,2.0,1.0,0,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.41,98.97,1,,21:40:52.533077,2.0,2.0,1,,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.51,98.58,1,Straight,21:40:51.500372,2.0,2.0,1,3.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.51,98.24,1,,21:40:50.472950,2.0,2.0,1,,48,1,2,2,22,4
1,62.0,Side,Left,Horizontal-Left,99.55,97.85,1,Acute,21:40:49.442573,2.0,1.0,0,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.25,98.74,1,,21:40:48.417055,2.0,2.0,1,,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.57,96.74,1,Acute,21:40:47.397449,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.49,97.84,1,,21:40:46.361493,2.0,2.0,1,,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.21,98.98,1,Acute,21:40:45.337920,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.57,98.32,1,Acute,21:40:44.308731,2.0,2.0,1,4.0,48,1,2,2,22,4
1,49.0,Side,Left,Horizontal-Left,99.61,98.19,1,Straight,21:40:43.282581,2.0,1.0,0,3.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.62,98.45,1,Acute,21:40:42.252462,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.63,97.66,1,,21:40:41.226606,2.0,2.0,1,,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.42,97.84,1,,21:40:40.198356,2.0,2.0,1,,48,1,2,2,22,4
1,49.0,Side,Right,Horizontal-Right,99.48,98.67,1,Straight,21:40:39.173051,2.0,2.0,1,3.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.48,97.86,1,Acute,21:40:38.132688,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Right,Horizontal-Right,99.54,97.94,1,,21:40:37.105666,2.0,2.0,1,,48,1,2,2,22,4
1,51.0,Side,Left,Horizontal-Left,99.51,98.32,1,Acute,21:40:36.071850,2.0,1.0,0,4.0,48,1,2,2,22,4
1,51.0,Side,Left,Horizontal-Left,99.5,98.45,1,Acute,21:40:35.037551,2.0,1.0,0,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.51,98.48,1,Acute,21:40:33.993963,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.5,97.55,1,Acute,21:40:32.962677,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Right,Horizontal-Right,99.49,98.53,1,Acute,21:40:31.933769,2.0,2.0,1,4.0,48,1,2,2,22,4
1,77.0,Side,Right,Horizontal-Right,99.61,97.93,1,Acute,21:40:30.900560,2.0,2.0,1,4.0,48,1,2,2,22,4
1,50.0,Side,Left,Horizontal-Left,99.5,97.14,1,,21:40:29.877023,2.0,1.0,0,,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.61,98.09,1,Acute,21:40:28.852134,2.0,2.0,1,4.0,48,1,2,2,22,4
1,51.0,Side,Left,Horizontal-Left,99.18,98.02,1,Acute,21:40:27.818668,2.0,1.0,0,4.0,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.46,98.49,1,Acute,21:40:26.794597,2.0,2.0,1,4.0,48,1,2,2,22,4
1,52.0,Side,Right,Horizontal-Right,99.53,98.04,1,Acute,21:40:25.762607,2.0,2.0,1,4.0,48,1,2,2,22,4
