box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time,arrow_position_encode,arrow_direction_encode,orientation_type_encode,angle_type_encode,angle_gt_1,box_number_gt_1,arrow_direction_gt_1,arrow_position_gt_1,orientation_type_gt_1,angle_type_gt_1
1,78.0,Side,Right,Horizontal-Right,97.58,95.22,1,Acute,19:59:33.229427,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,97.29,95.11,1,Acute,19:59:32.181419,2.0,1.0,0,4.0,78,1,4,1,14,4
1,79.0,,,,94.97,95.21,1,Acute,19:59:31.130723,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,95.39,94.17,1,Acute,19:59:30.085649,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,,,,96.15,95.43,1,Acute,19:59:29.037062,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,95.09,95.79,1,Acute,19:59:28.006684,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,,,,94.79,95.44,1,Acute,19:59:26.961648,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,97.04,94.83,1,Acute,19:59:25.897169,2.0,2.0,1,4.0,78,1,4,1,14,4
1,81.0,,,,95.11,95.17,1,Acute,19:59:24.845961,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,95.02,95.16,1,Acute,19:59:23.804535,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,95.72,95.31,1,Acute,19:59:22.756888,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,95.1,95.97,1,Acute,19:59:21.722658,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,93.37,95.27,1,Acute,19:59:20.693518,2.0,1.0,0,4.0,78,1,4,1,14,4
1,79.0,,,,97.01,93.85,1,Acute,19:59:19.651922,,,5,4.0,78,1,4,1,14,4
1,80.0,Side,Left,Horizontal-Left,95.34,90.95,1,Acute,19:59:18.633511,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,96.11,93.43,1,Acute,19:59:17.584257,2.0,2.0,1,4.0,78,1,4,1,14,4
1,80.0,Side,Left,Horizontal-Left,94.84,93.87,1,Acute,19:59:16.532766,2.0,1.0,0,4.0,78,1,4,1,14,4
1,79.0,Side,Right,Horizontal-Right,95.59,96.64,1,Acute,19:59:15.498642,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,95.91,94.88,1,Acute,19:59:14.461353,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,96.52,95.41,1,Acute,19:59:13.405295,2.0,1.0,0,4.0,78,1,4,1,14,4
1,80.0,Side,Right,Horizontal-Right,96.43,96.97,1,Acute,19:59:12.364911,2.0,2.0,1,4.0,78,1,4,1,14,4
1,77.0,Side,Left,Horizontal-Left,95.89,96.02,1,Acute,19:59:11.313724,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,,,,96.54,95.37,1,Acute,19:59:10.282515,,,5,4.0,78,1,4,1,14,4
1,77.0,,,,95.51,95.17,1,Acute,19:59:09.220728,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,96.58,94.6,1,Acute,19:59:08.178677,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,97.64,95.31,1,Acute,19:59:07.164425,2.0,2.0,1,4.0,78,1,4,1,14,4
1,80.0,,,,97.97,96.05,1,Acute,19:59:06.127905,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,96.91,94.56,1,Acute,19:59:05.086682,2.0,1.0,0,4.0,78,1,4,1,14,4
1,77.0,Side,Left,Horizontal-Left,94.89,96.6,1,Acute,19:59:04.042102,2.0,1.0,0,4.0,78,1,4,1,14,4
1,80.0,Side,Left,Horizontal-Left,94.42,95.93,1,Acute,19:59:02.998631,2.0,1.0,0,4.0,78,1,4,1,14,4
1,81.0,Side,Left,Horizontal-Left,95.75,97.07,1,Acute,19:59:01.966672,2.0,1.0,0,4.0,78,1,4,1,14,4
1,83.0,Side,Left,Horizontal-Left,93.01,95.8,1,Acute,19:59:00.924899,2.0,1.0,0,4.0,78,1,4,1,14,4
1,80.0,,,,94.26,94.91,1,Acute,19:58:59.875750,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,95.09,93.51,1,Acute,19:58:58.839972,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,97.84,96.66,1,Acute,19:58:57.771734,2.0,2.0,1,4.0,78,1,4,1,14,4
1,77.0,Side,Right,Horizontal-Right,95.79,93.95,1,Acute,19:58:56.724747,2.0,2.0,1,4.0,78,1,4,1,14,4
1,80.0,Side,Left,Horizontal-Left,95.37,95.04,1,Acute,19:58:55.682427,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,,,,95.62,93.52,1,Acute,19:58:54.612113,,,5,4.0,78,1,4,1,14,4
1,83.0,Side,Left,Horizontal-Left,97.49,94.46,1,Acute,19:58:53.561437,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,93.8,92.4,1,Acute,19:58:52.530624,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,97.11,93.59,1,Acute,19:58:51.481279,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,,,,94.89,96.12,1,Acute,19:58:50.452441,,,5,4.0,78,1,4,1,14,4
1,80.0,Side,Right,Horizontal-Right,96.34,95.96,1,Acute,19:58:49.410634,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,96.76,91.63,1,Acute,19:58:48.375000,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,96.68,95.5,1,Acute,19:58:47.316671,2.0,2.0,1,4.0,78,1,4,1,14,4
1,82.0,Side,Right,Horizontal-Right,95.11,93.83,1,Acute,19:58:46.280216,2.0,2.0,1,4.0,78,1,4,1,14,4
1,77.0,,,,97.26,96.99,1,Acute,19:58:45.241599,,,5,4.0,78,1,4,1,14,4
1,77.0,Side,Right,Horizontal-Right,96.66,95.45,1,Acute,19:58:44.197246,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,96.45,93.94,1,Acute,19:58:43.161782,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,97.49,94.7,1,Acute,19:58:42.124542,2.0,1.0,0,4.0,78,1,4,1,14,4
1,80.0,Side,Left,Horizontal-Left,93.37,96.18,1,Acute,19:58:41.069930,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,93.17,95.96,1,Acute,19:58:40.030177,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,95.14,94.07,1,Acute,19:58:38.978662,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,95.16,94.59,1,Acute,19:58:37.930679,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,95.35,95.12,1,Acute,19:58:36.887726,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,95.41,95.84,1,Acute,19:58:35.845140,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,97.08,94.86,1,Acute,19:58:34.805183,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,96.92,94.61,1,Acute,19:58:33.761109,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,,,,95.18,94.98,1,Acute,19:58:32.708624,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,97.64,95.42,1,Acute,19:58:31.664371,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,,,,96.68,94.39,1,Acute,19:58:30.618685,,,5,4.0,78,1,4,1,14,4
1,77.0,Side,Left,Horizontal-Left,96.94,96.43,1,Acute,19:58:29.583844,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,93.45,95.4,1,Acute,19:58:28.555989,2.0,2.0,1,4.0,78,1,4,1,14,4
1,83.0,Side,Right,Horizontal-Right,95.49,94.96,1,Acute,19:58:27.529010,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,,,,96.64,96.79,1,Acute,19:58:26.496504,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,93.73,91.39,1,Acute,19:58:25.462098,2.0,1.0,0,4.0,78,1,4,1,14,4
1,79.0,Side,Right,Horizontal-Right,95.61,94.56,1,Acute,19:58:24.429597,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,95.42,92.65,1,Acute,19:58:23.408456,2.0,1.0,0,4.0,78,1,4,1,14,4
1,80.0,Side,Right,Horizontal-Right,96.45,95.95,1,Acute,19:58:22.365331,2.0,2.0,1,4.0,78,1,4,1,14,4
1,80.0,,,,95.04,95.96,1,Acute,19:58:21.318675,,,5,4.0,78,1,4,1,14,4
1,78.0,,,,94.4,93.62,1,Acute,19:58:20.270624,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,97.16,95.67,1,Acute,19:58:19.231770,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,95.09,94.63,1,Acute,19:58:18.180871,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,,,,96.08,92.46,1,Acute,19:58:17.134248,,,5,4.0,78,1,4,1,14,4
1,77.0,Side,Left,Horizontal-Left,96.8,95.79,1,Acute,19:58:16.094328,2.0,1.0,0,4.0,78,1,4,1,14,4
1,80.0,,,,96.41,95.12,1,Acute,19:58:15.060633,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,95.41,93.92,1,Acute,19:58:14.020481,2.0,1.0,0,4.0,78,1,4,1,14,4
1,79.0,Side,Right,Horizontal-Right,94.89,93.77,1,Acute,19:58:12.970675,2.0,2.0,1,4.0,78,1,4,1,14,4
1,82.0,Side,Left,Horizontal-Left,95.63,93.44,1,Acute,19:58:11.940855,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,94.16,94.27,1,Acute,19:58:10.898099,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,95.11,95.75,1,Acute,19:58:09.849039,2.0,1.0,0,4.0,78,1,4,1,14,4
1,80.0,Side,Right,Horizontal-Right,95.76,95.02,1,Acute,19:58:08.806301,2.0,2.0,1,4.0,78,1,4,1,14,4
1,80.0,,,,94.93,96.06,1,Acute,19:58:07.760716,,,5,4.0,78,1,4,1,14,4
1,78.0,,,,95.84,94.99,1,Acute,19:58:06.714740,,,5,4.0,78,1,4,1,14,4
1,76.0,Side,Left,Horizontal-Left,95.05,95.82,1,Acute,19:58:05.667182,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,96.27,94.78,1,Acute,19:58:04.619671,2.0,2.0,1,4.0,78,1,4,1,14,4
1,81.0,Top,Down,Vertical-Down,94.05,95.99,1,Acute,19:58:03.569616,1.0,4.0,2,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,96.47,95.79,1,Acute,19:58:02.538663,2.0,2.0,1,4.0,78,1,4,1,14,4
1,81.0,,,,96.12,94.3,1,Acute,19:58:01.497737,,,5,4.0,78,1,4,1,14,4
1,79.0,Side,Left,Horizontal-Left,95.95,96.52,1,Acute,19:58:00.457807,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,95.85,95.45,1,Acute,19:57:59.414281,2.0,2.0,1,4.0,78,1,4,1,14,4
1,80.0,Side,Right,Horizontal-Right,95.06,93.05,1,Acute,19:57:58.388054,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,96.32,95.37,1,Acute,19:57:57.345761,2.0,2.0,1,4.0,78,1,4,1,14,4
1,80.0,,,,92.8,94.03,1,Acute,19:57:56.302664,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,96.74,95.07,1,Acute,19:57:55.256899,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,,,,95.82,93.74,1,Acute,19:57:54.216418,,,5,4.0,78,1,4,1,14,4
1,81.0,,,,95.95,95.63,1,Acute,19:57:53.167883,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,94.46,92.59,1,Acute,19:57:52.116597,2.0,2.0,1,4.0,78,1,4,1,14,4
1,80.0,,,,95.99,95.74,1,Acute,19:57:51.074663,,,5,4.0,78,1,4,1,14,4
1,78.0,Top,Down,Vertical-Down,96.78,95.99,1,Acute,19:57:50.030158,1.0,4.0,2,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,97.47,93.62,1,Acute,19:57:48.996335,2.0,1.0,0,4.0,78,1,4,1,14,4
1,80.0,Side,Left,Horizontal-Left,94.83,95.58,1,Acute,19:57:47.969452,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,95.45,95.61,1,Acute,19:57:46.928307,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Top,Down,Vertical-Down,94.41,95.38,1,Acute,19:57:45.894730,1.0,4.0,2,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,94.54,93.59,1,Acute,19:57:44.853147,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,94.59,96.34,1,Acute,19:57:43.810548,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,97.6,93.81,1,Acute,19:57:42.758694,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,97.86,95.95,1,Acute,19:57:41.716006,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,93.72,93.97,1,Acute,19:57:40.676909,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,95.6,92.9,1,Acute,19:57:39.622704,2.0,1.0,0,4.0,78,1,4,1,14,4
1,77.0,,,,95.1,95.79,1,Acute,19:57:38.597252,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,93.18,94.19,1,Acute,19:57:37.562678,2.0,2.0,1,4.0,78,1,4,1,14,4
1,80.0,Side,Right,Horizontal-Right,97.31,94.71,1,Acute,19:57:36.512550,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Top,Down,Vertical-Down,92.73,95.61,1,Acute,19:57:35.490646,1.0,4.0,2,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,95.19,94.92,1,Acute,19:57:34.450675,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,95.02,94.71,1,Acute,19:57:33.416571,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,97.07,95.88,1,Acute,19:57:32.398626,2.0,1.0,0,4.0,78,1,4,1,14,4
1,82.0,Side,Right,Horizontal-Right,95.28,96.97,1,Acute,19:57:31.350945,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,96.73,95.92,1,Acute,19:57:30.302671,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,95.34,94.06,1,Acute,19:57:29.258730,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Top,Down,Vertical-Down,97.5,94.3,1,Acute,19:57:28.221201,1.0,4.0,2,4.0,78,1,4,1,14,4
1,79.0,Side,Right,Horizontal-Right,97.13,94.22,1,Acute,19:57:27.190663,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,92.34,95.31,1,Acute,19:57:26.153286,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,,,,93.55,95.83,1,Acute,19:57:25.112184,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,95.86,94.73,1,Acute,19:57:24.080046,2.0,2.0,1,4.0,78,1,4,1,14,4
1,80.0,,,,96.66,95.66,1,Acute,19:57:23.034854,,,5,4.0,78,1,4,1,14,4
1,79.0,,,,95.58,96.51,1,Acute,19:57:21.993591,,,5,4.0,78,1,4,1,14,4
1,79.0,Side,Right,Horizontal-Right,93.37,95.79,1,Acute,19:57:20.950679,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,96.81,94.85,1,Acute,19:57:19.896780,2.0,1.0,0,4.0,78,1,4,1,14,4
1,79.0,,,,95.94,96.3,1,Acute,19:57:18.870643,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,95.19,96.11,1,Acute,19:57:17.830694,2.0,2.0,1,4.0,78,1,4,1,14,4
1,80.0,Side,Left,Horizontal-Left,96.01,95.77,1,Acute,19:57:16.796457,2.0,1.0,0,4.0,78,1,4,1,14,4
1,79.0,Side,Left,Horizontal-Left,94.62,95.29,1,Acute,19:57:15.768023,2.0,1.0,0,4.0,78,1,4,1,14,4
1,79.0,Top,Down,Vertical-Down,96.72,96.52,1,Acute,19:57:14.738626,1.0,4.0,2,4.0,78,1,4,1,14,4
1,81.0,Side,Left,Horizontal-Left,95.78,94.85,1,Acute,19:57:13.686659,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Top,Down,Vertical-Down,94.4,94.18,1,Acute,19:57:12.634061,1.0,4.0,2,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,97.15,96.09,1,Acute,19:57:11.589368,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,95.22,95.14,1,Acute,19:57:10.546696,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,98.01,92.73,1,Acute,19:57:09.506686,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,,,,96.63,95.8,1,Acute,19:57:08.471713,,,5,4.0,78,1,4,1,14,4
1,78.0,,,,94.08,95.29,1,Acute,19:57:07.424440,,,5,4.0,78,1,4,1,14,4
1,78.0,,,,97.17,93.94,1,Acute,19:57:06.393446,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,97.01,94.7,1,Acute,19:57:05.341944,2.0,2.0,1,4.0,78,1,4,1,14,4
1,80.0,Top,Down,Vertical-Down,96.56,95.27,1,Acute,19:57:04.302624,1.0,4.0,2,4.0,78,1,4,1,14,4
1,78.0,,,,94.43,93.73,1,Acute,19:57:03.282378,,,5,4.0,78,1,4,1,14,4
1,78.0,,,,96.91,95.45,1,Acute,19:57:02.250531,,,5,4.0,78,1,4,1,14,4
1,80.0,Side,Right,Horizontal-Right,97.33,95.03,1,Acute,19:57:01.208521,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,95.6,95.6,1,Acute,19:57:00.164725,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Top,Down,Vertical-Down,96.26,95.69,1,Acute,19:56:59.116523,1.0,4.0,2,4.0,78,1,4,1,14,4
1,79.0,Side,Left,Horizontal-Left,94.61,95.09,1,Acute,19:56:58.086620,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,93.31,95.69,1,Acute,19:56:57.042655,2.0,2.0,1,4.0,78,1,4,1,14,4
1,80.0,Side,Right,Horizontal-Right,97.01,92.91,1,Acute,19:56:56.014616,2.0,2.0,1,4.0,78,1,4,1,14,4
1,80.0,Side,Right,Horizontal-Right,94.9,94.99,1,Acute,19:56:54.974448,2.0,2.0,1,4.0,78,1,4,1,14,4
1,77.0,,,,95.69,95.97,1,Acute,19:56:53.929428,,,5,4.0,78,1,4,1,14,4
1,78.0,,,,96.52,95.43,1,Acute,19:56:52.889566,,,5,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,97.11,95.15,1,Acute,19:56:51.859690,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,94.98,94.89,1,Acute,19:56:50.822670,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,,,,94.2,95.55,1,Acute,19:56:49.785881,,,5,4.0,78,1,4,1,14,4
1,79.0,Side,Left,Horizontal-Left,93.56,96.27,1,Acute,19:56:48.754663,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,95.86,95.75,1,Acute,19:56:47.706623,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,97.03,95.52,1,Acute,19:56:46.664675,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,96.44,94.23,1,Acute,19:56:45.629546,2.0,1.0,0,4.0,78,1,4,1,14,4
1,79.0,,,,96.53,93.87,1,Acute,19:56:44.590647,,,5,4.0,78,1,4,1,14,4
1,80.0,Side,Left,Horizontal-Left,96.63,95.29,1,Acute,19:56:43.552007,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,93.72,94.27,1,Acute,19:56:42.505439,2.0,2.0,1,4.0,78,1,4,1,14,4
1,79.0,Side,Right,Horizontal-Right,94.23,97.63,1,Acute,19:56:41.458164,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Right,Horizontal-Right,95.59,93.44,1,Acute,19:56:40.402628,2.0,2.0,1,4.0,78,1,4,1,14,4
1,81.0,Side,Left,Horizontal-Left,96.78,91.98,1,Acute,19:56:39.358044,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,,,,96.44,96.04,1,Acute,19:56:38.327652,,,5,4.0,78,1,4,1,14,4
1,80.0,Side,Right,Horizontal-Right,96.05,95.6,1,Acute,19:56:37.281315,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,96.98,94.44,1,Acute,19:56:36.242093,2.0,1.0,0,4.0,78,1,4,1,14,4
1,80.0,Side,Right,Horizontal-Right,95.04,94.56,1,Acute,19:56:35.221230,2.0,2.0,1,4.0,78,1,4,1,14,4
1,80.0,Side,Right,Horizontal-Right,97.22,95.66,1,Acute,19:56:34.176739,2.0,2.0,1,4.0,78,1,4,1,14,4
1,78.0,Side,Up,Z-Horizontal-Up,97.02,95.34,1,Acute,19:56:33.138669,2.0,3.0,4,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,97.32,94.15,1,Acute,19:56:32.108135,2.0,1.0,0,4.0,78,1,4,1,14,4
1,78.0,Side,Left,Horizontal-Left,94.64,95.11,1,Acute,19:56:31.062778,2.0,1.0,0,4.0,78,1,4,1,14,4
