box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time,arrow_position_encode,arrow_direction_encode,orientation_type_encode,angle_type_encode
1,79,Side,Left,Horizontal-Left,99.96,79.11,1,Acute,15:30:22.100362,2.0,1.0,0,4.0
1,78,Side,Left,Horizontal-Left,99.97,82.98,1,Acute,15:30:21.060832,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,78.59,1,Acute,15:30:20.034042,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,71.93,1,Acute,15:30:19.004230,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,76.45,1,Acute,15:30:17.967533,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,75.38,1,Acute,15:30:16.940498,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,74.67,1,Acute,15:30:15.906098,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,63.9,1,Acute,15:30:14.876335,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,65.34,1,Acute,15:30:13.837843,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,70.16,1,Acute,15:30:12.811264,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,77.2,1,Acute,15:30:11.781124,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,76.63,1,Acute,15:30:10.754047,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,65.19,1,Acute,15:30:09.719989,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,77.61,1,Acute,15:30:08.683235,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.96,72.7,1,Acute,15:30:07.644854,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,76.95,1,Acute,15:30:06.618082,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.96,68.19,1,Acute,15:30:05.591284,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,65.52,1,Acute,15:30:04.560029,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,65.45,1,Acute,15:30:03.533013,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,72.51,1,Acute,15:30:02.505695,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,73.19,1,Acute,15:30:01.472204,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,72.71,1,Acute,15:30:00.438072,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,77.26,1,Acute,15:29:59.416508,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,75.29,1,Acute,15:29:58.391785,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,73.96,1,Acute,15:29:57.359284,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,78.3,1,Acute,15:29:56.330060,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,79.68,1,Acute,15:29:55.295202,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.96,78.84,1,Acute,15:29:54.269539,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,67.66,1,Acute,15:29:53.242097,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,77.92,1,Acute,15:29:52.212749,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,65.32,1,Acute,15:29:51.176365,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,75.94,1,Acute,15:29:50.141853,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,73.33,1,Acute,15:29:49.094052,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,84.67,1,Acute,15:29:48.061445,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,81.46,1,Acute,15:29:47.033869,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,67.79,1,Acute,15:29:45.994076,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,64.7,1,Acute,15:29:44.963485,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,82.0,1,Acute,15:29:43.935598,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,76.46,1,Acute,15:29:42.896058,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,82.74,1,Acute,15:29:41.862057,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,68.43,1,Acute,15:29:40.836532,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.96,73.12,1,Acute,15:29:39.811644,2.0,1.0,0,4.0
1,81,,,,99.97,,1,Acute,15:29:38.776329,,,2,4.0
1,81,Side,Left,Horizontal-Left,99.96,71.1,1,Acute,15:29:37.750058,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,85.07,1,Acute,15:29:36.713996,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,75.54,1,Acute,15:29:35.676923,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,72.11,1,Acute,15:29:34.644287,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,76.21,1,Acute,15:29:33.613238,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,72.46,1,Acute,15:29:32.580097,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,73.37,1,Acute,15:29:31.548733,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,66.72,1,Acute,15:29:30.519733,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,52.08,1,Acute,15:29:29.484301,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.96,59.69,1,Acute,15:29:28.460610,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,61.67,1,Acute,15:29:27.430079,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,69.68,1,Acute,15:29:26.394066,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,80.98,1,Acute,15:29:25.369734,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,80.06,1,Acute,15:29:24.333241,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,78.22,1,Acute,15:29:23.307356,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,73.5,1,Acute,15:29:22.279594,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,66.89,1,Acute,15:29:21.253571,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,65.55,1,Acute,15:29:20.218057,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,83.92,1,Acute,15:29:19.183584,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,71.78,1,Acute,15:29:18.156311,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,69.27,1,Acute,15:29:17.126053,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,57.46,1,Acute,15:29:16.107642,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,76.46,1,Acute,15:29:15.078065,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,81.6,1,Acute,15:29:14.058099,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,74.04,1,Acute,15:29:13.011085,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,79.13,1,Acute,15:29:11.980496,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,77.06,1,Acute,15:29:10.953975,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,78.84,1,Acute,15:29:09.925418,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,58.57,1,Acute,15:29:08.890051,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,70.64,1,Acute,15:29:07.861921,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,78.62,1,Acute,15:29:06.831364,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,71.96,1,Acute,15:29:05.792414,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,70.26,1,Acute,15:29:04.762049,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,69.93,1,Acute,15:29:03.737570,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,69.31,1,Acute,15:29:02.712582,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,73.94,1,Acute,15:29:01.680983,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,79.48,1,Acute,15:29:00.651190,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,75.96,1,Acute,15:28:59.611491,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,82.13,1,Acute,15:28:58.582089,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,69.59,1,Acute,15:28:57.549244,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,76.57,1,Acute,15:28:56.508410,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,82.26,1,Acute,15:28:55.483615,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.96,70.02,1,Acute,15:28:54.456866,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,69.0,1,Acute,15:28:53.434020,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.96,64.26,1,Acute,15:28:52.401744,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,65.05,1,Acute,15:28:51.365807,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,69.77,1,Acute,15:28:50.327038,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,81.2,1,Acute,15:28:49.296957,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.96,74.83,1,Acute,15:28:48.267204,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,81.43,1,Acute,15:28:47.231085,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,84.71,1,Acute,15:28:46.207336,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,68.53,1,Acute,15:28:45.177377,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,77.0,1,Acute,15:28:44.154069,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,67.1,1,Acute,15:28:43.126087,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,84.24,1,Acute,15:28:42.095191,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,64.23,1,Acute,15:28:41.063101,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,73.88,1,Acute,15:28:40.025802,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,66.43,1,Acute,15:28:38.990004,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,83.33,1,Acute,15:28:37.965519,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,71.69,1,Acute,15:28:36.936691,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,83.11,1,Acute,15:28:35.901317,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,75.99,1,Acute,15:28:34.870082,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.96,78.5,1,Acute,15:28:33.843570,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,70.68,1,Acute,15:28:32.804833,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,71.98,1,Acute,15:28:31.774064,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,83.7,1,Acute,15:28:30.745600,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,60.55,1,Acute,15:28:29.708183,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,77.76,1,Acute,15:28:28.670075,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,71.9,1,Acute,15:28:27.647089,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,66.61,1,Acute,15:28:26.618077,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,88.28,1,Acute,15:28:25.582014,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,83.82,1,Acute,15:28:24.551573,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,79.9,1,Acute,15:28:23.523970,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,76.18,1,Acute,15:28:22.485677,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,76.8,1,Acute,15:28:21.443686,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,71.24,1,Acute,15:28:20.418042,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,81.58,1,Acute,15:28:19.393477,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,68.95,1,Acute,15:28:18.361420,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,70.64,1,Acute,15:28:17.329261,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,66.19,1,Acute,15:28:16.297516,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,64.68,1,Acute,15:28:15.263615,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,86.32,1,Acute,15:28:14.229658,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,75.86,1,Acute,15:28:13.209499,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,70.97,1,Acute,15:28:12.183090,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,71.07,1,Acute,15:28:11.158067,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,75.35,1,Acute,15:28:10.135080,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,77.32,1,Acute,15:28:09.106091,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,85.32,1,Acute,15:28:08.064904,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,56.17,1,Acute,15:28:07.033759,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,71.39,1,Acute,15:28:05.998085,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,63.38,1,Acute,15:28:04.966061,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,55.11,1,Acute,15:28:03.928676,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,73.77,1,Acute,15:28:02.894058,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,76.62,1,Acute,15:28:01.860158,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,85.39,1,Acute,15:28:00.834078,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.96,81.65,1,Acute,15:27:59.800755,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,73.42,1,Acute,15:27:58.759541,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,75.55,1,Acute,15:27:57.723190,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,82.86,1,Acute,15:27:56.681086,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,65.94,1,Acute,15:27:55.649696,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.97,56.87,1,Acute,15:27:54.612343,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,69.28,1,Acute,15:27:53.585372,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.96,62.2,1,Acute,15:27:52.550087,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,78.8,1,Acute,15:27:51.524184,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,78.89,1,Acute,15:27:50.491645,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,77.82,1,Acute,15:27:49.460994,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,83.12,1,Acute,15:27:48.435080,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,67.35,1,Acute,15:27:47.399541,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,75.79,1,Acute,15:27:46.381803,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,75.41,1,Acute,15:27:45.354081,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,81.47,1,Acute,15:27:44.322070,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,65.51,1,Acute,15:27:43.287168,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,61.27,1,Acute,15:27:42.255530,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,73.18,1,Acute,15:27:41.227736,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,77.57,1,Acute,15:27:40.196846,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.96,77.2,1,Acute,15:27:39.171253,2.0,1.0,0,4.0
1,78,Side,Left,Horizontal-Left,99.97,80.52,1,Acute,15:27:38.143609,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.96,81.25,1,Acute,15:27:37.106045,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,77.12,1,Acute,15:27:36.073935,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.96,69.76,1,Acute,15:27:35.046078,2.0,1.0,0,4.0
1,82,Side,Left,Horizontal-Left,99.96,82.71,1,Acute,15:27:34.022024,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,69.38,1,Acute,15:27:32.986087,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,67.53,1,Acute,15:27:31.970044,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,72.37,1,Acute,15:27:30.928188,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,70.98,1,Acute,15:27:29.886296,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,74.58,1,Acute,15:27:28.860681,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,73.18,1,Acute,15:27:27.824308,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,65.5,1,Acute,15:27:26.795939,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,77.04,1,Acute,15:27:25.774015,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,66.35,1,Acute,15:27:24.742064,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,75.28,1,Acute,15:27:23.723331,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,70.81,1,Acute,15:27:22.695477,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,75.23,1,Acute,15:27:21.660151,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,65.06,1,Acute,15:27:20.629706,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,71.22,1,Acute,15:27:19.598040,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,80.25,1,Acute,15:27:18.585841,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,71.87,1,Acute,15:27:17.557729,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,69.25,1,Acute,15:27:16.526023,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,55.8,1,Acute,15:27:15.482096,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,83.25,1,Acute,15:27:14.459317,2.0,1.0,0,4.0
1,83,Side,Left,Horizontal-Left,99.97,59.83,1,Acute,15:27:13.420767,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,57.95,1,Acute,15:27:12.390076,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,70.96,1,Acute,15:27:11.357688,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,69.36,1,Acute,15:27:10.327690,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,75.71,1,Acute,15:27:09.309544,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,80.47,1,Acute,15:27:08.281308,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,76.95,1,Acute,15:27:07.253148,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,80.07,1,Acute,15:27:06.226077,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.96,70.71,1,Acute,15:27:05.183999,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,77.5,1,Acute,15:27:04.147098,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,71.15,1,Acute,15:27:03.119448,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,63.68,1,Acute,15:27:02.096151,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,61.14,1,Acute,15:27:01.059517,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,72.49,1,Acute,15:27:00.028850,2.0,1.0,0,4.0
1,79,Side,Left,Horizontal-Left,99.97,80.23,1,Acute,15:26:59.006061,2.0,1.0,0,4.0
1,81,Side,Left,Horizontal-Left,99.97,76.61,1,Acute,15:26:57.973603,2.0,1.0,0,4.0
1,80,Side,Left,Horizontal-Left,99.97,74.44,1,Acute,15:26:56.947484,2.0,1.0,0,4.0
1,78,Side,Left,Horizontal-Left,99.97,69.85,1,Acute,15:26:55.920034,2.0,1.0,0,4.0
