box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time,arrow_position_encode,arrow_direction_encode,orientation_type_encode,angle_type_encode
1,48.0,Side,Right,Horizontal-Right,99.53,97.73,1,Straight,20:15:51.833290,2.0,2.0,1,3.0
1,49.0,,,,99.45,97.07,1,Straight,20:15:50.793851,,,3,3.0
1,54.0,Side,Left,Horizontal-Left,99.57,96.04,1,Acute,20:15:49.746588,2.0,1.0,0,4.0
1,48.0,,,,99.41,95.82,1,Straight,20:15:48.728325,,,3,3.0
1,49.0,Side,Left,Horizontal-Left,99.48,97.41,1,Straight,20:15:47.697847,2.0,1.0,0,3.0
1,50.0,Side,Left,Horizontal-Left,99.43,97.44,1,,20:15:46.660137,2.0,1.0,0,
1,47.0,,,,99.55,97.53,1,Straight,20:15:45.636963,,,3,3.0
1,48.0,,,,99.54,96.96,1,Straight,20:15:44.586275,,,3,3.0
1,50.0,Side,Right,Horizontal-Right,99.43,96.38,1,,20:15:43.544392,2.0,2.0,1,
1,50.0,Side,Right,Horizontal-Right,99.52,98.09,1,,20:15:42.506667,2.0,2.0,1,
1,52.0,,,,99.48,97.92,1,Acute,20:15:41.470632,,,3,4.0
1,48.0,Side,Left,Horizontal-Left,99.57,97.16,1,Straight,20:15:40.437131,2.0,1.0,0,3.0
1,48.0,Side,Right,Horizontal-Right,99.4,96.49,1,Straight,20:15:39.406675,2.0,2.0,1,3.0
1,50.0,Side,Right,Horizontal-Right,99.53,97.31,1,,20:15:38.380267,2.0,2.0,1,
1,53.0,,,,99.65,97.05,1,Acute,20:15:37.342673,,,3,4.0
1,48.0,Side,Right,Horizontal-Right,99.41,95.61,1,Straight,20:15:36.297285,2.0,2.0,1,3.0
1,48.0,Side,Left,Horizontal-Left,99.4,97.78,1,Straight,20:15:35.262086,2.0,1.0,0,3.0
1,49.0,Side,Right,Horizontal-Right,99.51,98.19,1,Straight,20:15:34.224735,2.0,2.0,1,3.0
1,47.0,,,,99.4,97.78,1,Straight,20:15:33.184941,,,3,3.0
1,48.0,Side,Right,Horizontal-Right,99.52,97.59,1,Straight,20:15:32.142662,2.0,2.0,1,3.0
1,48.0,,,,99.63,97.97,1,Straight,20:15:31.126584,,,3,3.0
1,48.0,,,,99.47,96.24,1,Straight,20:15:30.081653,,,3,3.0
1,48.0,,,,99.46,97.56,1,Straight,20:15:29.028892,,,3,3.0
1,50.0,Side,Right,Horizontal-Right,99.57,96.97,1,,20:15:27.980222,2.0,2.0,1,
1,48.0,,,,99.54,95.59,1,Straight,20:15:26.941404,,,3,3.0
1,49.0,,,,99.59,97.23,1,Straight,20:15:25.886544,,,3,3.0
1,47.0,Side,Left,Horizontal-Left,99.53,97.14,1,Straight,20:15:24.841471,2.0,1.0,0,3.0
1,48.0,Side,Left,Horizontal-Left,99.48,96.47,1,Straight,20:15:23.794411,2.0,1.0,0,3.0
1,53.0,,,,99.4,97.08,1,Acute,20:15:22.750657,,,3,4.0
1,47.0,Side,Left,Horizontal-Left,99.43,98.2,1,Straight,20:15:21.714129,2.0,1.0,0,3.0
1,52.0,,,,99.44,97.38,1,Acute,20:15:20.665932,,,3,4.0
1,48.0,Side,Right,Horizontal-Right,99.58,95.3,1,Straight,20:15:19.650607,2.0,2.0,1,3.0
1,53.0,Side,Right,Horizontal-Right,99.48,97.79,1,Acute,20:15:18.608425,2.0,2.0,1,4.0
1,49.0,,,,99.44,97.42,1,Straight,20:15:17.557715,,,3,3.0
1,53.0,,,,99.51,95.95,1,Acute,20:15:16.522645,,,3,4.0
1,50.0,Side,Left,Horizontal-Left,99.46,95.31,1,,20:15:15.483706,2.0,1.0,0,
1,48.0,Side,Right,Horizontal-Right,99.41,96.9,1,Straight,20:15:14.438424,2.0,2.0,1,3.0
1,52.0,Side,Left,Horizontal-Left,99.43,97.87,1,Acute,20:15:13.405953,2.0,1.0,0,4.0
1,48.0,,,,99.31,95.95,1,Straight,20:15:12.382121,,,3,3.0
1,48.0,Side,Right,Horizontal-Right,99.61,95.65,1,Straight,20:15:11.351806,2.0,2.0,1,3.0
1,51.0,Side,Right,Horizontal-Right,99.46,98.18,1,Acute,20:15:10.314631,2.0,2.0,1,4.0
1,48.0,Side,Left,Horizontal-Left,99.5,97.93,1,Straight,20:15:09.278599,2.0,1.0,0,3.0
1,48.0,Side,Left,Horizontal-Left,99.61,97.46,1,Straight,20:15:08.252393,2.0,1.0,0,3.0
1,52.0,,,,99.54,96.35,1,Acute,20:15:07.205386,,,3,4.0
1,47.0,,,,99.34,97.83,1,Straight,20:15:06.165405,,,3,3.0
1,50.0,,,,99.58,97.57,1,,20:15:05.127659,,,3,
1,48.0,Side,Left,Horizontal-Left,99.52,96.89,1,Straight,20:15:04.077956,2.0,1.0,0,3.0
1,50.0,,,,99.5,97.22,1,,20:15:03.050641,,,3,
1,49.0,,,,99.5,98.18,1,Straight,20:15:02.001165,,,3,3.0
1,56.0,Side,Right,Horizontal-Right,99.58,97.88,1,Acute,20:15:00.972746,2.0,2.0,1,4.0
1,48.0,,,,99.59,97.65,1,Straight,20:14:59.943995,,,3,3.0
1,53.0,,,,99.48,97.73,1,Acute,20:14:58.904208,,,3,4.0
1,47.0,,,,99.47,96.77,1,Straight,20:14:57.855936,,,3,3.0
1,47.0,,,,99.55,97.97,1,Straight,20:14:56.805785,,,3,3.0
1,48.0,Side,Right,Horizontal-Right,99.49,96.01,1,Straight,20:14:55.774645,2.0,2.0,1,3.0
1,48.0,,,,99.46,95.95,1,Straight,20:14:54.736736,,,3,3.0
1,48.0,Side,Left,Horizontal-Left,99.41,96.01,1,Straight,20:14:53.706647,2.0,1.0,0,3.0
1,50.0,,,,99.49,96.58,1,,20:14:52.669068,,,3,
1,47.0,Side,Left,Horizontal-Left,99.55,96.42,1,Straight,20:14:51.638620,2.0,1.0,0,3.0
1,55.0,,,,99.51,95.61,1,Acute,20:14:50.606524,,,3,4.0
1,49.0,Side,Left,Horizontal-Left,99.51,98.15,1,Straight,20:14:49.565762,2.0,1.0,0,3.0
1,53.0,Side,Left,Horizontal-Left,99.46,97.17,1,Acute,20:14:48.517947,2.0,1.0,0,4.0
1,46.0,Side,Left,Horizontal-Left,99.6,97.87,1,Straight,20:14:47.473072,2.0,1.0,0,3.0
1,48.0,Side,Right,Horizontal-Right,99.48,96.96,1,Straight,20:14:46.429462,2.0,2.0,1,3.0
1,48.0,,,,99.38,97.7,1,Straight,20:14:45.391765,,,3,3.0
1,48.0,Side,Left,Horizontal-Left,99.63,96.55,1,Straight,20:14:44.370610,2.0,1.0,0,3.0
1,47.0,,,,99.55,96.59,1,Straight,20:14:43.324134,,,3,3.0
1,48.0,,,,99.46,96.95,1,Straight,20:14:42.295936,,,3,3.0
1,49.0,Side,Left,Horizontal-Left,99.51,97.23,1,Straight,20:14:41.262646,2.0,1.0,0,3.0
1,50.0,Side,Right,Horizontal-Right,99.31,95.01,1,,20:14:40.246358,2.0,2.0,1,
1,48.0,Side,Left,Horizontal-Left,99.56,97.91,1,Straight,20:14:39.217471,2.0,1.0,0,3.0
1,48.0,,,,99.3,97.45,1,Straight,20:14:38.189410,,,3,3.0
1,46.0,,,,99.44,96.75,1,Straight,20:14:37.148846,,,3,3.0
1,50.0,Side,Right,Horizontal-Right,99.42,95.83,1,,20:14:36.102042,2.0,2.0,1,
1,48.0,,,,99.46,96.95,1,Straight,20:14:35.067395,,,3,3.0
1,47.0,Side,Right,Horizontal-Right,99.65,97.69,1,Straight,20:14:34.038640,2.0,2.0,1,3.0
1,48.0,Side,Right,Horizontal-Right,99.52,95.39,1,Straight,20:14:32.994675,2.0,2.0,1,3.0
1,52.0,Side,Right,Horizontal-Right,99.34,94.79,1,Acute,20:14:31.961403,2.0,2.0,1,4.0
1,48.0,Side,Right,Horizontal-Right,99.57,97.93,1,Straight,20:14:30.920775,2.0,2.0,1,3.0
1,52.0,Side,Right,Horizontal-Right,99.52,95.86,1,Acute,20:14:29.875808,2.0,2.0,1,4.0
1,47.0,Side,Left,Horizontal-Left,99.51,97.58,1,Straight,20:14:28.854164,2.0,1.0,0,3.0
1,48.0,Side,Left,Horizontal-Left,99.56,97.82,1,Straight,20:14:27.825165,2.0,1.0,0,3.0
1,49.0,,,,99.53,96.85,1,Straight,20:14:26.800001,,,3,3.0
1,47.0,Side,Right,Horizontal-Right,99.56,96.68,1,Straight,20:14:25.764527,2.0,2.0,1,3.0
1,49.0,Side,Right,Horizontal-Right,99.56,96.94,1,Straight,20:14:24.720561,2.0,2.0,1,3.0
1,49.0,Side,Left,Horizontal-Left,99.47,95.37,1,Straight,20:14:23.660532,2.0,1.0,0,3.0
1,47.0,Side,Right,Horizontal-Right,99.52,97.87,1,Straight,20:14:22.627993,2.0,2.0,1,3.0
1,49.0,Side,Right,Horizontal-Right,99.49,96.75,1,Straight,20:14:21.573169,2.0,2.0,1,3.0
1,49.0,,,,99.57,97.59,1,Straight,20:14:20.513807,,,3,3.0
1,49.0,,,,99.47,96.53,1,Straight,20:14:19.457435,,,3,3.0
1,48.0,Side,Left,Horizontal-Left,99.51,96.75,1,Straight,20:14:18.393414,2.0,1.0,0,3.0
1,53.0,,,,99.43,97.23,1,Acute,20:14:17.361187,,,3,4.0
1,48.0,Side,Right,Horizontal-Right,99.46,97.87,1,Straight,20:14:16.323729,2.0,2.0,1,3.0
1,48.0,Side,Right,Horizontal-Right,99.49,97.5,1,Straight,20:14:15.282251,2.0,2.0,1,3.0
1,48.0,Side,Right,Horizontal-Right,99.44,96.41,1,Straight,20:14:14.228878,2.0,2.0,1,3.0
1,50.0,Side,Right,Horizontal-Right,99.51,97.83,1,,20:14:13.200128,2.0,2.0,1,
1,51.0,Side,Left,Horizontal-Left,99.44,96.93,1,Acute,20:14:12.164110,2.0,1.0,0,4.0
1,53.0,Side,Right,Horizontal-Right,99.51,95.01,1,Acute,20:14:11.128414,2.0,2.0,1,4.0
1,54.0,Side,Left,Horizontal-Left,99.51,97.51,1,Acute,20:14:10.097208,2.0,1.0,0,4.0
1,48.0,,,,99.5,97.89,1,Straight,20:14:09.056995,,,3,3.0
1,47.0,Side,Left,Horizontal-Left,99.47,96.08,1,Straight,20:14:08.021213,2.0,1.0,0,3.0
1,53.0,,,,99.4,97.67,1,Acute,20:14:07.000865,,,3,4.0
1,48.0,Side,Right,Horizontal-Right,99.57,98.07,1,Straight,20:14:05.972126,2.0,2.0,1,3.0
1,50.0,Side,Left,Horizontal-Left,99.51,98.1,1,,20:14:04.938660,2.0,1.0,0,
1,49.0,Side,Left,Horizontal-Left,99.45,98.12,1,Straight,20:14:03.889865,2.0,1.0,0,3.0
1,48.0,Side,Right,Horizontal-Right,99.44,97.43,1,Straight,20:14:02.849609,2.0,2.0,1,3.0
1,53.0,,,,99.56,94.92,1,Acute,20:14:01.805990,,,3,4.0
1,48.0,Side,Right,Horizontal-Right,99.54,96.09,1,Straight,20:14:00.769057,2.0,2.0,1,3.0
1,48.0,Side,Right,Horizontal-Right,99.36,97.24,1,Straight,20:13:59.742637,2.0,2.0,1,3.0
1,49.0,Side,Right,Horizontal-Right,99.6,97.11,1,Straight,20:13:58.718071,2.0,2.0,1,3.0
1,48.0,Side,Left,Horizontal-Left,99.55,97.18,1,Straight,20:13:57.689153,2.0,1.0,0,3.0
1,52.0,Side,Right,Horizontal-Right,99.38,95.9,1,Acute,20:13:56.669906,2.0,2.0,1,4.0
1,51.0,Side,Left,Horizontal-Left,99.45,96.77,1,Acute,20:13:55.626876,2.0,1.0,0,4.0
1,51.0,Side,Right,Horizontal-Right,99.41,95.66,1,Acute,20:13:54.577530,2.0,2.0,1,4.0
1,49.0,,,,99.58,97.94,1,Straight,20:13:53.543708,,,3,3.0
1,50.0,,,,99.25,95.14,1,,20:13:52.526234,,,3,
1,49.0,,,,99.41,94.91,1,Straight,20:13:51.476158,,,3,3.0
1,50.0,,,,99.36,97.22,1,,20:13:50.448029,,,3,
1,48.0,Side,Right,Horizontal-Right,99.57,96.55,1,Straight,20:13:49.421194,2.0,2.0,1,3.0
1,52.0,Side,Right,Horizontal-Right,99.5,97.32,1,Acute,20:13:48.384757,2.0,2.0,1,4.0
1,48.0,Side,Right,Horizontal-Right,99.45,97.58,1,Straight,20:13:47.333371,2.0,2.0,1,3.0
1,50.0,Side,Left,Horizontal-Left,99.54,96.49,1,,20:13:46.288821,2.0,1.0,0,
1,49.0,,,,99.44,97.38,1,Straight,20:13:45.249460,,,3,3.0
1,52.0,Side,Left,Horizontal-Left,99.51,94.83,1,Acute,20:13:44.210636,2.0,1.0,0,4.0
1,50.0,Side,Right,Horizontal-Right,99.5,97.65,1,,20:13:43.170653,2.0,2.0,1,
1,48.0,Side,Right,Horizontal-Right,99.54,97.74,1,Straight,20:13:42.118576,2.0,2.0,1,3.0
1,51.0,Side,Left,Horizontal-Left,99.47,97.9,1,Acute,20:13:41.069818,2.0,1.0,0,4.0
1,48.0,Side,Left,Horizontal-Left,99.51,97.11,1,Straight,20:13:40.031927,2.0,1.0,0,3.0
1,50.0,,,,99.41,97.23,1,,20:13:39.000372,,,3,
1,48.0,,,,99.53,95.98,1,Straight,20:13:37.959770,,,3,3.0
1,53.0,Side,Right,Horizontal-Right,99.39,96.85,1,Acute,20:13:36.902639,2.0,2.0,1,4.0
1,48.0,Side,Right,Horizontal-Right,99.41,95.77,1,Straight,20:13:35.860854,2.0,2.0,1,3.0
1,47.0,Side,Right,Horizontal-Right,99.52,96.85,1,Straight,20:13:34.832749,2.0,2.0,1,3.0
1,53.0,Side,Right,Horizontal-Right,99.44,97.51,1,Acute,20:13:33.790543,2.0,2.0,1,4.0
1,47.0,Side,Right,Horizontal-Right,99.5,97.45,1,Straight,20:13:32.753408,2.0,2.0,1,3.0
1,48.0,Side,Left,Horizontal-Left,99.53,96.49,1,Straight,20:13:31.737813,2.0,1.0,0,3.0
1,48.0,Side,Left,Horizontal-Left,99.45,96.21,1,Straight,20:13:30.694701,2.0,1.0,0,3.0
1,48.0,Side,Right,Horizontal-Right,99.5,97.35,1,Straight,20:13:29.650094,2.0,2.0,1,3.0
1,49.0,,,,99.56,96.18,1,Straight,20:13:28.612501,,,3,3.0
1,49.0,,,,99.48,96.85,1,Straight,20:13:27.572899,,,3,3.0
1,48.0,Side,Right,Horizontal-Right,99.51,95.28,1,Straight,20:13:26.527009,2.0,2.0,1,3.0
1,46.0,Side,Left,Horizontal-Left,99.44,97.38,1,Straight,20:13:25.483959,2.0,1.0,0,3.0
1,51.0,,,,99.56,97.88,1,Acute,20:13:24.433596,,,3,4.0
1,49.0,,,,99.42,97.72,1,Straight,20:13:23.410679,,,3,3.0
1,48.0,Side,Right,Horizontal-Right,99.55,97.44,1,Straight,20:13:22.374656,2.0,2.0,1,3.0
1,52.0,Side,Right,Horizontal-Right,99.47,96.7,1,Acute,20:13:21.342656,2.0,2.0,1,4.0
1,49.0,Side,Left,Horizontal-Left,99.49,96.38,1,Straight,20:13:20.325144,2.0,1.0,0,3.0
1,46.0,Side,Left,Horizontal-Left,99.43,97.37,1,Straight,20:13:19.283935,2.0,1.0,0,3.0
1,48.0,Side,Left,Horizontal-Left,99.29,97.5,1,Straight,20:13:18.248120,2.0,1.0,0,3.0
1,48.0,Side,Right,Horizontal-Right,99.36,95.47,1,Straight,20:13:17.203763,2.0,2.0,1,3.0
1,56.0,Side,Right,Horizontal-Right,99.56,97.33,1,Acute,20:13:16.161816,2.0,2.0,1,4.0
1,56.0,Side,Right,Horizontal-Right,99.44,96.93,1,Acute,20:13:15.114663,2.0,2.0,1,4.0
1,49.0,,,,99.47,96.45,1,Straight,20:13:14.066658,,,3,3.0
1,48.0,Side,Right,Horizontal-Right,99.36,97.39,1,Straight,20:13:13.034763,2.0,2.0,1,3.0
1,47.0,Side,Right,Horizontal-Right,99.51,98.11,1,Straight,20:13:12.006492,2.0,2.0,1,3.0
1,53.0,Side,Right,Horizontal-Right,99.47,97.12,1,Acute,20:13:10.978601,2.0,2.0,1,4.0
1,48.0,Side,Right,Horizontal-Right,99.42,96.96,1,Straight,20:13:09.949201,2.0,2.0,1,3.0
1,48.0,,,,99.45,96.54,1,Straight,20:13:08.928062,,,3,3.0
1,54.0,Side,Left,Horizontal-Left,99.43,97.28,1,Acute,20:13:07.882721,2.0,1.0,0,4.0
1,48.0,,,,99.49,97.5,1,Straight,20:13:06.854656,,,3,3.0
1,48.0,Side,Left,Horizontal-Left,99.55,97.04,1,Straight,20:13:05.825093,2.0,1.0,0,3.0
1,47.0,Side,Right,Horizontal-Right,99.47,97.49,1,Straight,20:13:04.785406,2.0,2.0,1,3.0
1,51.0,Side,Right,Horizontal-Right,99.52,97.6,1,Acute,20:13:03.738146,2.0,2.0,1,4.0
1,53.0,Side,Right,Horizontal-Right,99.45,97.82,1,Acute,20:13:02.706666,2.0,2.0,1,4.0
1,50.0,Side,Right,Horizontal-Right,99.44,97.92,1,,20:13:01.681810,2.0,2.0,1,
1,48.0,Side,Left,Horizontal-Left,99.38,97.31,1,Straight,20:13:00.660269,2.0,1.0,0,3.0
1,49.0,,,,99.52,97.28,1,Straight,20:12:59.626750,,,3,3.0
1,48.0,Side,Right,Horizontal-Right,99.49,95.38,1,Straight,20:12:58.586617,2.0,2.0,1,3.0
1,48.0,Side,Right,Horizontal-Right,99.49,98.05,1,Straight,20:12:57.544710,2.0,2.0,1,3.0
1,48.0,Side,Left,Horizontal-Left,99.51,97.28,1,Straight,20:12:56.506655,2.0,1.0,0,3.0
1,50.0,Side,Right,Horizontal-Right,99.48,95.99,1,,20:12:55.454677,2.0,2.0,1,
1,53.0,Side,Left,Horizontal-Left,99.58,96.89,1,Acute,20:12:54.440010,2.0,1.0,0,4.0
1,48.0,Side,Left,Horizontal-Left,99.49,96.74,1,Straight,20:12:53.406653,2.0,1.0,0,3.0
1,50.0,Side,Left,Horizontal-Left,99.28,97.51,1,,20:12:52.361967,2.0,1.0,0,
1,48.0,,,,99.6,96.51,1,Straight,20:12:51.344377,,,3,3.0
1,48.0,,,,99.52,97.13,1,Straight,20:12:50.312769,,,3,3.0
1,49.0,Side,Left,Horizontal-Left,99.51,96.47,1,Straight,20:12:49.274633,2.0,1.0,0,3.0
1,48.0,Side,Right,Horizontal-Right,99.41,97.95,1,Straight,20:12:48.238676,2.0,2.0,1,3.0
1,48.0,Side,Right,Horizontal-Right,99.51,96.43,1,Straight,20:12:47.212697,2.0,2.0,1,3.0
1,48.0,Side,Right,Horizontal-Right,99.53,97.81,1,Straight,20:12:46.172968,2.0,2.0,1,3.0
1,48.0,Side,Left,Horizontal-Left,99.54,97.68,1,Straight,20:12:45.134328,2.0,1.0,0,3.0
1,50.0,Side,Left,Horizontal-Left,99.35,96.57,1,,20:12:44.109875,2.0,1.0,0,
1,50.0,,,,99.44,96.67,1,,20:12:43.066477,,,3,
1,53.0,,,,99.49,95.87,1,Acute,20:12:42.020236,,,3,4.0
1,50.0,,,,99.45,95.18,1,,20:12:40.980211,,,3,
1,53.0,,,,99.39,98.03,1,Acute,20:12:39.966197,,,3,4.0
