box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time,arrow_position_encode,arrow_direction_encode,orientation_type_encode,angle_type_encode
1,136.0,Side,Left,Horizontal-Left,99.47,98.6,1,Straight,21:23:53.057496,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.21,98.65,1,Straight,21:23:52.030579,0,1,1,0
1,136.0,Side,Right,Horizontal-Right,99.41,99.05,1,Straight,21:23:50.984542,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.46,99.09,1,Straight,21:23:49.956120,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.25,98.29,1,Straight,21:23:48.930684,0,1,1,0
1,134.0,Side,Right,Horizontal-Right,99.39,98.89,1,Straight,21:23:47.903162,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.37,98.25,1,Straight,21:23:46.876062,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.45,98.22,1,Straight,21:23:45.846104,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.32,98.87,1,Straight,21:23:44.812587,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.38,98.75,1,Straight,21:23:43.776916,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.24,98.44,1,Straight,21:23:42.752630,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.55,98.97,1,Straight,21:23:41.732647,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.37,99.09,1,Straight,21:23:40.698631,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.2,99.08,1,Straight,21:23:39.666672,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.56,98.93,1,Straight,21:23:38.642285,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.15,98.64,1,Straight,21:23:37.613546,0,0,0,0
1,134.0,Side,Left,Horizontal-Left,99.09,98.58,1,Straight,21:23:36.594015,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.41,98.97,1,Straight,21:23:35.560877,0,0,0,0
1,134.0,Side,Right,Horizontal-Right,99.39,98.52,1,Straight,21:23:34.533929,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.21,98.42,1,Straight,21:23:33.505120,0,0,0,0
1,134.0,Side,Right,Horizontal-Right,99.47,99.05,1,Straight,21:23:32.474479,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.15,98.97,1,Straight,21:23:31.446687,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.48,98.64,1,Straight,21:23:30.421371,0,0,0,0
1,134.0,Side,Left,Horizontal-Left,99.42,99.04,1,Straight,21:23:29.390685,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.44,98.73,1,Straight,21:23:28.366255,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.37,98.49,1,Straight,21:23:27.342542,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.57,99.18,1,Straight,21:23:26.310686,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.02,99.12,1,Straight,21:23:25.282076,0,0,0,0
1,132.0,Side,Right,Horizontal-Right,99.41,99.11,1,Straight,21:23:24.238085,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.3,98.97,1,Straight,21:23:23.196044,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.39,98.48,1,Straight,21:23:22.165521,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.37,98.63,1,Straight,21:23:21.140441,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.38,97.94,1,Straight,21:23:20.104610,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.6,98.75,1,Straight,21:23:19.072215,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.42,99.15,1,Straight,21:23:18.044408,0,1,1,0
1,136.0,Side,Right,Horizontal-Right,99.07,98.55,1,Straight,21:23:17.016394,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.4,98.44,1,Straight,21:23:15.989018,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.26,98.79,1,Straight,21:23:14.962835,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.29,98.39,1,Straight,21:23:13.926082,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.58,98.75,1,Straight,21:23:12.894361,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.51,98.56,1,Straight,21:23:11.864726,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.47,98.68,1,Straight,21:23:10.827899,0,1,1,0
1,134.0,Side,Right,Horizontal-Right,99.48,98.91,1,Straight,21:23:09.810589,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.36,98.77,1,Straight,21:23:08.785429,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.56,98.65,1,Straight,21:23:07.749632,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.35,98.84,1,Straight,21:23:06.723765,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.4,99.05,1,Straight,21:23:05.686714,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.33,98.5,1,Straight,21:23:04.653647,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.51,98.93,1,Straight,21:23:03.625356,0,0,0,0
1,134.0,Side,Right,Horizontal-Right,98.92,98.87,1,Straight,21:23:02.590663,0,1,1,0
1,134.0,Side,Right,Horizontal-Right,99.48,98.93,1,Straight,21:23:01.554639,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.34,98.86,1,Straight,21:23:00.526675,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.49,99.02,1,Straight,21:22:59.493970,0,0,0,0
1,134.0,Side,Left,Horizontal-Left,99.39,99.25,1,Straight,21:22:58.466691,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.35,97.56,1,Straight,21:22:57.444580,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.57,99.27,1,Straight,21:22:56.407821,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.21,98.56,1,Straight,21:22:55.376607,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.51,98.14,1,Straight,21:22:54.346200,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.19,99.0,1,Straight,21:22:53.316504,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.39,99.03,1,Straight,21:22:52.298625,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.45,98.1,1,Straight,21:22:51.266690,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.18,98.81,1,Straight,21:22:50.229398,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.53,97.43,1,Straight,21:22:49.206614,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.49,98.51,1,Straight,21:22:48.180645,0,1,1,0
1,136.0,Side,Right,Horizontal-Right,99.5,99.04,1,Straight,21:22:47.150716,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.49,98.08,1,Straight,21:22:46.137711,0,1,1,0
1,134.0,Side,Right,Horizontal-Right,99.32,98.63,1,Straight,21:22:45.109157,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.36,97.91,1,Straight,21:22:44.069209,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.37,98.46,1,Straight,21:22:43.039872,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.34,99.34,1,Straight,21:22:42.002706,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.59,98.63,1,Straight,21:22:40.978589,0,1,1,0
1,136.0,Side,Right,Horizontal-Right,99.27,98.74,1,Straight,21:22:39.950667,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.46,98.8,1,Straight,21:22:38.918038,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.48,98.73,1,Straight,21:22:37.878656,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.46,98.05,1,Straight,21:22:36.842676,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.25,99.23,1,Straight,21:22:35.810662,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.25,99.04,1,Straight,21:22:34.776700,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.56,98.52,1,Straight,21:22:33.744803,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.48,99.05,1,Straight,21:22:32.706017,0,0,0,0
1,134.0,Side,Left,Horizontal-Left,99.48,99.07,1,Straight,21:22:31.682374,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.41,98.71,1,Straight,21:22:30.654017,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.58,98.62,1,Straight,21:22:29.625393,0,0,0,0
1,134.0,Side,Left,Horizontal-Left,99.01,97.67,1,Straight,21:22:28.598634,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.14,98.98,1,Straight,21:22:27.556566,0,0,0,0
1,134.0,Side,Right,Horizontal-Right,99.48,98.81,1,Straight,21:22:26.529711,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.45,98.75,1,Straight,21:22:25.511972,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.49,98.53,1,Straight,21:22:24.481941,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.42,98.66,1,Straight,21:22:23.437727,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.39,98.71,1,Straight,21:22:22.423980,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.42,98.99,1,Straight,21:22:21.395717,0,0,0,0
1,134.0,Top,Right,Vertical-Right,99.04,98.97,1,Straight,21:22:20.366738,1,1,2,0
1,134.0,Side,Right,Horizontal-Right,99.34,97.54,1,Straight,21:22:19.330622,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.54,98.45,1,Straight,21:22:18.298674,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.49,98.64,1,Straight,21:22:17.262678,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.37,98.84,1,Straight,21:22:16.230010,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.33,99.26,1,Straight,21:22:15.192358,0,0,0,0
1,134.0,Side,Left,Horizontal-Left,99.48,98.69,1,Straight,21:22:14.162660,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.29,98.8,1,Straight,21:22:13.124548,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.12,99.4,1,Straight,21:22:12.092438,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.32,98.59,1,Straight,21:22:11.072304,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.44,98.58,1,Straight,21:22:10.046069,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.05,98.98,1,Straight,21:22:09.014672,0,0,0,0
1,134.0,Side,Right,Horizontal-Right,99.15,98.96,1,Straight,21:22:07.992745,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.44,98.62,1,Straight,21:22:06.961301,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.33,98.98,1,Straight,21:22:05.929221,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.15,98.96,1,Straight,21:22:04.896612,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,98.75,98.87,1,Straight,21:22:03.858694,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.45,98.25,1,Straight,21:22:02.822651,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.54,97.58,1,Straight,21:22:01.794115,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.39,99.02,1,Straight,21:22:00.769622,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.53,99.15,1,Straight,21:21:59.737348,0,0,0,0
1,134.0,Side,Left,Horizontal-Left,99.15,98.99,1,Straight,21:21:58.700156,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.24,98.79,1,Straight,21:21:57.685145,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.17,99.01,1,Straight,21:21:56.658639,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.36,98.67,1,Straight,21:21:55.628047,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.46,98.35,1,Straight,21:21:54.602577,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.25,98.95,1,Straight,21:21:53.566676,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.36,98.75,1,Straight,21:21:52.532986,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.29,98.3,1,Straight,21:21:51.506166,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.36,98.84,1,Straight,21:21:50.478140,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.37,98.95,1,Straight,21:21:49.452726,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.2,98.32,1,Straight,21:21:48.422627,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.61,99.07,1,Straight,21:21:47.398650,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.3,99.15,1,Straight,21:21:46.354605,0,1,1,0
1,136.0,Side,Right,Horizontal-Right,99.61,99.22,1,Straight,21:21:45.324581,0,1,1,0
1,136.0,Side,Right,Horizontal-Right,99.55,98.46,1,Straight,21:21:44.300523,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.55,98.35,1,Straight,21:21:43.275926,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.22,98.28,1,Straight,21:21:42.242662,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.52,98.45,1,Straight,21:21:41.220742,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.13,99.18,1,Straight,21:21:40.193378,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.3,98.82,1,Straight,21:21:39.159706,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.31,97.86,1,Straight,21:21:38.136575,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.61,99.03,1,Straight,21:21:37.109658,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.45,99.3,1,Straight,21:21:36.080502,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.25,99.1,1,Straight,21:21:35.051717,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.53,99.12,1,Straight,21:21:34.016899,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.52,98.63,1,Straight,21:21:32.988620,0,0,0,0
1,133.0,Side,Left,Horizontal-Left,99.43,98.64,1,Straight,21:21:31.954678,0,0,0,0
1,134.0,Side,Right,Horizontal-Right,99.48,98.87,1,Straight,21:21:30.920014,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.51,98.96,1,Straight,21:21:29.876387,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.46,98.62,1,Straight,21:21:28.827727,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.52,98.67,1,Straight,21:21:27.779852,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.25,98.54,1,Straight,21:21:26.742685,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.26,99.28,1,Straight,21:21:25.703900,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.38,98.73,1,Straight,21:21:24.668280,0,1,1,0
1,136.0,Side,Right,Horizontal-Right,99.19,98.8,1,Straight,21:21:23.644692,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.58,99.19,1,Straight,21:21:22.606733,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.43,99.03,1,Straight,21:21:21.562623,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.67,98.85,1,Straight,21:21:20.532700,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.58,98.38,1,Straight,21:21:19.480238,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.1,98.19,1,Straight,21:21:18.453229,0,0,0,0
1,134.0,Side,Left,Horizontal-Left,99.16,98.51,1,Straight,21:21:17.422749,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.22,98.82,1,Straight,21:21:16.396807,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.21,98.8,1,Straight,21:21:15.365268,0,1,1,0
1,134.0,Side,Left,Horizontal-Left,99.42,98.82,1,Straight,21:21:14.341778,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.34,97.46,1,Straight,21:21:13.314680,0,1,1,0
1,133.0,Side,Left,Horizontal-Left,99.51,98.87,1,Straight,21:21:12.288168,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.58,98.98,1,Straight,21:21:11.258679,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.34,98.9,1,Straight,21:21:10.238658,0,0,0,0
1,134.0,Side,Right,Horizontal-Right,99.21,98.44,1,Straight,21:21:09.214643,0,1,1,0
1,136.0,Side,Right,Horizontal-Right,99.59,98.88,1,Straight,21:21:08.186670,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.34,99.13,1,Straight,21:21:07.166497,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.41,98.98,1,Straight,21:21:06.139702,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,98.82,99.13,1,Straight,21:21:05.114664,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.32,98.64,1,Straight,21:21:04.093074,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.67,98.72,1,Straight,21:21:03.065977,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.61,98.69,1,Straight,21:21:02.029120,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.54,98.0,1,Straight,21:21:00.998015,0,0,0,0
1,134.0,Side,Left,Horizontal-Left,99.31,99.24,1,Straight,21:20:59.964284,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.39,98.98,1,Straight,21:20:58.935791,0,0,0,0
1,134.0,Side,Right,Horizontal-Right,99.32,98.88,1,Straight,21:20:57.908173,0,1,1,0
1,136.0,Side,Right,Horizontal-Right,99.37,98.41,1,Straight,21:20:56.881253,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.15,98.49,1,Straight,21:20:55.856275,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.21,99.13,1,Straight,21:20:54.834415,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.21,98.7,1,Straight,21:20:53.801329,0,1,1,0
1,133.0,Side,Left,Horizontal-Left,99.34,98.81,1,Straight,21:20:52.769918,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.51,98.62,1,Straight,21:20:51.738656,0,1,1,0
1,134.0,Side,Right,Horizontal-Right,99.4,99.05,1,Straight,21:20:50.715930,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.24,98.68,1,Straight,21:20:49.685112,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.46,98.6,1,Straight,21:20:48.654676,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.33,98.74,1,Straight,21:20:47.633181,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.4,98.89,1,Straight,21:20:46.602670,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.27,98.46,1,Straight,21:20:45.569094,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.43,99.08,1,Straight,21:20:44.541662,0,1,1,0
1,134.0,Side,Right,Horizontal-Right,99.12,98.61,1,Straight,21:20:43.520133,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.17,98.61,1,Straight,21:20:42.490670,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.35,98.54,1,Straight,21:20:41.464425,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.61,97.99,1,Straight,21:20:40.439435,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.12,98.22,1,Straight,21:20:39.414641,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.42,98.98,1,Straight,21:20:38.385315,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.38,98.68,1,Straight,21:20:37.361852,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.47,98.21,1,Straight,21:20:36.337491,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.34,99.25,1,Straight,21:20:35.312392,0,0,0,0
1,136.0,Side,Right,Horizontal-Right,99.33,98.69,1,Straight,21:20:34.279893,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,98.95,98.95,1,Straight,21:20:33.256478,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.24,97.5,1,Straight,21:20:32.230670,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.59,99.06,1,Straight,21:20:31.205169,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.43,98.25,1,Straight,21:20:30.181816,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.42,99.37,1,Straight,21:20:29.155897,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,98.9,98.71,1,Straight,21:20:28.120248,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.36,98.81,1,Straight,21:20:27.097909,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.24,98.83,1,Straight,21:20:26.074029,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.4,98.87,1,Straight,21:20:25.040787,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.41,98.85,1,Straight,21:20:24.026672,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,98.86,98.93,1,Straight,21:20:22.998547,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.38,99.17,1,Straight,21:20:21.970262,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.33,99.21,1,Straight,21:20:20.954605,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.29,99.31,1,Straight,21:20:19.926644,0,1,1,0
1,135.0,Side,Right,Horizontal-Right,99.29,98.88,1,Straight,21:20:18.904780,0,1,1,0
1,136.0,Side,Right,Horizontal-Right,99.6,97.83,1,Straight,21:20:17.875310,0,1,1,0
1,136.0,Side,Right,Horizontal-Right,99.23,98.79,1,Straight,21:20:16.853944,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.2,98.77,1,Straight,21:20:15.829662,0,0,0,0
1,134.0,Side,Left,Horizontal-Left,99.39,98.18,1,Straight,21:20:14.790676,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.62,98.17,1,Straight,21:20:13.773609,0,1,1,0
1,134.0,Side,Right,Horizontal-Right,99.38,98.6,1,Straight,21:20:12.736430,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.24,98.08,1,Straight,21:20:11.703741,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.41,98.04,1,Straight,21:20:10.681943,0,1,1,0
1,136.0,Side,Left,Horizontal-Left,99.45,98.54,1,Straight,21:20:09.655832,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.3,98.6,1,Straight,21:20:08.635779,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.37,98.64,1,Straight,21:20:07.609764,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.27,99.19,1,Straight,21:20:06.582558,0,0,0,0
1,135.0,Side,Right,Horizontal-Right,99.37,98.77,1,Straight,21:20:05.557056,0,1,1,0
1,135.0,Side,Left,Horizontal-Left,99.49,98.63,1,Straight,21:20:04.518659,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.48,98.41,1,Straight,21:20:03.502553,0,0,0,0
1,136.0,Side,Left,Horizontal-Left,99.34,99.02,1,Straight,21:20:02.474660,0,0,0,0
1,135.0,Side,Left,Horizontal-Left,99.37,98.92,1,Straight,21:20:01.441239,0,0,0,0
