box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time,arrow_position_encode,arrow_direction_encode,orientation_type_encode,angle_type_encode
1,124.0,,,,99.11,99.98,1,Obtuse,21:29:23.394657,,,3,1.0
1,125.0,Side,Right,Horizontal-Right,98.51,99.98,1,Obtuse,21:29:22.366704,2.0,2.0,1,1.0
1,124.0,Side,Right,Horizontal-Right,98.83,99.98,1,Obtuse,21:29:21.344735,2.0,2.0,1,1.0
1,125.0,Side,Right,Horizontal-Right,98.92,99.99,1,Obtuse,21:29:20.316803,2.0,2.0,1,1.0
1,126.0,,,,98.93,99.98,1,Obtuse,21:29:19.281139,,,3,1.0
1,129.0,,,,98.98,99.98,1,Obtuse,21:29:18.258628,,,3,1.0
1,126.0,,,,98.96,99.98,1,Obtuse,21:29:17.233459,,,3,1.0
1,132.0,,,,98.78,99.98,1,Straight,21:29:16.209076,,,3,3.0
1,126.0,Side,Left,Horizontal-Left,98.86,99.98,1,Obtuse,21:29:15.178376,2.0,1.0,0,1.0
1,125.0,Top,Down,Vertical-Down,99.05,99.98,1,Obtuse,21:29:14.150755,1.0,4.0,2,1.0
1,119.0,Side,Right,Horizontal-Right,98.94,99.98,1,Obtuse,21:29:13.122675,2.0,2.0,1,1.0
1,127.0,,,,99.01,99.98,1,Obtuse,21:29:12.094254,,,3,1.0
1,128.0,,,,99.0,99.98,1,Obtuse,21:29:11.072440,,,3,1.0
1,128.0,,,,98.63,99.98,1,Obtuse,21:29:10.048739,,,3,1.0
1,126.0,,,,98.89,99.98,1,Obtuse,21:29:09.029306,,,3,1.0
1,127.0,Side,Right,Horizontal-Right,98.96,99.98,1,Obtuse,21:29:07.995914,2.0,2.0,1,1.0
1,130.0,,,,99.03,99.98,1,,21:29:06.962149,,,3,
1,125.0,,,,99.01,99.98,1,Obtuse,21:29:05.942647,,,3,1.0
1,125.0,Side,Right,Horizontal-Right,98.89,99.98,1,Obtuse,21:29:04.916803,2.0,2.0,1,1.0
1,127.0,,,,99.02,99.99,1,Obtuse,21:29:03.889109,,,3,1.0
1,117.0,,,,98.87,99.98,1,Obtuse,21:29:02.860125,,,3,1.0
1,130.0,,,,98.93,99.98,1,,21:29:01.837586,,,3,
1,125.0,,,,98.82,99.98,1,Obtuse,21:29:00.802663,,,3,1.0
1,129.0,,,,99.05,99.98,1,Obtuse,21:28:59.772244,,,3,1.0
1,129.0,,,,98.92,99.98,1,Obtuse,21:28:58.737989,,,3,1.0
1,119.0,,,,98.82,99.98,1,Obtuse,21:28:57.708229,,,3,1.0
1,128.0,Top,Down,Vertical-Down,99.2,99.98,1,Obtuse,21:28:56.685306,1.0,4.0,2,1.0
1,125.0,,,,99.14,99.98,1,Obtuse,21:28:55.666676,,,3,1.0
1,123.0,,,,98.83,99.98,1,Obtuse,21:28:54.634763,,,3,1.0
1,129.0,,,,98.73,99.99,1,Obtuse,21:28:53.598700,,,3,1.0
1,129.0,,,,98.84,99.98,1,Obtuse,21:28:52.578618,,,3,1.0
1,132.0,,,,99.15,99.98,1,Straight,21:28:51.554639,,,3,3.0
1,125.0,,,,99.01,99.98,1,Obtuse,21:28:50.521641,,,3,1.0
1,128.0,,,,98.93,99.98,1,Obtuse,21:28:49.498658,,,3,1.0
1,132.0,,,,98.95,99.99,1,Straight,21:28:48.471991,,,3,3.0
1,127.0,,,,99.0,99.98,1,Obtuse,21:28:47.446613,,,3,1.0
1,129.0,Side,Right,Horizontal-Right,99.12,99.98,1,Obtuse,21:28:46.421187,2.0,2.0,1,1.0
1,124.0,Side,Left,Horizontal-Left,98.94,99.98,1,Obtuse,21:28:45.390650,2.0,1.0,0,1.0
1,128.0,,,,98.91,99.98,1,Obtuse,21:28:44.356719,,,3,1.0
1,123.0,,,,99.1,99.99,1,Obtuse,21:28:43.332769,,,3,1.0
1,128.0,,,,99.21,99.98,1,Obtuse,21:28:42.306063,,,3,1.0
1,123.0,,,,98.97,99.98,1,Obtuse,21:28:41.282661,,,3,1.0
1,124.0,,,,98.95,99.98,1,Obtuse,21:28:40.258675,,,3,1.0
1,127.0,Side,Right,Horizontal-Right,99.07,99.98,1,Obtuse,21:28:39.227777,2.0,2.0,1,1.0
1,131.0,,,,99.13,99.98,1,Straight,21:28:38.192348,,,3,3.0
1,122.0,,,,98.81,99.98,1,Obtuse,21:28:37.158614,,,3,1.0
1,129.0,Side,Right,Horizontal-Right,99.02,99.98,1,Obtuse,21:28:36.133663,2.0,2.0,1,1.0
1,127.0,Side,Left,Horizontal-Left,98.72,99.98,1,Obtuse,21:28:35.100512,2.0,1.0,0,1.0
1,129.0,Top,Down,Vertical-Down,99.08,99.98,1,Obtuse,21:28:34.067728,1.0,4.0,2,1.0
1,128.0,,,,98.84,99.98,1,Obtuse,21:28:33.042396,,,3,1.0
1,128.0,Side,Left,Horizontal-Left,98.84,99.98,1,Obtuse,21:28:32.005436,2.0,1.0,0,1.0
1,130.0,,,,99.0,99.98,1,,21:28:30.974651,,,3,
1,130.0,Side,Left,Horizontal-Left,98.93,99.98,1,,21:28:29.940006,2.0,1.0,0,
1,128.0,,,,99.17,99.98,1,Obtuse,21:28:28.918669,,,3,1.0
1,123.0,,,,99.03,99.98,1,Obtuse,21:28:27.888479,,,3,1.0
1,128.0,,,,98.64,99.99,1,Obtuse,21:28:26.852614,,,3,1.0
1,127.0,Side,Left,Horizontal-Left,98.87,99.98,1,Obtuse,21:28:25.811902,2.0,1.0,0,1.0
1,125.0,,,,98.99,99.98,1,Obtuse,21:28:24.773292,,,3,1.0
1,125.0,,,,98.92,99.98,1,Obtuse,21:28:23.745111,,,3,1.0
1,129.0,,,,99.2,99.98,1,Obtuse,21:28:22.716472,,,3,1.0
1,125.0,,,,98.69,99.98,1,Obtuse,21:28:21.694586,,,3,1.0
1,124.0,,,,98.95,99.98,1,Obtuse,21:28:20.662341,,,3,1.0
1,126.0,,,,99.06,99.98,1,Obtuse,21:28:19.641232,,,3,1.0
1,125.0,,,,99.02,99.98,1,Obtuse,21:28:18.610683,,,3,1.0
1,128.0,Side,Right,Horizontal-Right,98.84,99.98,1,Obtuse,21:28:17.590596,2.0,2.0,1,1.0
1,131.0,Side,Right,Horizontal-Right,99.01,99.98,1,Straight,21:28:16.568803,2.0,2.0,1,3.0
1,126.0,,,,99.02,99.98,1,Obtuse,21:28:15.532488,,,3,1.0
1,130.0,Side,Right,Horizontal-Right,99.1,99.98,1,,21:28:14.505553,2.0,2.0,1,
1,127.0,Side,Right,Horizontal-Right,98.96,99.98,1,Obtuse,21:28:13.474655,2.0,2.0,1,1.0
1,130.0,,,,98.92,99.98,1,,21:28:12.453133,,,3,
1,123.0,,,,98.69,99.98,1,Obtuse,21:28:11.418588,,,3,1.0
1,124.0,,,,98.92,99.98,1,Obtuse,21:28:10.402625,,,3,1.0
1,128.0,,,,98.84,99.98,1,Obtuse,21:28:09.364346,,,3,1.0
1,130.0,,,,98.95,99.98,1,,21:28:08.332605,,,3,
1,130.0,Side,Left,Horizontal-Left,99.13,99.98,1,,21:28:07.302671,2.0,1.0,0,
1,128.0,Side,Right,Horizontal-Right,98.67,99.98,1,Obtuse,21:28:06.282498,2.0,2.0,1,1.0
1,132.0,Side,Right,Horizontal-Right,98.74,99.98,1,Straight,21:28:05.252186,2.0,2.0,1,3.0
1,124.0,Side,Right,Horizontal-Right,98.87,99.98,1,Obtuse,21:28:04.226659,2.0,2.0,1,1.0
1,123.0,,,,98.75,99.98,1,Obtuse,21:28:03.194825,,,3,1.0
1,122.0,Side,Left,Horizontal-Left,98.79,99.99,1,Obtuse,21:28:02.167728,2.0,1.0,0,1.0
1,132.0,Side,Right,Horizontal-Right,98.97,99.98,1,Straight,21:28:01.141044,2.0,2.0,1,3.0
1,127.0,Side,Left,Horizontal-Left,98.35,99.98,1,Obtuse,21:28:00.118481,2.0,1.0,0,1.0
1,126.0,,,,98.94,99.98,1,Obtuse,21:27:59.094627,,,3,1.0
1,130.0,Side,Right,Horizontal-Right,99.02,99.98,1,,21:27:58.076220,2.0,2.0,1,
1,126.0,,,,98.65,99.98,1,Obtuse,21:27:57.034653,,,3,1.0
1,131.0,,,,98.81,99.98,1,Straight,21:27:56.008778,,,3,3.0
1,130.0,,,,98.95,99.98,1,,21:27:54.986640,,,3,
1,124.0,,,,99.07,99.98,1,Obtuse,21:27:53.964804,,,3,1.0
1,127.0,,,,98.93,99.98,1,Obtuse,21:27:52.928651,,,3,1.0
1,125.0,Side,Left,Horizontal-Left,98.85,99.99,1,Obtuse,21:27:51.899765,2.0,1.0,0,1.0
1,128.0,,,,98.99,99.98,1,Obtuse,21:27:50.864770,,,3,1.0
1,128.0,Side,Right,Horizontal-Right,98.87,99.98,1,Obtuse,21:27:49.839656,2.0,2.0,1,1.0
1,125.0,Side,Right,Horizontal-Right,98.74,99.98,1,Obtuse,21:27:48.814390,2.0,2.0,1,1.0
1,125.0,,,,98.78,99.99,1,Obtuse,21:27:47.786648,,,3,1.0
1,124.0,,,,98.99,99.98,1,Obtuse,21:27:46.771831,,,3,1.0
1,128.0,,,,99.05,99.98,1,Obtuse,21:27:45.737312,,,3,1.0
1,133.0,,,,99.08,99.98,1,Straight,21:27:44.711514,,,3,3.0
1,129.0,,,,98.99,99.98,1,Obtuse,21:27:43.682657,,,3,1.0
1,132.0,Side,Left,Horizontal-Left,98.81,99.98,1,Straight,21:27:42.663853,2.0,1.0,0,3.0
1,129.0,,,,98.63,99.98,1,Obtuse,21:27:41.636912,,,3,1.0
1,128.0,Side,Right,Horizontal-Right,99.03,99.98,1,Obtuse,21:27:40.598673,2.0,2.0,1,1.0
1,123.0,,,,98.98,99.98,1,Obtuse,21:27:39.576149,,,3,1.0
1,134.0,,,,98.86,99.98,1,Straight,21:27:38.549499,,,3,3.0
1,127.0,,,,98.94,99.98,1,Obtuse,21:27:37.516359,,,3,1.0
1,131.0,Side,Right,Horizontal-Right,98.96,99.98,1,Straight,21:27:36.496528,2.0,2.0,1,3.0
1,129.0,,,,99.05,99.98,1,Obtuse,21:27:35.459724,,,3,1.0
1,121.0,Side,Right,Horizontal-Right,98.8,99.99,1,Obtuse,21:27:34.426055,2.0,2.0,1,1.0
1,129.0,,,,98.83,99.98,1,Obtuse,21:27:33.395965,,,3,1.0
1,124.0,,,,98.86,99.99,1,Obtuse,21:27:32.370621,,,3,1.0
1,119.0,Side,Left,Horizontal-Left,98.89,99.98,1,Obtuse,21:27:31.341063,2.0,1.0,0,1.0
1,130.0,Top,Down,Vertical-Down,98.84,99.98,1,,21:27:30.310673,1.0,4.0,2,
1,127.0,,,,98.87,99.98,1,Obtuse,21:27:29.280359,,,3,1.0
1,128.0,Side,Left,Horizontal-Left,98.92,99.98,1,Obtuse,21:27:28.249325,2.0,1.0,0,1.0
1,119.0,Side,Left,Horizontal-Left,98.97,99.98,1,Obtuse,21:27:27.202676,2.0,1.0,0,1.0
1,130.0,Side,Right,Horizontal-Right,98.97,99.98,1,,21:27:26.165783,2.0,2.0,1,
1,129.0,,,,99.12,99.98,1,Obtuse,21:27:25.138562,,,3,1.0
1,126.0,,,,99.06,99.98,1,Obtuse,21:27:24.097850,,,3,1.0
1,122.0,Side,Right,Horizontal-Right,98.64,99.98,1,Obtuse,21:27:23.061438,2.0,2.0,1,1.0
1,132.0,,,,98.94,99.98,1,Straight,21:27:22.018605,,,3,3.0
1,126.0,,,,98.76,99.98,1,Obtuse,21:27:20.984364,,,3,1.0
1,124.0,,,,98.77,99.98,1,Obtuse,21:27:19.956880,,,3,1.0
1,132.0,,,,98.95,99.98,1,Straight,21:27:18.918167,,,3,3.0
1,123.0,Side,Right,Horizontal-Right,98.95,99.98,1,Obtuse,21:27:17.885791,2.0,2.0,1,1.0
1,130.0,,,,99.18,99.98,1,,21:27:16.843996,,,3,
1,123.0,,,,98.83,99.98,1,Obtuse,21:27:15.817339,,,3,1.0
1,126.0,Side,Left,Horizontal-Left,98.79,99.98,1,Obtuse,21:27:14.786630,2.0,1.0,0,1.0
1,132.0,,,,99.07,99.98,1,Straight,21:27:13.770611,,,3,3.0
1,122.0,,,,98.79,99.98,1,Obtuse,21:27:12.738700,,,3,1.0
1,127.0,,,,98.79,99.98,1,Obtuse,21:27:11.698477,,,3,1.0
1,121.0,Side,Right,Horizontal-Right,98.76,99.98,1,Obtuse,21:27:10.670644,2.0,2.0,1,1.0
1,127.0,,,,99.15,99.98,1,Obtuse,21:27:09.634654,,,3,1.0
1,123.0,Side,Right,Horizontal-Right,99.01,99.98,1,Obtuse,21:27:08.622598,2.0,2.0,1,1.0
1,119.0,Side,Left,Horizontal-Left,98.9,99.98,1,Obtuse,21:27:07.590659,2.0,1.0,0,1.0
1,129.0,Side,Left,Horizontal-Left,98.96,99.98,1,Obtuse,21:27:06.560526,2.0,1.0,0,1.0
1,123.0,,,,98.75,99.98,1,Obtuse,21:27:05.539967,,,3,1.0
1,127.0,,,,99.06,99.98,1,Obtuse,21:27:04.507137,,,3,1.0
1,128.0,,,,98.78,99.98,1,Obtuse,21:27:03.478176,,,3,1.0
1,121.0,,,,98.77,99.98,1,Obtuse,21:27:02.450650,,,3,1.0
1,127.0,Side,Left,Horizontal-Left,98.75,99.98,1,Obtuse,21:27:01.420057,2.0,1.0,0,1.0
1,126.0,,,,98.83,99.98,1,Obtuse,21:27:00.386065,,,3,1.0
1,131.0,,,,99.02,99.98,1,Straight,21:26:59.350662,,,3,3.0
1,121.0,,,,98.98,99.98,1,Obtuse,21:26:58.312254,,,3,1.0
1,130.0,,,,99.05,99.98,1,,21:26:57.292382,,,3,
1,127.0,,,,98.99,99.99,1,Obtuse,21:26:56.269773,,,3,1.0
1,131.0,,,,98.79,99.98,1,Straight,21:26:55.238667,,,3,3.0
1,126.0,Side,Left,Horizontal-Left,98.94,99.98,1,Obtuse,21:26:54.221906,2.0,1.0,0,1.0
1,125.0,,,,99.07,99.98,1,Obtuse,21:26:53.189224,,,3,1.0
1,130.0,Side,Left,Horizontal-Left,98.63,99.98,1,,21:26:52.154660,2.0,1.0,0,
1,127.0,Side,Left,Horizontal-Left,98.96,99.98,1,Obtuse,21:26:51.124451,2.0,1.0,0,1.0
1,127.0,,,,98.91,99.98,1,Obtuse,21:26:50.093243,,,3,1.0
1,127.0,,,,98.76,99.98,1,Obtuse,21:26:49.053516,,,3,1.0
1,133.0,,,,98.78,99.98,1,Straight,21:26:48.032868,,,3,3.0
1,124.0,,,,98.89,99.98,1,Obtuse,21:26:47.004139,,,3,1.0
1,130.0,,,,99.1,99.98,1,,21:26:45.977538,,,3,
1,129.0,,,,98.96,99.99,1,Obtuse,21:26:44.948495,,,3,1.0
1,,,,,84.52,99.98,1,,21:26:43.926074,,,3,
1,,,,,,99.99,1,,21:26:42.898263,,,3,
1,,,,,81.92,99.98,1,,21:26:41.872910,,,3,
1,,Side,Right,Horizontal-Right,,99.98,1,,21:26:40.849833,2.0,2.0,1,
1,,,,,74.33,99.99,1,,21:26:39.813101,,,3,
1,,Side,Left,Horizontal-Left,73.82,99.98,1,,21:26:38.762822,2.0,1.0,0,
1,,Side,Left,Horizontal-Left,,99.98,1,,21:26:37.700928,2.0,1.0,0,
1,,,,,,99.98,1,,21:26:36.668066,,,3,
1,,,,,71.41,99.98,1,,21:26:35.634661,,,3,
1,,,,,61.1,,1,,21:26:34.602037,,,3,
1,,,,,66.67,,1,,21:26:33.560014,,,3,
1,,,,,65.3,,1,,21:26:32.530652,,,3,
1,,,,,78.08,,1,,21:26:31.499614,,,3,
1,,,,,69.88,,1,,21:26:30.482017,,,3,
1,,,,,50.21,,1,,21:26:29.466984,,,3,
1,,,,,66.29,,1,,21:26:28.442119,,,3,
1,,,,,51.7,,1,,21:26:27.409270,,,3,
1,,,,,69.95,,1,,21:26:26.372531,,,3,
1,,,,,74.75,,1,,21:26:25.345715,,,3,
1,,,,,67.61,,1,,21:26:24.318127,,,3,
1,,,,,56.07,,1,,21:26:23.290640,,,3,
1,,,,,63.38,,1,,21:26:22.265311,,,3,
1,,,,,77.97,,1,,21:26:21.240509,,,3,
1,,,,,54.5,,1,,21:26:20.140857,,,3,
0,,,,,,,0,,21:26:19.115036,,,3,
