box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time,arrow_position_encode,arrow_direction_encode,orientation_type_encode,angle_type_encode,angle_gt_1,box_number_gt_1,arrow_direction_gt_1,arrow_position_gt_1,orientation_type_gt_1,angle_type_gt_1
1,75.0,,,,95.42,95.57,1,Acute,22:03:33.693494,,,2,4.0,76,1,0,0,0,4
1,73.0,,,,92.6,97.09,1,Acute,22:03:32.610672,,,2,4.0,76,1,0,0,0,4
1,78.0,Side,Left,Horizontal-Left,95.01,97.82,1,Acute,22:03:31.577625,2.0,1.0,0,4.0,76,1,0,0,0,4
1,74.0,Side,Left,Horizontal-Left,95.92,96.53,1,Acute,22:03:30.546716,2.0,1.0,0,4.0,76,1,0,0,0,4
1,75.0,,,,95.94,97.81,1,Acute,22:03:29.513582,,,2,4.0,76,1,0,0,0,4
1,72.0,Side,Right,Horizontal-Right,94.48,97.49,1,Acute,22:03:28.492710,2.0,2.0,1,4.0,76,1,0,0,0,4
1,75.0,Side,Left,Horizontal-Left,93.87,97.71,1,Acute,22:03:27.457171,2.0,1.0,0,4.0,76,1,0,0,0,4
1,75.0,,,,93.02,97.0,1,Acute,22:03:26.426154,,,2,4.0,76,1,0,0,0,4
1,75.0,,,,92.47,97.22,1,Acute,22:03:25.400306,,,2,4.0,76,1,0,0,0,4
1,75.0,Side,Right,Horizontal-Right,91.46,97.38,1,Acute,22:03:24.361174,2.0,2.0,1,4.0,76,1,0,0,0,4
1,78.0,Side,Left,Horizontal-Left,92.74,96.33,1,Acute,22:03:23.332025,2.0,1.0,0,4.0,76,1,0,0,0,4
1,81.0,Side,Left,Horizontal-Left,95.68,95.44,1,Acute,22:03:22.294667,2.0,1.0,0,4.0,76,1,0,0,0,4
1,76.0,Side,Right,Horizontal-Right,94.46,96.72,1,Acute,22:03:21.270657,2.0,2.0,1,4.0,76,1,0,0,0,4
1,79.0,Side,Right,Horizontal-Right,95.12,97.03,1,Acute,22:03:20.250642,2.0,2.0,1,4.0,76,1,0,0,0,4
1,75.0,,,,91.94,97.17,1,Acute,22:03:19.221027,,,2,4.0,76,1,0,0,0,4
1,75.0,Side,Left,Horizontal-Left,94.11,96.92,1,Acute,22:03:18.190691,2.0,1.0,0,4.0,76,1,0,0,0,4
1,77.0,Side,Left,Horizontal-Left,94.32,95.81,1,Acute,22:03:17.152840,2.0,1.0,0,4.0,76,1,0,0,0,4
1,77.0,Side,Right,Horizontal-Right,92.06,96.43,1,Acute,22:03:16.124886,2.0,2.0,1,4.0,76,1,0,0,0,4
1,79.0,,,,95.39,98.14,1,Acute,22:03:15.094687,,,2,4.0,76,1,0,0,0,4
1,76.0,Side,Left,Horizontal-Left,94.84,97.86,1,Acute,22:03:14.054664,2.0,1.0,0,4.0,76,1,0,0,0,4
1,75.0,,,,96.34,96.65,1,Acute,22:03:13.014779,,,2,4.0,76,1,0,0,0,4
1,75.0,Side,Right,Horizontal-Right,94.56,94.36,1,Acute,22:03:11.986519,2.0,2.0,1,4.0,76,1,0,0,0,4
1,75.0,Side,Left,Horizontal-Left,94.31,95.4,1,Acute,22:03:10.948697,2.0,1.0,0,4.0,76,1,0,0,0,4
1,74.0,Side,Left,Horizontal-Left,93.97,96.56,1,Acute,22:03:09.912812,2.0,1.0,0,4.0,76,1,0,0,0,4
1,76.0,Side,Left,Horizontal-Left,93.78,96.93,1,Acute,22:03:08.885929,2.0,1.0,0,4.0,76,1,0,0,0,4
1,79.0,Side,Right,Horizontal-Right,95.65,95.36,1,Acute,22:03:07.855939,2.0,2.0,1,4.0,76,1,0,0,0,4
1,78.0,Side,Left,Horizontal-Left,93.9,96.2,1,Acute,22:03:06.812836,2.0,1.0,0,4.0,76,1,0,0,0,4
1,75.0,Side,Right,Horizontal-Right,95.92,96.95,1,Acute,22:03:05.788308,2.0,2.0,1,4.0,76,1,0,0,0,4
1,78.0,Side,Right,Horizontal-Right,95.72,96.66,1,Acute,22:03:04.761307,2.0,2.0,1,4.0,76,1,0,0,0,4
1,78.0,,,,95.35,95.42,1,Acute,22:03:03.734661,,,2,4.0,76,1,0,0,0,4
1,75.0,Side,Left,Horizontal-Left,93.24,96.65,1,Acute,22:03:02.695847,2.0,1.0,0,4.0,76,1,0,0,0,4
1,78.0,Side,Right,Horizontal-Right,94.17,97.36,1,Acute,22:03:01.667142,2.0,2.0,1,4.0,76,1,0,0,0,4
1,75.0,Side,Right,Horizontal-Right,95.12,96.43,1,Acute,22:03:00.634280,2.0,2.0,1,4.0,76,1,0,0,0,4
1,74.0,,,,95.53,96.8,1,Acute,22:02:59.606658,,,2,4.0,76,1,0,0,0,4
1,79.0,Side,Left,Horizontal-Left,95.93,96.87,1,Acute,22:02:58.581178,2.0,1.0,0,4.0,76,1,0,0,0,4
1,78.0,Side,Left,Horizontal-Left,94.84,97.11,1,Acute,22:02:57.550327,2.0,1.0,0,4.0,76,1,0,0,0,4
1,75.0,Side,Left,Horizontal-Left,93.84,97.61,1,Acute,22:02:56.518382,2.0,1.0,0,4.0,76,1,0,0,0,4
1,78.0,Side,Left,Horizontal-Left,95.7,96.11,1,Acute,22:02:55.478604,2.0,1.0,0,4.0,76,1,0,0,0,4
1,80.0,Side,Left,Horizontal-Left,92.01,95.79,1,Acute,22:02:54.451903,2.0,1.0,0,4.0,76,1,0,0,0,4
1,76.0,Side,Left,Horizontal-Left,92.96,97.67,1,Acute,22:02:53.427503,2.0,1.0,0,4.0,76,1,0,0,0,4
1,80.0,Side,Right,Horizontal-Right,94.63,96.0,1,Acute,22:02:52.405589,2.0,2.0,1,4.0,76,1,0,0,0,4
1,76.0,Side,Left,Horizontal-Left,90.21,97.06,1,Acute,22:02:51.378664,2.0,1.0,0,4.0,76,1,0,0,0,4
1,78.0,Side,Left,Horizontal-Left,96.41,96.23,1,Acute,22:02:50.348071,2.0,1.0,0,4.0,76,1,0,0,0,4
1,78.0,Side,Right,Horizontal-Right,95.01,97.23,1,Acute,22:02:49.316907,2.0,2.0,1,4.0,76,1,0,0,0,4
1,76.0,,,,93.78,97.32,1,Acute,22:02:48.284905,,,2,4.0,76,1,0,0,0,4
1,76.0,Side,Right,Horizontal-Right,95.29,96.83,1,Acute,22:02:47.248201,2.0,2.0,1,4.0,76,1,0,0,0,4
1,75.0,Side,Right,Horizontal-Right,92.09,97.75,1,Acute,22:02:46.217668,2.0,2.0,1,4.0,76,1,0,0,0,4
1,77.0,Side,Left,Horizontal-Left,93.65,96.36,1,Acute,22:02:45.187810,2.0,1.0,0,4.0,76,1,0,0,0,4
1,76.0,Side,Left,Horizontal-Left,94.72,96.94,1,Acute,22:02:44.162640,2.0,1.0,0,4.0,76,1,0,0,0,4
1,79.0,Side,Left,Horizontal-Left,93.72,97.67,1,Acute,22:02:43.138219,2.0,1.0,0,4.0,76,1,0,0,0,4
1,75.0,Side,Left,Horizontal-Left,92.8,97.1,1,Acute,22:02:42.108511,2.0,1.0,0,4.0,76,1,0,0,0,4
1,75.0,Side,Right,Horizontal-Right,95.96,96.36,1,Acute,22:02:41.090143,2.0,2.0,1,4.0,76,1,0,0,0,4
1,75.0,Side,Right,Horizontal-Right,95.08,94.67,1,Acute,22:02:40.054697,2.0,2.0,1,4.0,76,1,0,0,0,4
1,79.0,Side,Right,Horizontal-Right,92.25,95.35,1,Acute,22:02:39.021563,2.0,2.0,1,4.0,76,1,0,0,0,4
1,83.0,Side,Right,Horizontal-Right,94.19,97.29,1,Acute,22:02:37.990568,2.0,2.0,1,4.0,76,1,0,0,0,4
1,76.0,Side,Right,Horizontal-Right,95.31,97.03,1,Acute,22:02:36.956871,2.0,2.0,1,4.0,76,1,0,0,0,4
1,75.0,Side,Right,Horizontal-Right,92.34,97.23,1,Acute,22:02:35.922126,2.0,2.0,1,4.0,76,1,0,0,0,4
1,78.0,Side,Right,Horizontal-Right,95.25,96.41,1,Acute,22:02:34.886889,2.0,2.0,1,4.0,76,1,0,0,0,4
1,76.0,,,,92.09,98.29,1,Acute,22:02:33.856079,,,2,4.0,76,1,0,0,0,4
1,77.0,Side,Right,Horizontal-Right,96.52,97.56,1,Acute,22:02:32.833593,2.0,2.0,1,4.0,76,1,0,0,0,4
1,78.0,Side,Left,Horizontal-Left,93.4,97.09,1,Acute,22:02:31.802658,2.0,1.0,0,4.0,76,1,0,0,0,4
1,75.0,,,,95.4,95.86,1,Acute,22:02:30.778557,,,2,4.0,76,1,0,0,0,4
1,79.0,Side,Left,Horizontal-Left,94.43,97.7,1,Acute,22:02:29.754411,2.0,1.0,0,4.0,76,1,0,0,0,4
1,77.0,Side,Left,Horizontal-Left,94.14,95.61,1,Acute,22:02:28.724729,2.0,1.0,0,4.0,76,1,0,0,0,4
1,76.0,Side,Right,Horizontal-Right,91.85,96.24,1,Acute,22:02:27.699780,2.0,2.0,1,4.0,76,1,0,0,0,4
1,81.0,Side,Right,Horizontal-Right,93.65,96.39,1,Acute,22:02:26.677141,2.0,2.0,1,4.0,76,1,0,0,0,4
1,78.0,,,,94.98,97.35,1,Acute,22:02:25.650249,,,2,4.0,76,1,0,0,0,4
1,79.0,Side,Right,Horizontal-Right,94.42,96.96,1,Acute,22:02:24.616178,2.0,2.0,1,4.0,76,1,0,0,0,4
1,78.0,Side,Left,Horizontal-Left,91.45,97.81,1,Acute,22:02:23.592677,2.0,1.0,0,4.0,76,1,0,0,0,4
1,76.0,Side,Right,Horizontal-Right,94.98,97.26,1,Acute,22:02:22.564539,2.0,2.0,1,4.0,76,1,0,0,0,4
1,78.0,Side,Left,Horizontal-Left,93.06,97.44,1,Acute,22:02:21.538673,2.0,1.0,0,4.0,76,1,0,0,0,4
1,79.0,Side,Right,Horizontal-Right,92.79,96.53,1,Acute,22:02:20.514310,2.0,2.0,1,4.0,76,1,0,0,0,4
1,78.0,Side,Left,Horizontal-Left,97.19,96.64,1,Acute,22:02:19.486688,2.0,1.0,0,4.0,76,1,0,0,0,4
1,76.0,Side,Right,Horizontal-Right,93.45,97.08,1,Acute,22:02:18.452352,2.0,2.0,1,4.0,76,1,0,0,0,4
1,76.0,Side,Right,Horizontal-Right,96.49,95.59,1,Acute,22:02:17.414673,2.0,2.0,1,4.0,76,1,0,0,0,4
1,78.0,,,,94.67,96.92,1,Acute,22:02:16.378687,,,2,4.0,76,1,0,0,0,4
1,78.0,Side,Right,Horizontal-Right,94.21,98.07,1,Acute,22:02:15.337152,2.0,2.0,1,4.0,76,1,0,0,0,4
1,78.0,Side,Left,Horizontal-Left,91.52,95.85,1,Acute,22:02:14.300516,2.0,1.0,0,4.0,76,1,0,0,0,4
1,77.0,Side,Right,Horizontal-Right,96.3,96.93,1,Acute,22:02:13.274671,2.0,2.0,1,4.0,76,1,0,0,0,4
1,79.0,Side,Left,Horizontal-Left,93.88,96.5,1,Acute,22:02:12.245842,2.0,1.0,0,4.0,76,1,0,0,0,4
1,79.0,Side,Right,Horizontal-Right,93.2,96.69,1,Acute,22:02:11.210677,2.0,2.0,1,4.0,76,1,0,0,0,4
1,79.0,Side,Right,Horizontal-Right,95.11,96.29,1,Acute,22:02:10.186665,2.0,2.0,1,4.0,76,1,0,0,0,4
1,73.0,,,,93.07,97.67,1,Acute,22:02:09.160397,,,2,4.0,76,1,0,0,0,4
1,80.0,,,,94.76,96.71,1,Acute,22:02:08.129426,,,2,4.0,76,1,0,0,0,4
1,74.0,Side,Right,Horizontal-Right,92.53,97.21,1,Acute,22:02:07.108805,2.0,2.0,1,4.0,76,1,0,0,0,4
1,77.0,Side,Left,Horizontal-Left,90.46,97.58,1,Acute,22:02:06.075733,2.0,1.0,0,4.0,76,1,0,0,0,4
1,81.0,,,,93.63,96.22,1,Acute,22:02:05.048322,,,2,4.0,76,1,0,0,0,4
1,79.0,,,,97.08,96.48,1,Acute,22:02:04.024908,,,2,4.0,76,1,0,0,0,4
1,79.0,Side,Left,Horizontal-Left,95.89,96.0,1,Acute,22:02:02.994692,2.0,1.0,0,4.0,76,1,0,0,0,4
1,75.0,Side,Left,Horizontal-Left,96.9,96.98,1,Acute,22:02:01.956118,2.0,1.0,0,4.0,76,1,0,0,0,4
1,75.0,Side,Left,Horizontal-Left,90.22,97.13,1,Acute,22:02:00.929806,2.0,1.0,0,4.0,76,1,0,0,0,4
1,76.0,Side,Right,Horizontal-Right,94.26,96.51,1,Acute,22:01:59.898705,2.0,2.0,1,4.0,76,1,0,0,0,4
1,73.0,,,,91.51,95.94,1,Acute,22:01:58.873539,,,2,4.0,76,1,0,0,0,4
1,75.0,Side,Left,Horizontal-Left,94.48,97.38,1,Acute,22:01:57.848135,2.0,1.0,0,4.0,76,1,0,0,0,4
1,79.0,Side,Right,Horizontal-Right,93.57,96.69,1,Acute,22:01:56.822012,2.0,2.0,1,4.0,76,1,0,0,0,4
1,74.0,,,,94.74,96.53,1,Acute,22:01:55.796111,,,2,4.0,76,1,0,0,0,4
1,76.0,Side,Right,Horizontal-Right,93.02,96.54,1,Acute,22:01:54.774215,2.0,2.0,1,4.0,76,1,0,0,0,4
1,74.0,Side,Left,Horizontal-Left,95.55,96.65,1,Acute,22:01:53.741750,2.0,1.0,0,4.0,76,1,0,0,0,4
1,76.0,Side,Right,Horizontal-Right,89.88,97.16,1,Acute,22:01:52.713068,2.0,2.0,1,4.0,76,1,0,0,0,4
1,78.0,Side,Left,Horizontal-Left,94.55,97.31,1,Acute,22:01:51.684409,2.0,1.0,0,4.0,76,1,0,0,0,4
1,77.0,,,,94.06,96.18,1,Acute,22:01:50.662615,,,2,4.0,76,1,0,0,0,4
1,76.0,Side,Right,Horizontal-Right,96.08,97.13,1,Acute,22:01:49.636633,2.0,2.0,1,4.0,76,1,0,0,0,4
1,77.0,Side,Right,Horizontal-Right,96.69,96.87,1,Acute,22:01:48.615828,2.0,2.0,1,4.0,76,1,0,0,0,4
1,75.0,Side,Right,Horizontal-Right,95.72,96.96,1,Acute,22:01:47.578716,2.0,2.0,1,4.0,76,1,0,0,0,4
1,74.0,Side,Right,Horizontal-Right,94.94,97.44,1,Acute,22:01:46.545905,2.0,2.0,1,4.0,76,1,0,0,0,4
1,74.0,Side,Left,Horizontal-Left,94.85,94.51,1,Acute,22:01:45.525412,2.0,1.0,0,4.0,76,1,0,0,0,4
1,75.0,Side,Left,Horizontal-Left,94.71,97.07,1,Acute,22:01:44.500844,2.0,1.0,0,4.0,76,1,0,0,0,4
1,75.0,Side,Left,Horizontal-Left,93.8,96.64,1,Acute,22:01:43.462663,2.0,1.0,0,4.0,76,1,0,0,0,4
1,75.0,Side,Right,Horizontal-Right,94.5,97.94,1,Acute,22:01:42.434503,2.0,2.0,1,4.0,76,1,0,0,0,4
1,75.0,,,,92.17,96.91,1,Acute,22:01:41.393824,,,2,4.0,76,1,0,0,0,4
1,77.0,Side,Right,Horizontal-Right,93.13,95.56,1,Acute,22:01:40.362789,2.0,2.0,1,4.0,76,1,0,0,0,4
1,76.0,Side,Right,Horizontal-Right,93.4,96.42,1,Acute,22:01:39.334686,2.0,2.0,1,4.0,76,1,0,0,0,4
1,78.0,,,,94.12,96.33,1,Acute,22:01:38.305935,,,2,4.0,76,1,0,0,0,4
1,80.0,Side,Right,Horizontal-Right,93.84,97.72,1,Acute,22:01:37.275202,2.0,2.0,1,4.0,76,1,0,0,0,4
1,75.0,,,,96.34,98.11,1,Acute,22:01:36.242694,,,2,4.0,76,1,0,0,0,4
1,77.0,Side,Left,Horizontal-Left,94.48,96.07,1,Acute,22:01:35.188472,2.0,1.0,0,4.0,76,1,0,0,0,4
1,74.0,Side,Right,Horizontal-Right,94.83,96.24,1,Acute,22:01:34.162629,2.0,2.0,1,4.0,76,1,0,0,0,4
1,74.0,Side,Right,Horizontal-Right,92.55,95.17,1,Acute,22:01:33.140119,2.0,2.0,1,4.0,76,1,0,0,0,4
1,78.0,Side,Right,Horizontal-Right,92.63,96.55,1,Acute,22:01:32.110473,2.0,2.0,1,4.0,76,1,0,0,0,4
1,79.0,Side,Left,Horizontal-Left,92.95,98.02,1,Acute,22:01:31.078238,2.0,1.0,0,4.0,76,1,0,0,0,4
1,78.0,,,,93.28,96.97,1,Acute,22:01:30.059807,,,2,4.0,76,1,0,0,0,4
1,79.0,,,,91.99,94.68,1,Acute,22:01:29.030645,,,2,4.0,76,1,0,0,0,4
1,83.0,Side,Left,Horizontal-Left,93.52,97.35,1,Acute,22:01:28.000722,2.0,1.0,0,4.0,76,1,0,0,0,4
1,76.0,Side,Left,Horizontal-Left,93.82,96.9,1,Acute,22:01:26.968160,2.0,1.0,0,4.0,76,1,0,0,0,4
1,78.0,Side,Right,Horizontal-Right,96.48,96.68,1,Acute,22:01:25.938437,2.0,2.0,1,4.0,76,1,0,0,0,4
1,80.0,Side,Left,Horizontal-Left,96.43,96.27,1,Acute,22:01:24.898243,2.0,1.0,0,4.0,76,1,0,0,0,4
1,78.0,,,,96.02,96.83,1,Acute,22:01:23.883536,,,2,4.0,76,1,0,0,0,4
1,75.0,Side,Left,Horizontal-Left,96.55,97.37,1,Acute,22:01:22.851820,2.0,1.0,0,4.0,76,1,0,0,0,4
1,80.0,,,,93.73,97.68,1,Acute,22:01:21.800070,,,2,4.0,76,1,0,0,0,4
1,76.0,,,,96.24,96.93,1,Acute,22:01:20.771844,,,2,4.0,76,1,0,0,0,4
1,81.0,Side,Right,Horizontal-Right,94.66,96.9,1,Acute,22:01:19.736979,2.0,2.0,1,4.0,76,1,0,0,0,4
1,80.0,,,,93.48,96.7,1,Acute,22:01:18.706668,,,2,4.0,76,1,0,0,0,4
1,81.0,Side,Right,Horizontal-Right,95.2,97.17,1,Acute,22:01:17.685381,2.0,2.0,1,4.0,76,1,0,0,0,4
1,75.0,,,,93.86,97.69,1,Acute,22:01:16.657170,,,2,4.0,76,1,0,0,0,4
1,77.0,Side,Right,Horizontal-Right,94.53,97.46,1,Acute,22:01:15.626566,2.0,2.0,1,4.0,76,1,0,0,0,4
1,75.0,Side,Left,Horizontal-Left,93.88,97.52,1,Acute,22:01:14.606051,2.0,1.0,0,4.0,76,1,0,0,0,4
1,79.0,Side,Right,Horizontal-Right,96.53,97.69,1,Acute,22:01:13.581007,2.0,2.0,1,4.0,76,1,0,0,0,4
1,82.0,,,,93.77,97.62,1,Acute,22:01:12.550705,,,2,4.0,76,1,0,0,0,4
