box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time,arrow_position_encode,arrow_direction_encode,orientation_type_encode,angle_type_encode
1,139.0,Side,Right,Horizontal-Right,99.92,90.42,1,Straight,22:13:54.216043,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.9,92.44,1,Straight,22:13:53.181176,2.0,1.0,0,3.0
1,136.0,Side,Left,Horizontal-Left,99.91,90.51,1,Straight,22:13:52.140962,2.0,1.0,0,3.0
1,142.0,Side,Left,Horizontal-Left,99.91,90.74,1,Straight,22:13:51.098686,2.0,1.0,0,3.0
1,138.0,Side,Left,Horizontal-Left,99.91,93.04,1,Straight,22:13:50.081807,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.91,91.32,1,Straight,22:13:49.045367,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.92,90.27,1,Straight,22:13:48.000180,2.0,1.0,0,3.0
1,140.0,Side,Right,Horizontal-Right,99.93,91.15,1,Straight,22:13:46.982629,2.0,2.0,1,3.0
1,139.0,Side,Right,Horizontal-Right,99.91,90.51,1,Straight,22:13:45.945645,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.92,90.72,1,Straight,22:13:44.913774,2.0,2.0,1,3.0
1,138.0,Side,Left,Horizontal-Left,99.93,89.28,1,Straight,22:13:43.870675,2.0,1.0,0,3.0
1,142.0,Side,Right,Horizontal-Right,99.89,89.9,1,Straight,22:13:42.840043,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.93,94.12,1,Straight,22:13:41.802431,2.0,2.0,1,3.0
1,139.0,Side,Right,Horizontal-Right,99.92,90.08,1,Straight,22:13:40.774687,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.94,89.03,1,Straight,22:13:39.744695,2.0,1.0,0,3.0
1,141.0,Side,Right,Horizontal-Right,99.92,91.24,1,Straight,22:13:38.710083,2.0,2.0,1,3.0
1,138.0,Side,Right,Horizontal-Right,99.93,92.75,1,Straight,22:13:37.674010,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.9,90.77,1,Straight,22:13:36.628335,2.0,1.0,0,3.0
1,139.0,Side,Left,Horizontal-Left,99.87,88.63,1,Straight,22:13:35.598686,2.0,1.0,0,3.0
1,142.0,Side,Left,Horizontal-Left,99.88,91.18,1,Straight,22:13:34.557559,2.0,1.0,0,3.0
1,142.0,Side,Left,Horizontal-Left,99.94,92.23,1,Straight,22:13:33.526811,2.0,1.0,0,3.0
1,140.0,Side,Left,Horizontal-Left,99.92,91.29,1,Straight,22:13:32.500246,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.93,91.13,1,Straight,22:13:31.473530,2.0,2.0,1,3.0
1,142.0,Side,Left,Horizontal-Left,99.93,89.18,1,Straight,22:13:30.448529,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.9,87.19,1,Straight,22:13:29.419802,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.86,89.1,1,Straight,22:13:28.382694,2.0,2.0,1,3.0
1,138.0,Side,Left,Horizontal-Left,99.92,91.8,1,Straight,22:13:27.351719,2.0,1.0,0,3.0
1,140.0,Side,Left,Horizontal-Left,99.92,94.89,1,Straight,22:13:26.310673,2.0,1.0,0,3.0
1,141.0,Side,Right,Horizontal-Right,99.92,92.69,1,Straight,22:13:25.270627,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.94,91.32,1,Straight,22:13:24.243920,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.92,92.04,1,Straight,22:13:23.214121,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.91,93.6,1,Straight,22:13:22.186671,2.0,2.0,1,3.0
1,138.0,Side,Right,Horizontal-Right,99.91,92.03,1,Straight,22:13:21.165317,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.91,91.69,1,Straight,22:13:20.133075,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.93,93.21,1,Straight,22:13:19.090782,2.0,2.0,1,3.0
1,138.0,Side,Right,Horizontal-Right,99.91,92.5,1,Straight,22:13:18.050314,2.0,2.0,1,3.0
1,140.0,Side,Left,Horizontal-Left,99.9,93.23,1,Straight,22:13:17.010702,2.0,1.0,0,3.0
1,138.0,Side,Left,Horizontal-Left,99.92,92.48,1,Straight,22:13:15.988510,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.9,90.33,1,Straight,22:13:14.949369,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.9,93.59,1,Straight,22:13:13.897205,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.88,92.63,1,Straight,22:13:12.866062,2.0,1.0,0,3.0
1,141.0,Side,Left,Horizontal-Left,99.9,92.34,1,Straight,22:13:11.830704,2.0,1.0,0,3.0
1,142.0,Side,Left,Horizontal-Left,99.92,90.23,1,Straight,22:13:10.792961,2.0,1.0,0,3.0
1,139.0,Side,Left,Horizontal-Left,99.89,90.47,1,Straight,22:13:09.749589,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.93,90.91,1,Straight,22:13:08.705405,2.0,2.0,1,3.0
1,138.0,Side,Left,Horizontal-Left,99.9,95.7,1,Straight,22:13:07.670583,2.0,1.0,0,3.0
1,140.0,Side,Right,Horizontal-Right,99.91,93.09,1,Straight,22:13:06.623799,2.0,2.0,1,3.0
1,142.0,Side,Left,Horizontal-Left,99.93,89.44,1,Straight,22:13:05.602604,2.0,1.0,0,3.0
1,142.0,Side,Left,Horizontal-Left,99.9,91.93,1,Straight,22:13:04.576714,2.0,1.0,0,3.0
1,139.0,Side,Left,Horizontal-Left,99.92,90.45,1,Straight,22:13:03.538565,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.92,93.86,1,Straight,22:13:02.510957,2.0,2.0,1,3.0
1,139.0,Side,Right,Horizontal-Right,99.91,92.3,1,Straight,22:13:01.485546,2.0,2.0,1,3.0
1,142.0,Side,Left,Horizontal-Left,99.91,91.21,1,Straight,22:13:00.460227,2.0,1.0,0,3.0
1,140.0,Side,Left,Horizontal-Left,99.92,87.19,1,Straight,22:12:59.430661,2.0,1.0,0,3.0
1,140.0,Side,Left,Horizontal-Left,99.89,91.71,1,Straight,22:12:58.385581,2.0,1.0,0,3.0
1,139.0,Side,Left,Horizontal-Left,99.91,92.3,1,Straight,22:12:57.352320,2.0,1.0,0,3.0
1,140.0,Side,Right,Horizontal-Right,99.91,91.18,1,Straight,22:12:56.317111,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.92,91.43,1,Straight,22:12:55.276678,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.89,89.19,1,Straight,22:12:54.257494,2.0,1.0,0,3.0
1,142.0,Side,Left,Horizontal-Left,99.93,88.06,1,Straight,22:12:53.226696,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.9,93.94,1,Straight,22:12:52.198316,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.88,92.1,1,Straight,22:12:51.173836,2.0,1.0,0,3.0
1,140.0,Side,Right,Horizontal-Right,99.9,89.9,1,Straight,22:12:50.138703,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.9,91.21,1,Straight,22:12:49.102680,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.92,93.19,1,Straight,22:12:48.070662,2.0,2.0,1,3.0
1,140.0,Side,Left,Horizontal-Left,99.91,94.4,1,Straight,22:12:47.034679,2.0,1.0,0,3.0
1,142.0,Side,Right,Horizontal-Right,99.93,96.15,1,Straight,22:12:46.002246,2.0,2.0,1,3.0
1,138.0,Side,Right,Horizontal-Right,99.89,91.49,1,Straight,22:12:44.964342,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.91,90.6,1,Straight,22:12:43.932819,2.0,1.0,0,3.0
1,140.0,Side,Left,Horizontal-Left,99.92,93.62,1,Straight,22:12:42.898694,2.0,1.0,0,3.0
1,142.0,Side,Left,Horizontal-Left,99.89,88.37,1,Straight,22:12:41.870043,2.0,1.0,0,3.0
1,138.0,Side,Right,Horizontal-Right,99.87,90.68,1,Straight,22:12:40.839094,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.91,91.8,1,Straight,22:12:39.816919,2.0,2.0,1,3.0
1,142.0,Side,Left,Horizontal-Left,99.9,93.72,1,Straight,22:12:38.781746,2.0,1.0,0,3.0
1,137.0,Side,Left,Horizontal-Left,99.92,91.27,1,Straight,22:12:37.745332,2.0,1.0,0,3.0
1,142.0,Side,Left,Horizontal-Left,99.91,91.11,1,Straight,22:12:36.724036,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.9,88.39,1,Straight,22:12:35.696908,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.93,89.28,1,Straight,22:12:34.662703,2.0,2.0,1,3.0
1,142.0,Side,Left,Horizontal-Left,99.91,92.05,1,Straight,22:12:33.644300,2.0,1.0,0,3.0
1,139.0,Side,Left,Horizontal-Left,99.91,92.69,1,Straight,22:12:32.598321,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.91,89.98,1,Straight,22:12:31.560393,2.0,2.0,1,3.0
1,138.0,Side,Right,Horizontal-Right,99.9,95.16,1,Straight,22:12:30.538610,2.0,2.0,1,3.0
1,138.0,Side,Left,Horizontal-Left,99.92,91.7,1,Straight,22:12:29.504345,2.0,1.0,0,3.0
1,140.0,Side,Left,Horizontal-Left,99.88,93.67,1,Straight,22:12:28.465237,2.0,1.0,0,3.0
1,138.0,Side,Right,Horizontal-Right,99.86,91.52,1,Straight,22:12:27.434704,2.0,2.0,1,3.0
1,139.0,Side,Right,Horizontal-Right,99.91,92.01,1,Straight,22:12:26.398679,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.88,93.24,1,Straight,22:12:25.369025,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.9,92.18,1,Straight,22:12:24.346682,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.91,91.84,1,Straight,22:12:23.310290,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.89,91.79,1,Straight,22:12:22.282595,2.0,2.0,1,3.0
1,138.0,Side,Right,Horizontal-Right,99.92,88.03,1,Straight,22:12:21.249321,2.0,2.0,1,3.0
1,138.0,Side,Right,Horizontal-Right,99.89,94.56,1,Straight,22:12:20.222047,2.0,2.0,1,3.0
1,140.0,Side,Left,Horizontal-Left,99.89,91.34,1,Straight,22:12:19.180448,2.0,1.0,0,3.0
1,139.0,Side,Left,Horizontal-Left,99.93,90.79,1,Straight,22:12:18.146689,2.0,1.0,0,3.0
1,142.0,Side,Right,Horizontal-Right,99.91,90.05,1,Straight,22:12:17.098699,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.92,91.68,1,Straight,22:12:16.054691,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.91,92.45,1,Straight,22:12:15.024295,2.0,2.0,1,3.0
1,140.0,Side,Left,Horizontal-Left,99.93,89.98,1,Straight,22:12:13.993407,2.0,1.0,0,3.0
1,140.0,Side,Left,Horizontal-Left,99.91,88.78,1,Straight,22:12:12.968052,2.0,1.0,0,3.0
1,140.0,Side,Left,Horizontal-Left,99.93,92.64,1,Straight,22:12:11.941224,2.0,1.0,0,3.0
1,138.0,Side,Left,Horizontal-Left,99.89,89.49,1,Straight,22:12:10.904906,2.0,1.0,0,3.0
1,137.0,Side,Right,Horizontal-Right,99.9,90.85,1,Straight,22:12:09.874704,2.0,2.0,1,3.0
1,138.0,Side,Right,Horizontal-Right,99.91,89.56,1,Straight,22:12:08.837155,2.0,2.0,1,3.0
1,139.0,Side,Right,Horizontal-Right,99.9,89.46,1,Straight,22:12:07.789587,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.9,89.12,1,Straight,22:12:06.758649,2.0,1.0,0,3.0
1,141.0,Side,Left,Horizontal-Left,99.84,88.45,1,Straight,22:12:05.732607,2.0,1.0,0,3.0
1,139.0,Side,Left,Horizontal-Left,99.92,90.89,1,Straight,22:12:04.701912,2.0,1.0,0,3.0
1,142.0,Side,Right,Horizontal-Right,99.9,94.5,1,Straight,22:12:03.669767,2.0,2.0,1,3.0
1,138.0,Side,Right,Horizontal-Right,99.9,89.43,1,Straight,22:12:02.642667,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.93,89.01,1,Straight,22:12:01.614434,2.0,2.0,1,3.0
1,139.0,Side,Right,Horizontal-Right,99.88,94.29,1,Straight,22:12:00.586686,2.0,2.0,1,3.0
1,138.0,Side,Right,Horizontal-Right,99.92,95.03,1,Straight,22:11:59.558677,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.91,94.04,1,Straight,22:11:58.530684,2.0,2.0,1,3.0
1,142.0,Side,Left,Horizontal-Left,99.93,91.51,1,Straight,22:11:57.492359,2.0,1.0,0,3.0
1,133.0,Side,Right,Horizontal-Right,99.92,92.46,1,Straight,22:11:56.458822,2.0,2.0,1,3.0
1,138.0,Side,Left,Horizontal-Left,99.9,90.92,1,Straight,22:11:55.432550,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.93,88.04,1,Straight,22:11:54.405530,2.0,2.0,1,3.0
1,141.0,Side,Left,Horizontal-Left,99.92,91.01,1,Straight,22:11:53.378237,2.0,1.0,0,3.0
1,138.0,Side,Right,Horizontal-Right,99.9,92.17,1,Straight,22:11:52.353826,2.0,2.0,1,3.0
1,140.0,Side,Left,Horizontal-Left,99.9,88.53,1,Straight,22:11:51.322614,2.0,1.0,0,3.0
1,140.0,Side,Left,Horizontal-Left,99.9,93.52,1,Straight,22:11:50.286388,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.89,91.0,1,Straight,22:11:49.256716,2.0,2.0,1,3.0
1,138.0,Side,Left,Horizontal-Left,99.9,93.99,1,Straight,22:11:48.229999,2.0,1.0,0,3.0
1,142.0,Side,Left,Horizontal-Left,99.9,93.17,1,Straight,22:11:47.197977,2.0,1.0,0,3.0
1,141.0,Side,Left,Horizontal-Left,99.9,91.72,1,Straight,22:11:46.172552,2.0,1.0,0,3.0
1,140.0,Side,Right,Horizontal-Right,99.89,92.94,1,Straight,22:11:45.124547,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.9,90.21,1,Straight,22:11:44.091905,2.0,2.0,1,3.0
1,139.0,Side,Right,Horizontal-Right,99.87,90.85,1,Straight,22:11:43.066670,2.0,2.0,1,3.0
1,142.0,Side,Left,Horizontal-Left,99.9,94.54,1,Straight,22:11:42.035930,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.92,92.06,1,Straight,22:11:40.997373,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.92,90.29,1,Straight,22:11:39.980140,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.92,90.38,1,Straight,22:11:38.942078,2.0,2.0,1,3.0
1,138.0,Side,Left,Horizontal-Left,99.93,91.4,1,Straight,22:11:37.906665,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.9,91.85,1,Straight,22:11:36.876565,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.92,94.22,1,Straight,22:11:35.849639,2.0,2.0,1,3.0
1,140.0,Side,Left,Horizontal-Left,99.93,89.1,1,Straight,22:11:34.806692,2.0,1.0,0,3.0
1,139.0,Side,Left,Horizontal-Left,99.9,87.23,1,Straight,22:11:33.778177,2.0,1.0,0,3.0
1,142.0,Side,Right,Horizontal-Right,99.89,90.18,1,Straight,22:11:32.746421,2.0,2.0,1,3.0
1,139.0,Side,Right,Horizontal-Right,99.9,90.2,1,Straight,22:11:31.705839,2.0,2.0,1,3.0
1,139.0,Side,Right,Horizontal-Right,99.93,91.14,1,Straight,22:11:30.673422,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.93,91.72,1,Straight,22:11:29.639904,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.92,93.05,1,Straight,22:11:28.610292,2.0,1.0,0,3.0
1,141.0,Side,Left,Horizontal-Left,99.9,91.22,1,Straight,22:11:27.568491,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.9,88.7,1,Straight,22:11:26.530679,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.91,89.17,1,Straight,22:11:25.506622,2.0,1.0,0,3.0
1,140.0,Side,Left,Horizontal-Left,99.92,93.74,1,Straight,22:11:24.476241,2.0,1.0,0,3.0
1,140.0,Side,Right,Horizontal-Right,99.91,92.58,1,Straight,22:11:23.442662,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.92,92.14,1,Straight,22:11:22.409097,2.0,2.0,1,3.0
1,139.0,Side,Right,Horizontal-Right,99.92,91.15,1,Straight,22:11:21.382670,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.92,90.45,1,Straight,22:11:20.353291,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.9,91.45,1,Straight,22:11:19.328374,2.0,2.0,1,3.0
1,141.0,Side,Right,Horizontal-Right,99.93,89.89,1,Straight,22:11:18.296627,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.91,90.74,1,Straight,22:11:17.269150,2.0,2.0,1,3.0
1,142.0,Side,Left,Horizontal-Left,99.92,92.93,1,Straight,22:11:16.232979,2.0,1.0,0,3.0
1,142.0,Side,Left,Horizontal-Left,99.9,92.4,1,Straight,22:11:15.189212,2.0,1.0,0,3.0
1,142.0,Side,Right,Horizontal-Right,99.93,93.43,1,Straight,22:11:14.150209,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.92,88.41,1,Straight,22:11:13.113178,2.0,1.0,0,3.0
1,140.0,Side,Left,Horizontal-Left,99.9,90.41,1,Straight,22:11:12.081377,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.9,92.14,1,Straight,22:11:11.042678,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.92,92.01,1,Straight,22:11:10.009961,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.91,93.01,1,Straight,22:11:08.976080,2.0,2.0,1,3.0
1,140.0,Side,Left,Horizontal-Left,99.93,94.57,1,Straight,22:11:07.948423,2.0,1.0,0,3.0
1,138.0,Side,Right,Horizontal-Right,99.89,91.04,1,Straight,22:11:06.905832,2.0,2.0,1,3.0
1,142.0,Side,Left,Horizontal-Left,99.89,94.01,1,Straight,22:11:05.871900,2.0,1.0,0,3.0
1,139.0,Side,Right,Horizontal-Right,99.9,92.13,1,Straight,22:11:04.850611,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.91,94.92,1,Straight,22:11:03.820132,2.0,1.0,0,3.0
1,140.0,Side,Right,Horizontal-Right,99.91,92.0,1,Straight,22:11:02.792156,2.0,2.0,1,3.0
1,142.0,Side,Left,Horizontal-Left,99.93,91.92,1,Straight,22:11:01.768088,2.0,1.0,0,3.0
1,138.0,Side,Right,Horizontal-Right,99.93,93.62,1,Straight,22:11:00.744020,2.0,2.0,1,3.0
1,142.0,Side,Left,Horizontal-Left,99.91,90.55,1,Straight,22:10:59.713522,2.0,1.0,0,3.0
1,139.0,Side,Left,Horizontal-Left,99.9,92.62,1,Straight,22:10:58.684496,2.0,1.0,0,3.0
1,138.0,Side,Right,Horizontal-Right,99.92,93.34,1,Straight,22:10:57.654665,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.91,89.98,1,Straight,22:10:56.633657,2.0,2.0,1,3.0
1,138.0,Side,Right,Horizontal-Right,99.91,89.34,1,Straight,22:10:55.600758,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.88,91.9,1,Straight,22:10:54.568161,2.0,2.0,1,3.0
1,139.0,Side,Right,Horizontal-Right,99.93,90.44,1,Straight,22:10:53.552786,2.0,2.0,1,3.0
1,138.0,Side,Right,Horizontal-Right,99.94,93.09,1,Straight,22:10:52.518504,2.0,2.0,1,3.0
1,139.0,Side,Right,Horizontal-Right,99.93,90.68,1,Straight,22:10:51.480137,2.0,2.0,1,3.0
1,139.0,Side,Right,Horizontal-Right,99.93,90.89,1,Straight,22:10:50.447711,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.92,89.57,1,Straight,22:10:49.420754,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.93,92.93,1,Straight,22:10:48.393598,2.0,2.0,1,3.0
1,139.0,Side,Right,Horizontal-Right,99.92,93.41,1,Straight,22:10:47.374594,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.9,90.04,1,Straight,22:10:46.337645,2.0,2.0,1,3.0
1,140.0,Side,Left,Horizontal-Left,99.93,90.02,1,Straight,22:10:45.310651,2.0,1.0,0,3.0
1,140.0,Side,Right,Horizontal-Right,99.92,92.43,1,Straight,22:10:44.278699,2.0,2.0,1,3.0
1,142.0,Side,Left,Horizontal-Left,99.9,91.86,1,Straight,22:10:43.229154,2.0,1.0,0,3.0
1,141.0,Side,Right,Horizontal-Right,99.91,89.91,1,Straight,22:10:42.178715,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.9,93.6,1,Straight,22:10:41.150622,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.91,90.52,1,Straight,22:10:40.112986,2.0,1.0,0,3.0
1,139.0,Side,Left,Horizontal-Left,99.93,93.55,1,Straight,22:10:39.087883,2.0,1.0,0,3.0
1,142.0,Side,Right,Horizontal-Right,99.91,89.95,1,Straight,22:10:38.064107,2.0,2.0,1,3.0
1,140.0,Side,Right,Horizontal-Right,99.93,92.67,1,Straight,22:10:37.025305,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.91,93.21,1,Straight,22:10:35.989202,2.0,1.0,0,3.0
1,141.0,Side,Right,Horizontal-Right,99.91,90.9,1,Straight,22:10:34.960434,2.0,2.0,1,3.0
1,139.0,Side,Right,Horizontal-Right,99.87,92.07,1,Straight,22:10:33.938663,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.92,89.76,1,Straight,22:10:32.911915,2.0,2.0,1,3.0
1,142.0,Side,Left,Horizontal-Left,99.93,89.13,1,Straight,22:10:31.886362,2.0,1.0,0,3.0
1,138.0,Side,Right,Horizontal-Right,99.9,91.01,1,Straight,22:10:30.847752,2.0,2.0,1,3.0
1,142.0,Side,Left,Horizontal-Left,99.93,89.89,1,Straight,22:10:29.820647,2.0,1.0,0,3.0
1,140.0,Side,Right,Horizontal-Right,99.91,92.81,1,Straight,22:10:28.798422,2.0,2.0,1,3.0
1,142.0,Side,Left,Horizontal-Left,99.92,89.74,1,Straight,22:10:27.767712,2.0,1.0,0,3.0
1,138.0,Side,Right,Horizontal-Right,99.9,91.32,1,Straight,22:10:26.746651,2.0,2.0,1,3.0
1,142.0,Side,Right,Horizontal-Right,99.94,88.46,1,Straight,22:10:25.722433,2.0,2.0,1,3.0
1,140.0,Side,Left,Horizontal-Left,99.93,91.95,1,Straight,22:10:24.690137,2.0,1.0,0,3.0
1,142.0,Side,Right,Horizontal-Right,99.93,95.25,1,Straight,22:10:23.673288,2.0,2.0,1,3.0
1,139.0,Side,Right,Horizontal-Right,99.92,90.55,1,Straight,22:10:22.644961,2.0,2.0,1,3.0
1,139.0,Side,Left,Horizontal-Left,99.93,90.44,1,Straight,22:10:21.605581,2.0,1.0,0,3.0
1,139.0,Side,Left,Horizontal-Left,99.89,92.92,1,Straight,22:10:20.585322,2.0,1.0,0,3.0
