box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time,arrow_position_encode,arrow_direction_encode,orientation_type_encode,angle_type_encode,angle_gt_1,box_number_gt_1,arrow_direction_gt_1,arrow_position_gt_1,orientation_type_gt_1,angle_type_gt_1
1,136.0,Side,Right,Horizontal-Right,99.42,98.66,1,Straight,21:22:23.437727,2.0,2.0,1,3.0,141,1,1,2,21,3
1,135.0,Side,Left,Horizontal-Left,99.39,98.71,1,Straight,21:22:22.423980,2.0,1.0,0,3.0,141,1,1,2,21,3
1,135.0,Side,Left,Horizontal-Left,99.42,98.99,1,Straight,21:22:21.395717,2.0,1.0,0,3.0,141,1,1,2,21,3
1,134.0,Top,Right,Vertical-Right,99.04,98.97,1,Straight,21:22:20.366738,1.0,2.0,2,3.0,141,1,1,2,21,3
1,134.0,Side,Right,Horizontal-Right,99.34,97.54,1,Straight,21:22:19.330622,2.0,2.0,1,3.0,141,1,1,2,21,3
1,135.0,Side,Left,Horizontal-Left,99.54,98.45,1,Straight,21:22:18.298674,2.0,1.0,0,3.0,141,1,1,2,21,3
1,135.0,Side,Right,Horizontal-Right,99.49,98.64,1,Straight,21:22:17.262678,2.0,2.0,1,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.37,98.84,1,Straight,21:22:16.230010,2.0,1.0,0,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.33,99.26,1,Straight,21:22:15.192358,2.0,1.0,0,3.0,141,1,1,2,21,3
1,134.0,Side,Left,Horizontal-Left,99.48,98.69,1,Straight,21:22:14.162660,2.0,1.0,0,3.0,141,1,1,2,21,3
1,135.0,Side,Left,Horizontal-Left,99.29,98.8,1,Straight,21:22:13.124548,2.0,1.0,0,3.0,141,1,1,2,21,3
1,135.0,Side,Right,Horizontal-Right,99.12,99.4,1,Straight,21:22:12.092438,2.0,2.0,1,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.32,98.59,1,Straight,21:22:11.072304,2.0,1.0,0,3.0,141,1,1,2,21,3
1,135.0,Side,Left,Horizontal-Left,99.44,98.58,1,Straight,21:22:10.046069,2.0,1.0,0,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.05,98.98,1,Straight,21:22:09.014672,2.0,1.0,0,3.0,141,1,1,2,21,3
1,134.0,Side,Right,Horizontal-Right,99.15,98.96,1,Straight,21:22:07.992745,2.0,2.0,1,3.0,141,1,1,2,21,3
1,135.0,Side,Right,Horizontal-Right,99.44,98.62,1,Straight,21:22:06.961301,2.0,2.0,1,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.33,98.98,1,Straight,21:22:05.929221,2.0,1.0,0,3.0,141,1,1,2,21,3
1,136.0,Side,Right,Horizontal-Right,99.15,98.96,1,Straight,21:22:04.896612,2.0,2.0,1,3.0,141,1,1,2,21,3
1,135.0,Side,Left,Horizontal-Left,98.75,98.87,1,Straight,21:22:03.858694,2.0,1.0,0,3.0,141,1,1,2,21,3
1,136.0,Side,Right,Horizontal-Right,99.45,98.25,1,Straight,21:22:02.822651,2.0,2.0,1,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.54,97.58,1,Straight,21:22:01.794115,2.0,1.0,0,3.0,141,1,1,2,21,3
1,135.0,Side,Right,Horizontal-Right,99.39,99.02,1,Straight,21:22:00.769622,2.0,2.0,1,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.53,99.15,1,Straight,21:21:59.737348,2.0,1.0,0,3.0,141,1,1,2,21,3
1,134.0,Side,Left,Horizontal-Left,99.15,98.99,1,Straight,21:21:58.700156,2.0,1.0,0,3.0,141,1,1,2,21,3
1,136.0,Side,Right,Horizontal-Right,99.24,98.79,1,Straight,21:21:57.685145,2.0,2.0,1,3.0,141,1,1,2,21,3
1,135.0,Side,Right,Horizontal-Right,99.17,99.01,1,Straight,21:21:56.658639,2.0,2.0,1,3.0,141,1,1,2,21,3
1,135.0,Side,Right,Horizontal-Right,99.36,98.67,1,Straight,21:21:55.628047,2.0,2.0,1,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.46,98.35,1,Straight,21:21:54.602577,2.0,1.0,0,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.25,98.95,1,Straight,21:21:53.566676,2.0,1.0,0,3.0,141,1,1,2,21,3
1,136.0,Side,Right,Horizontal-Right,99.36,98.75,1,Straight,21:21:52.532986,2.0,2.0,1,3.0,141,1,1,2,21,3
1,135.0,Side,Left,Horizontal-Left,99.29,98.3,1,Straight,21:21:51.506166,2.0,1.0,0,3.0,141,1,1,2,21,3
1,135.0,Side,Left,Horizontal-Left,99.36,98.84,1,Straight,21:21:50.478140,2.0,1.0,0,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.37,98.95,1,Straight,21:21:49.452726,2.0,1.0,0,3.0,141,1,1,2,21,3
1,135.0,Side,Left,Horizontal-Left,99.2,98.32,1,Straight,21:21:48.422627,2.0,1.0,0,3.0,141,1,1,2,21,3
1,135.0,Side,Left,Horizontal-Left,99.61,99.07,1,Straight,21:21:47.398650,2.0,1.0,0,3.0,141,1,1,2,21,3
1,136.0,Side,Right,Horizontal-Right,99.3,99.15,1,Straight,21:21:46.354605,2.0,2.0,1,3.0,141,1,1,2,21,3
1,136.0,Side,Right,Horizontal-Right,99.61,99.22,1,Straight,21:21:45.324581,2.0,2.0,1,3.0,141,1,1,2,21,3
1,136.0,Side,Right,Horizontal-Right,99.55,98.46,1,Straight,21:21:44.300523,2.0,2.0,1,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.55,98.35,1,Straight,21:21:43.275926,2.0,1.0,0,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.22,98.28,1,Straight,21:21:42.242662,2.0,1.0,0,3.0,141,1,1,2,21,3
1,135.0,Side,Left,Horizontal-Left,99.52,98.45,1,Straight,21:21:41.220742,2.0,1.0,0,3.0,141,1,1,2,21,3
1,135.0,Side,Right,Horizontal-Right,99.13,99.18,1,Straight,21:21:40.193378,2.0,2.0,1,3.0,141,1,1,2,21,3
1,135.0,Side,Right,Horizontal-Right,99.3,98.82,1,Straight,21:21:39.159706,2.0,2.0,1,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.31,97.86,1,Straight,21:21:38.136575,2.0,1.0,0,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.61,99.03,1,Straight,21:21:37.109658,2.0,1.0,0,3.0,141,1,1,2,21,3
1,136.0,Side,Right,Horizontal-Right,99.45,99.3,1,Straight,21:21:36.080502,2.0,2.0,1,3.0,141,1,1,2,21,3
1,135.0,Side,Left,Horizontal-Left,99.25,99.1,1,Straight,21:21:35.051717,2.0,1.0,0,3.0,141,1,1,2,21,3
1,135.0,Side,Right,Horizontal-Right,99.53,99.12,1,Straight,21:21:34.016899,2.0,2.0,1,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.52,98.63,1,Straight,21:21:32.988620,2.0,1.0,0,3.0,141,1,1,2,21,3
1,133.0,Side,Left,Horizontal-Left,99.43,98.64,1,Straight,21:21:31.954678,2.0,1.0,0,3.0,141,1,1,2,21,3
1,134.0,Side,Right,Horizontal-Right,99.48,98.87,1,Straight,21:21:30.920014,2.0,2.0,1,3.0,141,1,1,2,21,3
1,135.0,Side,Right,Horizontal-Right,99.51,98.96,1,Straight,21:21:29.876387,2.0,2.0,1,3.0,141,1,1,2,21,3
1,135.0,Side,Right,Horizontal-Right,99.46,98.62,1,Straight,21:21:28.827727,2.0,2.0,1,3.0,141,1,1,2,21,3
1,135.0,Side,Left,Horizontal-Left,99.52,98.67,1,Straight,21:21:27.779852,2.0,1.0,0,3.0,141,1,1,2,21,3
1,136.0,Side,Right,Horizontal-Right,99.25,98.54,1,Straight,21:21:26.742685,2.0,2.0,1,3.0,141,1,1,2,21,3
1,135.0,Side,Left,Horizontal-Left,99.26,99.28,1,Straight,21:21:25.703900,2.0,1.0,0,3.0,141,1,1,2,21,3
1,135.0,Side,Right,Horizontal-Right,99.38,98.73,1,Straight,21:21:24.668280,2.0,2.0,1,3.0,141,1,1,2,21,3
1,136.0,Side,Right,Horizontal-Right,99.19,98.8,1,Straight,21:21:23.644692,2.0,2.0,1,3.0,141,1,1,2,21,3
1,135.0,Side,Right,Horizontal-Right,99.58,99.19,1,Straight,21:21:22.606733,2.0,2.0,1,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.43,99.03,1,Straight,21:21:21.562623,2.0,1.0,0,3.0,141,1,1,2,21,3
1,135.0,Side,Left,Horizontal-Left,99.67,98.85,1,Straight,21:21:20.532700,2.0,1.0,0,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.58,98.38,1,Straight,21:21:19.480238,2.0,1.0,0,3.0,141,1,1,2,21,3
1,136.0,Side,Left,Horizontal-Left,99.1,98.19,1,Straight,21:21:18.453229,2.0,1.0,0,3.0,141,1,1,2,21,3
1,134.0,Side,Left,Horizontal-Left,99.16,98.51,1,Straight,21:21:17.422749,2.0,1.0,0,3.0,141,1,1,2,21,3
1,135.0,Side,Left,Horizontal-Left,99.22,98.82,1,Straight,21:21:16.396807,2.0,1.0,0,3.0,141,1,1,2,21,3
1,135.0,Side,Right,Horizontal-Right,99.21,98.8,1,Straight,21:21:15.365268,2.0,2.0,1,3.0,141,1,1,2,21,3
1,134.0,Side,Left,Horizontal-Left,99.42,98.82,1,Straight,21:21:14.341778,2.0,1.0,0,3.0,141,1,1,2,21,3
1,136.0,Side,Right,Horizontal-Right,99.34,97.46,1,Straight,21:21:13.314680,2.0,2.0,1,3.0,141,1,1,2,21,3
1,133.0,Side,Left,Horizontal-Left,99.51,98.87,1,Straight,21:21:12.288168,2.0,1.0,0,3.0,141,1,1,2,21,3
