box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time,arrow_position_encode,arrow_direction_encode,orientation_type_encode,angle_type_encode,angle_gt_1,box_number_gt_1,arrow_direction_gt_1,arrow_position_gt_1,orientation_type_gt_1,angle_type_gt_1
1,50.0,Side,Right,Horizontal-Right,98.79,98.98,1,,20:28:45.518657,2.0,2.0,1,,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.71,99.15,1,,20:28:44.474675,2.0,2.0,1,,47,1,1,2,21,3
1,50.0,,,,98.24,99.43,1,,20:28:43.458589,,,4,,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.76,99.37,1,Straight,20:28:42.428326,2.0,2.0,1,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.22,99.39,1,,20:28:41.392933,2.0,1.0,0,,47,1,1,2,21,3
1,46.0,Side,Right,Horizontal-Right,98.76,99.46,1,Straight,20:28:40.359651,2.0,2.0,1,3.0,47,1,1,2,21,3
1,51.0,Side,Right,Horizontal-Right,98.26,99.14,1,Acute,20:28:39.330627,2.0,2.0,1,4.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.89,98.89,1,,20:28:38.293162,2.0,1.0,0,,47,1,1,2,21,3
1,48.0,Top,Right,Vertical-Right,98.65,99.24,1,Straight,20:28:37.240923,1.0,2.0,3,3.0,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.56,99.48,1,,20:28:36.211818,2.0,2.0,1,,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.13,99.6,1,Straight,20:28:35.161800,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,,,,98.05,99.25,1,Straight,20:28:34.110699,,,4,3.0,47,1,1,2,21,3
1,47.0,,,,97.89,99.19,1,Straight,20:28:33.066663,,,4,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,99.08,98.75,1,Straight,20:28:32.018666,2.0,2.0,1,3.0,47,1,1,2,21,3
1,51.0,Side,Right,Horizontal-Right,98.88,98.89,1,Acute,20:28:30.972406,2.0,2.0,1,4.0,47,1,1,2,21,3
1,49.0,,,,98.51,99.3,1,Straight,20:28:29.942330,,,4,3.0,47,1,1,2,21,3
1,47.0,,,,98.65,99.19,1,Straight,20:28:28.902647,,,4,3.0,47,1,1,2,21,3
1,51.0,,,,98.88,99.39,1,Acute,20:28:27.863705,,,4,4.0,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.82,98.52,1,,20:28:26.822699,2.0,2.0,1,,47,1,1,2,21,3
1,45.0,Side,Right,Horizontal-Right,98.69,99.16,1,Straight,20:28:25.786664,2.0,2.0,1,3.0,47,1,1,2,21,3
1,48.0,,,,97.65,99.42,1,Straight,20:28:24.755960,,,4,3.0,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,98.32,99.29,1,Straight,20:28:23.694663,2.0,1.0,0,3.0,47,1,1,2,21,3
1,132.0,Side,Right,Horizontal-Right,98.63,98.95,1,Straight,20:28:22.666663,2.0,2.0,1,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.72,99.05,1,,20:28:21.629640,2.0,1.0,0,,47,1,1,2,21,3
1,48.0,Side,Left,Horizontal-Left,98.64,99.29,1,Straight,20:28:20.578652,2.0,1.0,0,3.0,47,1,1,2,21,3
1,50.0,,,,98.27,99.64,1,,20:28:19.541121,,,4,,47,1,1,2,21,3
1,48.0,,,,98.99,99.51,1,Straight,20:28:18.486649,,,4,3.0,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,98.79,99.48,1,Straight,20:28:17.441887,2.0,1.0,0,3.0,47,1,1,2,21,3
1,48.0,,,,98.58,99.47,1,Straight,20:28:16.409128,,,4,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.66,99.27,1,,20:28:15.363702,2.0,1.0,0,,47,1,1,2,21,3
1,49.0,,,,98.54,99.39,1,Straight,20:28:14.317368,,,4,3.0,47,1,1,2,21,3
1,48.0,,,,97.77,99.58,1,Straight,20:28:13.275601,,,4,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.69,99.45,1,,20:28:12.231724,2.0,1.0,0,,47,1,1,2,21,3
1,50.0,,,,98.64,99.34,1,,20:28:11.175772,,,4,,47,1,1,2,21,3
1,50.0,Top,Down,Vertical-Down,98.21,99.34,1,,20:28:10.126818,1.0,4.0,2,,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.4,98.95,1,Straight,20:28:09.082611,2.0,2.0,1,3.0,47,1,1,2,21,3
1,48.0,Side,Right,Horizontal-Right,98.62,98.93,1,Straight,20:28:08.032562,2.0,2.0,1,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.17,99.04,1,,20:28:07.003935,2.0,1.0,0,,47,1,1,2,21,3
1,51.0,Side,Left,Horizontal-Left,98.76,99.01,1,Acute,20:28:05.966646,2.0,1.0,0,4.0,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.42,99.42,1,,20:28:04.918661,2.0,2.0,1,,47,1,1,2,21,3
1,49.0,,,,98.73,99.3,1,Straight,20:28:03.869151,,,4,3.0,47,1,1,2,21,3
1,51.0,Side,Left,Horizontal-Left,99.08,99.38,1,Acute,20:28:02.837165,2.0,1.0,0,4.0,47,1,1,2,21,3
1,51.0,,,,98.83,98.33,1,Acute,20:28:01.793498,,,4,4.0,47,1,1,2,21,3
1,47.0,,,,98.01,99.45,1,Straight,20:28:00.749471,,,4,3.0,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,98.7,99.1,1,Straight,20:27:59.717061,2.0,1.0,0,3.0,47,1,1,2,21,3
1,49.0,,,,98.47,99.05,1,Straight,20:27:58.690662,,,4,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,99.02,99.42,1,Straight,20:27:57.650674,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,98.78,99.17,1,Straight,20:27:56.607847,2.0,1.0,0,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.37,98.47,1,Straight,20:27:55.560249,2.0,2.0,1,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.83,99.04,1,,20:27:54.525721,2.0,1.0,0,,47,1,1,2,21,3
1,48.0,,,,98.64,99.62,1,Straight,20:27:53.482590,,,4,3.0,47,1,1,2,21,3
1,49.0,Top,Down,Vertical-Down,98.16,98.58,1,Straight,20:27:52.435740,1.0,4.0,2,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.29,99.38,1,,20:27:51.390657,2.0,1.0,0,,47,1,1,2,21,3
1,50.0,,,,98.78,99.44,1,,20:27:50.344386,,,4,,47,1,1,2,21,3
1,48.0,Side,Right,Horizontal-Right,98.78,99.52,1,Straight,20:27:49.306311,2.0,2.0,1,3.0,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,99.08,99.16,1,,20:27:48.250201,2.0,2.0,1,,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,99.05,98.55,1,,20:27:47.208229,2.0,2.0,1,,47,1,1,2,21,3
1,51.0,Side,Left,Horizontal-Left,98.38,99.37,1,Acute,20:27:46.166672,2.0,1.0,0,4.0,47,1,1,2,21,3
1,51.0,,,,98.52,98.54,1,Acute,20:27:45.121411,,,4,4.0,47,1,1,2,21,3
1,49.0,,,,98.8,99.43,1,Straight,20:27:44.102606,,,4,3.0,47,1,1,2,21,3
1,50.0,,,,98.67,99.18,1,,20:27:43.059830,,,4,,47,1,1,2,21,3
1,51.0,Side,Right,Horizontal-Right,98.53,98.57,1,Acute,20:27:42.010549,2.0,2.0,1,4.0,47,1,1,2,21,3
1,48.0,Side,Left,Horizontal-Left,98.87,99.01,1,Straight,20:27:40.966391,2.0,1.0,0,3.0,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.67,99.12,1,,20:27:39.922034,2.0,2.0,1,,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.38,99.27,1,,20:27:38.886741,2.0,2.0,1,,47,1,1,2,21,3
1,47.0,,,,98.8,98.95,1,Straight,20:27:37.862649,,,4,3.0,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.96,99.13,1,,20:27:36.818677,2.0,2.0,1,,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.16,99.28,1,Straight,20:27:35.777106,2.0,2.0,1,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.62,99.26,1,,20:27:34.745400,2.0,1.0,0,,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.03,98.56,1,,20:27:33.699978,2.0,1.0,0,,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.1,99.35,1,Straight,20:27:32.669988,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,98.34,99.27,1,Straight,20:27:31.634469,2.0,1.0,0,3.0,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.32,98.54,1,,20:27:30.594565,2.0,2.0,1,,47,1,1,2,21,3
1,46.0,Side,Right,Horizontal-Right,97.99,99.26,1,Straight,20:27:29.564634,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.29,99.24,1,Straight,20:27:28.520914,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.67,99.46,1,Straight,20:27:27.478671,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.09,99.5,1,Straight,20:27:26.444156,2.0,2.0,1,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.58,99.04,1,,20:27:25.400855,2.0,1.0,0,,47,1,1,2,21,3
1,49.0,,,,98.6,98.62,1,Straight,20:27:24.356953,,,4,3.0,47,1,1,2,21,3
1,49.0,,,,98.13,99.11,1,Straight,20:27:23.312435,,,4,3.0,47,1,1,2,21,3
1,48.0,,,,98.61,99.16,1,Straight,20:27:22.274619,,,4,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.71,98.48,1,Straight,20:27:21.258537,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,,,,98.22,99.39,1,Straight,20:27:20.210659,,,4,3.0,47,1,1,2,21,3
1,49.0,,,,98.8,98.89,1,Straight,20:27:19.163981,,,4,3.0,47,1,1,2,21,3
1,51.0,Side,Right,Horizontal-Right,99.02,99.01,1,Acute,20:27:18.134669,2.0,2.0,1,4.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.76,99.09,1,,20:27:17.092939,2.0,1.0,0,,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.71,99.36,1,,20:27:16.057568,2.0,1.0,0,,47,1,1,2,21,3
1,49.0,,,,98.35,99.07,1,Straight,20:27:15.028042,,,4,3.0,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,98.34,99.35,1,Straight,20:27:13.997890,2.0,1.0,0,3.0,47,1,1,2,21,3
1,49.0,,,,98.47,99.03,1,Straight,20:27:12.966670,,,4,3.0,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,98.91,99.29,1,Straight,20:27:11.924632,2.0,1.0,0,3.0,47,1,1,2,21,3
1,51.0,,,,98.31,98.88,1,Acute,20:27:10.890597,,,4,4.0,47,1,1,2,21,3
1,46.0,Side,Left,Horizontal-Left,97.88,99.25,1,Straight,20:27:09.854114,2.0,1.0,0,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.29,99.27,1,Straight,20:27:08.822477,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.01,99.29,1,Straight,20:27:07.788737,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,99.12,99.07,1,Straight,20:27:06.739968,2.0,1.0,0,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,97.76,98.43,1,Straight,20:27:05.697478,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,,,,98.4,99.0,1,Straight,20:27:04.657722,,,4,3.0,47,1,1,2,21,3
1,49.0,,,,98.67,99.25,1,Straight,20:27:03.632509,,,4,3.0,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.84,99.34,1,,20:27:02.590660,2.0,2.0,1,,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.9,99.12,1,,20:27:01.544366,2.0,2.0,1,,47,1,1,2,21,3
1,47.0,Side,Left,Horizontal-Left,98.45,98.77,1,Straight,20:27:00.514533,2.0,1.0,0,3.0,47,1,1,2,21,3
1,49.0,,,,98.01,98.61,1,Straight,20:26:59.471394,,,4,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.64,99.39,1,,20:26:58.433906,2.0,1.0,0,,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,98.45,99.22,1,Straight,20:26:57.394113,2.0,1.0,0,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.48,99.38,1,Straight,20:26:56.340529,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.19,99.4,1,Straight,20:26:55.280412,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,97.86,99.57,1,Straight,20:26:54.233821,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,,,,98.51,99.0,1,Straight,20:26:53.188862,,,4,3.0,47,1,1,2,21,3
1,49.0,,,,98.48,99.24,1,Straight,20:26:52.166658,,,4,3.0,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.92,99.35,1,,20:26:51.136764,2.0,2.0,1,,47,1,1,2,21,3
1,49.0,,,,98.74,99.07,1,Straight,20:26:50.096530,,,4,3.0,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,98.63,98.86,1,Straight,20:26:49.050853,2.0,1.0,0,3.0,47,1,1,2,21,3
1,50.0,,,,98.03,98.82,1,,20:26:48.022660,,,4,,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.7,99.32,1,,20:26:46.990361,2.0,2.0,1,,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,98.46,99.36,1,Straight,20:26:45.946670,2.0,1.0,0,3.0,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,98.51,98.57,1,Straight,20:26:44.908320,2.0,1.0,0,3.0,47,1,1,2,21,3
1,50.0,,,,98.19,98.57,1,,20:26:43.862676,,,4,,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.45,98.65,1,Straight,20:26:42.832623,2.0,2.0,1,3.0,47,1,1,2,21,3
1,132.0,Side,Right,Horizontal-Right,98.4,99.33,1,Straight,20:26:41.784650,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,,,,98.12,99.29,1,Straight,20:26:40.744009,,,4,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.79,99.06,1,Straight,20:26:39.690710,2.0,2.0,1,3.0,47,1,1,2,21,3
1,50.0,,,,98.8,99.38,1,,20:26:38.654598,,,4,,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.45,99.3,1,,20:26:37.610182,2.0,2.0,1,,47,1,1,2,21,3
1,51.0,Side,Left,Horizontal-Left,98.79,98.98,1,Acute,20:26:36.562692,2.0,1.0,0,4.0,47,1,1,2,21,3
1,51.0,,,,99.13,99.48,1,Acute,20:26:35.515651,,,4,4.0,47,1,1,2,21,3
1,50.0,,,,99.05,99.24,1,,20:26:34.469093,,,4,,47,1,1,2,21,3
1,51.0,,,,98.7,99.25,1,Acute,20:26:33.434699,,,4,4.0,47,1,1,2,21,3
1,51.0,Side,Right,Horizontal-Right,98.61,99.45,1,Acute,20:26:32.366668,2.0,2.0,1,4.0,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,98.29,99.3,1,Straight,20:26:31.334400,2.0,1.0,0,3.0,47,1,1,2,21,3
1,50.0,,,,98.31,98.99,1,,20:26:30.313666,,,4,,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,98.9,98.58,1,Straight,20:26:29.273676,2.0,1.0,0,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.65,99.27,1,,20:26:28.240426,2.0,1.0,0,,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,99.01,98.84,1,Straight,20:26:27.200965,2.0,1.0,0,3.0,47,1,1,2,21,3
1,46.0,Side,Left,Horizontal-Left,98.37,99.05,1,Straight,20:26:26.162144,2.0,1.0,0,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.9,99.39,1,,20:26:25.126659,2.0,1.0,0,,47,1,1,2,21,3
1,48.0,,,,98.15,99.25,1,Straight,20:26:24.092299,,,4,3.0,47,1,1,2,21,3
1,47.0,Side,Right,Horizontal-Right,98.91,99.13,1,Straight,20:26:23.062673,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.62,99.1,1,Straight,20:26:22.018827,2.0,2.0,1,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.88,99.17,1,,20:26:20.961402,2.0,1.0,0,,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.1,99.24,1,,20:26:19.910685,2.0,2.0,1,,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.91,99.4,1,,20:26:18.894575,2.0,2.0,1,,47,1,1,2,21,3
1,133.0,Side,Right,Horizontal-Right,98.89,99.52,1,Straight,20:26:17.845885,2.0,2.0,1,3.0,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.91,98.78,1,,20:26:16.814177,2.0,2.0,1,,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.88,99.21,1,Straight,20:26:15.772737,2.0,2.0,1,3.0,47,1,1,2,21,3
1,48.0,,,,98.43,99.36,1,Straight,20:26:14.738657,,,4,3.0,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.49,99.29,1,,20:26:13.704856,2.0,2.0,1,,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.26,99.25,1,,20:26:12.662651,2.0,2.0,1,,47,1,1,2,21,3
1,50.0,,,,97.87,99.4,1,,20:26:11.598645,,,4,,47,1,1,2,21,3
1,49.0,,,,98.85,99.0,1,Straight,20:26:10.553050,,,4,3.0,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.51,99.34,1,,20:26:09.518671,2.0,2.0,1,,47,1,1,2,21,3
1,50.0,,,,98.99,99.23,1,,20:26:08.473088,,,4,,47,1,1,2,21,3
1,50.0,,,,98.28,98.1,1,,20:26:07.443863,,,4,,47,1,1,2,21,3
1,48.0,Side,Left,Horizontal-Left,98.28,98.15,1,Straight,20:26:06.378404,2.0,1.0,0,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.35,98.89,1,,20:26:05.334683,2.0,1.0,0,,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,97.79,98.36,1,,20:26:04.296487,2.0,1.0,0,,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,98.59,99.17,1,Straight,20:26:03.254251,2.0,1.0,0,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.77,98.56,1,,20:26:02.222608,2.0,1.0,0,,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.31,99.34,1,,20:26:01.198628,2.0,2.0,1,,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,97.84,99.12,1,,20:26:00.162703,2.0,2.0,1,,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.74,99.13,1,Straight,20:25:59.124370,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,98.21,98.6,1,Straight,20:25:58.074733,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,97.88,99.23,1,Straight,20:25:57.034274,2.0,2.0,1,3.0,47,1,1,2,21,3
1,50.0,,,,98.62,99.47,1,,20:25:55.990656,,,4,,47,1,1,2,21,3
1,49.0,,,,98.39,99.34,1,Straight,20:25:54.958699,,,4,3.0,47,1,1,2,21,3
1,49.0,,,,98.7,99.05,1,Straight,20:25:53.922465,,,4,3.0,47,1,1,2,21,3
1,51.0,,,,99.05,99.34,1,Acute,20:25:52.882859,,,4,4.0,47,1,1,2,21,3
1,49.0,,,,98.98,99.0,1,Straight,20:25:51.841634,,,4,3.0,47,1,1,2,21,3
1,46.0,Side,Left,Horizontal-Left,98.64,99.14,1,Straight,20:25:50.800125,2.0,1.0,0,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.49,98.94,1,,20:25:49.766660,2.0,1.0,0,,47,1,1,2,21,3
1,51.0,Side,Right,Horizontal-Right,98.81,98.69,1,Acute,20:25:48.722503,2.0,2.0,1,4.0,47,1,1,2,21,3
1,49.0,,,,98.62,98.94,1,Straight,20:25:47.697533,,,4,3.0,47,1,1,2,21,3
1,49.0,Side,Right,Horizontal-Right,97.41,99.26,1,Straight,20:25:46.662642,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,,,,99.11,98.45,1,Straight,20:25:45.618507,,,4,3.0,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.68,99.23,1,,20:25:44.590673,2.0,2.0,1,,47,1,1,2,21,3
1,48.0,Side,Right,Horizontal-Right,98.81,99.42,1,Straight,20:25:43.546662,2.0,2.0,1,3.0,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.59,99.18,1,,20:25:42.507746,2.0,2.0,1,,47,1,1,2,21,3
1,50.0,,,,97.82,99.15,1,,20:25:41.463711,,,4,,47,1,1,2,21,3
1,46.0,,,,98.31,99.22,1,Straight,20:25:40.420622,,,4,3.0,47,1,1,2,21,3
1,50.0,Top,Right,Vertical-Right,98.74,99.04,1,,20:25:39.371866,1.0,2.0,3,,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.94,98.74,1,,20:25:38.346560,2.0,2.0,1,,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.02,99.12,1,,20:25:37.314660,2.0,1.0,0,,47,1,1,2,21,3
1,50.0,,,,98.87,99.11,1,,20:25:36.277476,,,4,,47,1,1,2,21,3
1,46.0,,,,98.27,99.1,1,Straight,20:25:35.232426,,,4,3.0,47,1,1,2,21,3
1,49.0,Side,Left,Horizontal-Left,98.92,99.11,1,Straight,20:25:34.192178,2.0,1.0,0,3.0,47,1,1,2,21,3
1,49.0,,,,98.62,98.18,1,Straight,20:25:33.177618,,,4,3.0,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.48,98.79,1,,20:25:32.148243,2.0,2.0,1,,47,1,1,2,21,3
1,51.0,Side,Left,Horizontal-Left,98.88,99.38,1,Acute,20:25:31.121783,2.0,1.0,0,4.0,47,1,1,2,21,3
1,47.0,Side,Right,Horizontal-Right,97.65,99.13,1,Straight,20:25:30.080980,2.0,2.0,1,3.0,47,1,1,2,21,3
1,49.0,,,,98.28,99.28,1,Straight,20:25:29.046040,,,4,3.0,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.89,98.64,1,,20:25:28.013961,2.0,2.0,1,,47,1,1,2,21,3
1,46.0,Side,Right,Horizontal-Right,98.9,99.5,1,Straight,20:25:26.973844,2.0,2.0,1,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.82,99.23,1,,20:25:25.953876,2.0,1.0,0,,47,1,1,2,21,3
1,47.0,,,,98.71,99.36,1,Straight,20:25:24.913046,,,4,3.0,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.65,99.1,1,,20:25:23.868146,2.0,1.0,0,,47,1,1,2,21,3
1,50.0,Side,Right,Horizontal-Right,98.53,99.53,1,,20:25:22.830655,2.0,2.0,1,,47,1,1,2,21,3
1,50.0,Side,Left,Horizontal-Left,98.17,99.18,1,,20:25:21.796638,2.0,1.0,0,,47,1,1,2,21,3
1,49.0,,,,98.84,99.07,1,Straight,20:25:20.754271,,,4,3.0,47,1,1,2,21,3
1,48.0,,,,98.61,99.32,1,Straight,20:25:19.713123,,,4,3.0,47,1,1,2,21,3
1,49.0,,,,98.5,99.13,1,Straight,20:25:18.685027,,,4,3.0,47,1,1,2,21,3
1,51.0,Side,Left,Horizontal-Left,98.4,99.17,1,Acute,20:25:17.644025,2.0,1.0,0,4.0,47,1,1,2,21,3
1,,Side,Right,Horizontal-Right,57.93,99.14,1,,20:25:16.609320,2.0,2.0,1,,47,1,1,2,21,3
1,,Side,Right,Horizontal-Right,,99.27,1,,20:25:15.562061,2.0,2.0,1,,47,1,1,2,21,3
1,,Side,Right,Horizontal-Right,51.7,99.27,1,,20:25:14.525280,2.0,2.0,1,,47,1,1,2,21,3
1,,,,,,99.43,1,,20:25:13.510579,,,4,,47,1,1,2,21,3
1,,Side,Right,Horizontal-Right,,99.14,1,,20:25:12.477906,2.0,2.0,1,,47,1,1,2,21,3
1,,Side,Left,Horizontal-Left,,98.66,1,,20:25:11.446667,2.0,1.0,0,,47,1,1,2,21,3
1,,Side,Left,Horizontal-Left,,99.29,1,,20:25:10.406320,2.0,1.0,0,,47,1,1,2,21,3
1,,Side,Right,Horizontal-Right,,98.18,1,,20:25:09.374608,2.0,2.0,1,,47,1,1,2,21,3
1,,,,,66.18,,1,,20:25:08.349279,,,4,,47,1,1,2,21,3
1,,,,,51.07,,1,,20:25:07.321538,,,4,,47,1,1,2,21,3
1,,,,,63.69,,1,,20:25:06.298004,,,4,,47,1,1,2,21,3
0,,,,,,,0,,20:25:05.265118,,,4,,47,1,1,2,21,3
1,,,,,63.76,,1,,20:25:04.238645,,,4,,47,1,1,2,21,3
1,,,,,62.34,,1,,20:25:03.222634,,,4,,47,1,1,2,21,3
1,,,,,60.85,,1,,20:25:02.181366,,,4,,47,1,1,2,21,3
0,,,,,,,0,,20:25:01.164494,,,4,,47,1,1,2,21,3
0,,,,,,,0,,20:25:00.149692,,,4,,47,1,1,2,21,3
1,,,,,66.95,,1,,20:24:59.101362,,,4,,47,1,1,2,21,3
0,,,,,,,0,,20:24:58.085132,,,4,,47,1,1,2,21,3
0,,,,,,,0,,20:24:57.070634,,,4,,47,1,1,2,21,3
1,,,,,51.97,,1,,20:24:56.054629,,,4,,47,1,1,2,21,3
1,,,,,65.33,,1,,20:24:55.025326,,,4,,47,1,1,2,21,3
0,,,,,,,0,,20:24:54.001901,,,4,,47,1,1,2,21,3
1,135.0,,,,50.63,,1,Straight,20:24:52.845576,,,4,3.0,47,1,1,2,21,3
