box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time
1,74.0,Side,Right,Horizontal-Right,92.53%,97.21%,1,Acute,22:02:07.108805
1,77.0,Side,Left,Horizontal-Left,90.46%,97.58%,1,Acute,22:02:06.075733
1,81.0,,,,93.63%,96.22%,1,Acute,22:02:05.048322
1,79.0,,,,97.08%,96.48%,1,Acute,22:02:04.024908
1,79.0,Side,Left,Horizontal-Left,95.89%,96.00%,1,Acute,22:02:02.994692
1,75.0,Side,Left,Horizontal-Left,96.90%,96.98%,1,Acute,22:02:01.956118
1,75.0,Side,Left,Horizontal-Left,90.22%,97.13%,1,Acute,22:02:00.929806
1,76.0,Side,Right,Horizontal-Right,94.26%,96.51%,1,Acute,22:01:59.898705
1,73.0,,,,91.51%,95.94%,1,Acute,22:01:58.873539
1,75.0,Side,Left,Horizontal-Left,94.48%,97.38%,1,Acute,22:01:57.848135
1,79.0,Side,Right,Horizontal-Right,93.57%,96.69%,1,Acute,22:01:56.822012
1,74.0,,,,94.74%,96.53%,1,Acute,22:01:55.796111
1,76.0,Side,Right,Horizontal-Right,93.02%,96.54%,1,Acute,22:01:54.774215
1,74.0,Side,Left,Horizontal-Left,95.55%,96.65%,1,Acute,22:01:53.741750
1,76.0,Side,Right,Horizontal-Right,89.88%,97.16%,1,Acute,22:01:52.713068
1,78.0,Side,Left,Horizontal-Left,94.55%,97.31%,1,Acute,22:01:51.684409
1,77.0,,,,94.06%,96.18%,1,Acute,22:01:50.662615
1,76.0,Side,Right,Horizontal-Right,96.08%,97.13%,1,Acute,22:01:49.636633
1,77.0,Side,Right,Horizontal-Right,96.69%,96.87%,1,Acute,22:01:48.615828
1,75.0,Side,Right,Horizontal-Right,95.72%,96.96%,1,Acute,22:01:47.578716
1,74.0,Side,Right,Horizontal-Right,94.94%,97.44%,1,Acute,22:01:46.545905
1,74.0,Side,Left,Horizontal-Left,94.85%,94.51%,1,Acute,22:01:45.525412
1,75.0,Side,Left,Horizontal-Left,94.71%,97.07%,1,Acute,22:01:44.500844
1,75.0,Side,Left,Horizontal-Left,93.80%,96.64%,1,Acute,22:01:43.462663
1,75.0,Side,Right,Horizontal-Right,94.50%,97.94%,1,Acute,22:01:42.434503
1,75.0,,,,92.17%,96.91%,1,Acute,22:01:41.393824
1,77.0,Side,Right,Horizontal-Right,93.13%,95.56%,1,Acute,22:01:40.362789
1,76.0,Side,Right,Horizontal-Right,93.40%,96.42%,1,Acute,22:01:39.334686
1,78.0,,,,94.12%,96.33%,1,Acute,22:01:38.305935
1,80.0,Side,Right,Horizontal-Right,93.84%,97.72%,1,Acute,22:01:37.275202
1,75.0,,,,96.34%,98.11%,1,Acute,22:01:36.242694
1,77.0,Side,Left,Horizontal-Left,94.48%,96.07%,1,Acute,22:01:35.188472
1,74.0,Side,Right,Horizontal-Right,94.83%,96.24%,1,Acute,22:01:34.162629
1,74.0,Side,Right,Horizontal-Right,92.55%,95.17%,1,Acute,22:01:33.140119
1,78.0,Side,Right,Horizontal-Right,92.63%,96.55%,1,Acute,22:01:32.110473
1,79.0,Side,Left,Horizontal-Left,92.95%,98.02%,1,Acute,22:01:31.078238
1,78.0,,,,93.28%,96.97%,1,Acute,22:01:30.059807
1,79.0,,,,91.99%,94.68%,1,Acute,22:01:29.030645
1,83.0,Side,Left,Horizontal-Left,93.52%,97.35%,1,Acute,22:01:28.000722
1,76.0,Side,Left,Horizontal-Left,93.82%,96.90%,1,Acute,22:01:26.968160
1,78.0,Side,Right,Horizontal-Right,96.48%,96.68%,1,Acute,22:01:25.938437
1,80.0,Side,Left,Horizontal-Left,96.43%,96.27%,1,Acute,22:01:24.898243
1,78.0,,,,96.02%,96.83%,1,Acute,22:01:23.883536
1,75.0,Side,Left,Horizontal-Left,96.55%,97.37%,1,Acute,22:01:22.851820
1,80.0,,,,93.73%,97.68%,1,Acute,22:01:21.800070
1,76.0,,,,96.24%,96.93%,1,Acute,22:01:20.771844
1,81.0,Side,Right,Horizontal-Right,94.66%,96.90%,1,Acute,22:01:19.736979
1,80.0,,,,93.48%,96.70%,1,Acute,22:01:18.706668
1,81.0,Side,Right,Horizontal-Right,95.20%,97.17%,1,Acute,22:01:17.685381
1,75.0,,,,93.86%,97.69%,1,Acute,22:01:16.657170
1,77.0,Side,Right,Horizontal-Right,94.53%,97.46%,1,Acute,22:01:15.626566
1,75.0,Side,Left,Horizontal-Left,93.88%,97.52%,1,Acute,22:01:14.606051
1,79.0,Side,Right,Horizontal-Right,96.53%,97.69%,1,Acute,22:01:13.581007
1,82.0,,,,93.77%,97.62%,1,Acute,22:01:12.550705
1,76.0,,,,93.77%,97.65%,1,Acute,22:01:11.531971
1,79.0,,,,94.80%,95.33%,1,Acute,22:01:10.506468
1,83.0,Side,Right,Horizontal-Right,93.19%,96.18%,1,Acute,22:01:09.475941
1,73.0,Side,Right,Horizontal-Right,92.53%,96.45%,1,Acute,22:01:08.444417
1,76.0,,,,94.25%,95.45%,1,Acute,22:01:07.406666
1,75.0,,,,95.50%,97.16%,1,Acute,22:01:06.373866
1,77.0,,,,89.54%,96.40%,1,Acute,22:01:05.329425
1,77.0,,,,94.05%,96.61%,1,Acute,22:01:04.304687
1,79.0,Side,Right,Horizontal-Right,93.12%,96.94%,1,Acute,22:01:03.270537
1,75.0,Side,Left,Horizontal-Left,92.22%,96.72%,1,Acute,22:01:02.241111
1,75.0,Side,Left,Horizontal-Left,91.74%,97.24%,1,Acute,22:01:01.214505
1,77.0,,,,92.82%,93.85%,1,Acute,22:01:00.188965
1,83.0,Side,Left,Horizontal-Left,95.10%,97.92%,1,Acute,22:00:59.164329
1,76.0,Side,Right,Horizontal-Right,93.57%,97.47%,1,Acute,22:00:58.137275
1,75.0,Side,Right,Horizontal-Right,95.18%,97.22%,1,Acute,22:00:57.106662
1,79.0,Side,Right,Horizontal-Right,95.90%,97.43%,1,Acute,22:00:56.078617
1,78.0,Side,Left,Horizontal-Left,94.39%,97.27%,1,Acute,22:00:55.038637
1,79.0,Side,Right,Horizontal-Right,94.73%,96.95%,1,Acute,22:00:54.012821
1,77.0,Side,Right,Horizontal-Right,93.24%,97.29%,1,Acute,22:00:52.990624
1,75.0,,,,91.21%,97.98%,1,Acute,22:00:51.964499
1,77.0,Side,Right,Horizontal-Right,93.40%,97.16%,1,Acute,22:00:50.925067
1,80.0,Side,Right,Horizontal-Right,94.48%,97.01%,1,Acute,22:00:49.887591
1,79.0,,,,94.86%,97.67%,1,Acute,22:00:48.861263
1,74.0,,,,95.08%,97.06%,1,Acute,22:00:47.829359
1,74.0,Side,Left,Horizontal-Left,94.64%,97.36%,1,Acute,22:00:46.797865
1,79.0,,,,93.91%,97.18%,1,Acute,22:00:45.774635
1,79.0,Side,Right,Horizontal-Right,96.01%,97.24%,1,Acute,22:00:44.747908
1,78.0,Side,Right,Horizontal-Right,96.31%,97.96%,1,Acute,22:00:43.720216
1,75.0,,,,92.19%,97.52%,1,Acute,22:00:42.684124
1,75.0,Side,Left,Horizontal-Left,93.42%,97.66%,1,Acute,22:00:41.647728
1,74.0,Side,Right,Horizontal-Right,93.25%,95.72%,1,Acute,22:00:40.620089
1,75.0,,,,93.58%,97.21%,1,Acute,22:00:39.593345
1,79.0,Side,Right,Horizontal-Right,96.06%,96.76%,1,Acute,22:00:38.565862
1,82.0,Side,Right,Horizontal-Right,96.88%,97.36%,1,Acute,22:00:37.540508
1,78.0,Side,Right,Horizontal-Right,95.99%,97.48%,1,Acute,22:00:36.505318
1,75.0,Side,Right,Horizontal-Right,96.28%,96.71%,1,Acute,22:00:35.470697
1,75.0,Side,Left,Horizontal-Left,92.90%,96.93%,1,Acute,22:00:34.446247
1,76.0,Side,Right,Horizontal-Right,95.81%,97.36%,1,Acute,22:00:33.422188
1,77.0,Side,Right,Horizontal-Right,93.09%,97.40%,1,Acute,22:00:32.397809
1,80.0,Side,Right,Horizontal-Right,95.36%,96.38%,1,Acute,22:00:31.374678
1,76.0,,,,95.47%,97.13%,1,Acute,22:00:30.340816
1,78.0,Side,Left,Horizontal-Left,95.57%,97.08%,1,Acute,22:00:29.317895
1,79.0,Side,Right,Horizontal-Right,96.08%,97.01%,1,Acute,22:00:28.290668
1,74.0,Side,Left,Horizontal-Left,95.26%,97.21%,1,Acute,22:00:27.256318
1,77.0,,,,93.54%,97.24%,1,Acute,22:00:26.237951
1,76.0,,,,95.56%,96.80%,1,Acute,22:00:25.211907
1,82.0,Side,Left,Horizontal-Left,92.03%,96.93%,1,Acute,22:00:24.170660
1,75.0,Side,Left,Horizontal-Left,94.51%,97.51%,1,Acute,22:00:23.142191
1,79.0,Side,Left,Horizontal-Left,96.52%,96.88%,1,Acute,22:00:22.112106
1,76.0,Side,Right,Horizontal-Right,96.12%,96.52%,1,Acute,22:00:21.085110
1,76.0,Side,Left,Horizontal-Left,94.51%,96.27%,1,Acute,22:00:20.058635
1,75.0,Side,Right,Horizontal-Right,92.19%,92.46%,1,Acute,22:00:19.027883
1,78.0,Side,Right,Horizontal-Right,91.08%,96.50%,1,Acute,22:00:18.004738
1,77.0,,,,94.24%,97.74%,1,Acute,22:00:16.977584
1,77.0,Side,Right,Horizontal-Right,90.82%,97.73%,1,Acute,22:00:15.950196
1,74.0,,,,91.40%,97.51%,1,Acute,22:00:14.916095
1,77.0,Side,Left,Horizontal-Left,94.57%,96.03%,1,Acute,22:00:13.882696
1,76.0,,,,94.60%,97.90%,1,Acute,22:00:12.854140
1,76.0,Side,Left,Horizontal-Left,95.69%,97.54%,1,Acute,22:00:11.830673
1,75.0,Side,Right,Horizontal-Right,92.04%,96.75%,1,Acute,22:00:10.804084
1,75.0,Side,Left,Horizontal-Left,91.07%,97.17%,1,Acute,22:00:09.770631
1,74.0,Side,Left,Horizontal-Left,91.19%,96.83%,1,Acute,22:00:08.745706
1,79.0,Side,Right,Horizontal-Right,94.63%,95.43%,1,Acute,22:00:07.721051
1,76.0,,,,95.18%,97.07%,1,Acute,22:00:06.690691
1,78.0,Side,Right,Horizontal-Right,93.80%,96.82%,1,Acute,22:00:05.670626
1,78.0,,,,94.59%,97.46%,1,Acute,22:00:04.646099
1,77.0,,,,94.18%,97.96%,1,Acute,22:00:03.612346
1,77.0,,,,93.38%,95.63%,1,Acute,22:00:02.590651
1,75.0,,,,93.92%,97.85%,1,Acute,22:00:01.561513
1,76.0,,,,93.56%,96.79%,1,Acute,22:00:00.536887
1,77.0,Side,Right,Horizontal-Right,93.36%,97.71%,1,Acute,21:59:59.505342
1,77.0,,,,94.63%,96.54%,1,Acute,21:59:58.478682
1,76.0,Side,Right,Horizontal-Right,94.68%,97.66%,1,Acute,21:59:57.444024
1,79.0,Side,Left,Horizontal-Left,94.25%,97.81%,1,Acute,21:59:56.408450
1,83.0,Side,Right,Horizontal-Right,93.15%,97.66%,1,Acute,21:59:55.372940
1,79.0,Side,Right,Horizontal-Right,89.26%,97.76%,1,Acute,21:59:54.338053
1,76.0,Side,Left,Horizontal-Left,91.29%,97.31%,1,Acute,21:59:53.315355
1,75.0,Side,Right,Horizontal-Right,94.65%,97.08%,1,Acute,21:59:52.287818
1,75.0,,,,94.54%,95.42%,1,Acute,21:59:51.250699
1,77.0,Side,Left,Horizontal-Left,95.40%,96.86%,1,Acute,21:59:50.226666
1,80.0,Side,Left,Horizontal-Left,93.41%,97.77%,1,Acute,21:59:49.194666
1,78.0,Side,Left,Horizontal-Left,93.90%,97.70%,1,Acute,21:59:48.150083
1,76.0,Side,Right,Horizontal-Right,94.42%,97.58%,1,Acute,21:59:47.119766
1,77.0,Side,Right,Horizontal-Right,94.96%,97.14%,1,Acute,21:59:46.086862
1,76.0,,,,93.70%,97.59%,1,Acute,21:59:45.058980
1,79.0,,,,94.28%,97.21%,1,Acute,21:59:44.029318
1,79.0,,,,93.12%,97.08%,1,Acute,21:59:42.981415
1,75.0,Side,Right,Horizontal-Right,95.12%,96.96%,1,Acute,21:59:41.950672
1,77.0,Side,Left,Horizontal-Left,91.74%,97.02%,1,Acute,21:59:40.913951
1,78.0,Side,Left,Horizontal-Left,94.51%,96.15%,1,Acute,21:59:39.890678
1,75.0,,,,95.17%,96.11%,1,Acute,21:59:38.862405
1,75.0,Side,Right,Horizontal-Right,92.31%,97.29%,1,Acute,21:59:37.838685
1,73.0,,,,91.21%,97.52%,1,Acute,21:59:36.794679
1,75.0,Side,Left,Horizontal-Left,95.63%,95.17%,1,Acute,21:59:35.768512
1,78.0,Side,Right,Horizontal-Right,95.44%,96.49%,1,Acute,21:59:34.728888
1,75.0,Side,Right,Horizontal-Right,92.39%,96.49%,1,Acute,21:59:33.700809
1,76.0,Side,Right,Horizontal-Right,93.94%,95.01%,1,Acute,21:59:32.662047
1,76.0,,,,95.93%,97.50%,1,Acute,21:59:31.640826
1,75.0,Side,Right,Horizontal-Right,97.14%,97.35%,1,Acute,21:59:30.606676
1,78.0,Side,Right,Horizontal-Right,95.23%,97.25%,1,Acute,21:59:29.579770
1,74.0,Side,Right,Horizontal-Right,95.31%,96.84%,1,Acute,21:59:28.554059
1,75.0,,,,95.32%,96.88%,1,Acute,21:59:27.514551
1,78.0,Side,Left,Horizontal-Left,95.66%,96.93%,1,Acute,21:59:26.488197
1,73.0,Side,Right,Horizontal-Right,92.53%,97.49%,1,Acute,21:59:25.460981
1,78.0,Side,Left,Horizontal-Left,92.99%,97.41%,1,Acute,21:59:24.432164
1,74.0,Side,Left,Horizontal-Left,95.06%,97.34%,1,Acute,21:59:23.410447
1,78.0,,,,93.99%,97.11%,1,Acute,21:59:22.386243
1,77.0,Side,Left,Horizontal-Left,96.61%,97.50%,1,Acute,21:59:21.349440
1,78.0,Side,Left,Horizontal-Left,94.98%,97.29%,1,Acute,21:59:20.308251
1,74.0,,,,93.11%,97.66%,1,Acute,21:59:19.282641
1,79.0,Side,Left,Horizontal-Left,95.15%,95.50%,1,Acute,21:59:18.256603
1,78.0,Side,Right,Horizontal-Right,96.57%,96.84%,1,Acute,21:59:17.225183
1,78.0,,,,96.01%,96.36%,1,Acute,21:59:16.198665
1,83.0,Side,Right,Horizontal-Right,91.95%,96.31%,1,Acute,21:59:15.175890
1,79.0,Side,Left,Horizontal-Left,96.91%,96.76%,1,Acute,21:59:14.150664
1,75.0,Side,Left,Horizontal-Left,93.21%,96.88%,1,Acute,21:59:13.124826
