box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time
1,94.0,Top,Down,Vertical-Down,99.53%,78.36%,3,Right,02:55:53.378143
3,116.0,,,,79.07%,,3,Obtuse,02:55:52.275381
2,77.0,,,,88.73%,,3,Acute,02:55:52.275381
1,83.0,Top,Down,Vertical-Down,99.34%,62.14%,3,Acute,02:55:52.275381
3,103.0,,,,84.88%,,3,Obtuse,02:55:51.172746
2,76.0,,,,91.88%,55.71%,3,Acute,02:55:51.172746
1,84.0,,,,99.32%,61.99%,3,Acute,02:55:51.172746
3,103.0,,,,80.15%,,3,Obtuse,02:55:50.050146
2,77.0,,,,93.21%,,3,Acute,02:55:50.050146
1,99.0,Top,Down,Vertical-Down,99.44%,74.32%,3,Right,02:55:50.050146
3,107.0,,,,67.75%,,3,Obtuse,02:55:48.922144
2,77.0,,,,92.22%,,3,Acute,02:55:48.922144
1,137.0,,,,99.39%,57.72%,3,Straight,02:55:48.922144
3,118.0,,,,82.49%,,3,Obtuse,02:55:47.821518
2,76.0,Side,Left,Horizontal-Left,93.99%,55.73%,3,Acute,02:55:47.821518
1,120.0,Side,Right,Horizontal-Right,99.29%,71.58%,3,Obtuse,02:55:47.821518
3,104.0,,,,73.71%,,3,Obtuse,02:55:46.710896
2,75.0,,,,95.46%,,3,Acute,02:55:46.710896
1,138.0,Side,Left,Horizontal-Left,99.54%,79.43%,3,Straight,02:55:46.710896
3,93.0,,,,66.90%,,3,Right,02:55:45.625706
2,77.0,,,,92.28%,,3,Acute,02:55:45.625706
1,93.0,Top,Down,Vertical-Down,99.38%,82.96%,3,Right,02:55:45.625706
3,116.0,,,,87.82%,,3,Obtuse,02:55:44.533616
2,77.0,,,,91.90%,51.87%,3,Acute,02:55:44.533616
1,91.0,Top,Down,Vertical-Down,99.27%,73.30%,3,Right,02:55:44.533616
3,102.0,,,,85.15%,,3,Obtuse,02:55:43.438159
2,76.0,,,,94.40%,,3,Acute,02:55:43.438159
1,83.0,Top,Down,Vertical-Down,99.43%,74.79%,3,Acute,02:55:43.438159
3,119.0,,,,82.82%,,3,Obtuse,02:55:42.354155
2,75.0,,,,94.48%,,3,Acute,02:55:42.354155
1,89.0,Side,Left,Horizontal-Left,99.33%,64.19%,3,Right,02:55:42.354155
3,86.0,,,,79.53%,,3,Right,02:55:41.251391
2,77.0,,,,93.79%,,3,Acute,02:55:41.251391
1,91.0,Top,Down,Vertical-Down,99.33%,66.65%,3,Right,02:55:41.251391
3,95.0,,,,76.54%,,3,Right,02:55:40.173077
2,77.0,,,,91.61%,,3,Acute,02:55:40.173077
1,71.0,Side,Left,Horizontal-Left,99.29%,60.47%,3,Acute,02:55:40.173077
3,106.0,,,,72.95%,,3,Obtuse,02:55:39.074153
2,78.0,,,,94.50%,,3,Acute,02:55:39.074153
1,,,,,99.41%,79.92%,3,,02:55:39.074153
3,110.0,,,,79.87%,,3,Obtuse,02:55:37.986630
2,78.0,,,,90.50%,,3,Acute,02:55:37.986630
1,96.0,Top,Down,Vertical-Down,99.35%,71.95%,3,Right,02:55:37.986630
3,119.0,,,,69.65%,,3,Obtuse,02:55:36.888166
2,76.0,,,,87.18%,,3,Acute,02:55:36.888166
1,62.0,Side,Right,Horizontal-Right,99.31%,74.24%,3,Acute,02:55:36.888166
3,117.0,,,,76.09%,,3,Obtuse,02:55:35.802745
2,76.0,Side,Left,Horizontal-Left,93.32%,50.07%,3,Acute,02:55:35.802745
1,79.0,Top,Down,Vertical-Down,99.60%,69.38%,3,Acute,02:55:35.802745
3,116.0,,,,88.19%,,3,Obtuse,02:55:34.711929
2,76.0,Side,Right,Horizontal-Right,96.18%,52.95%,3,Acute,02:55:34.711929
1,147.0,Side,Right,Horizontal-Right,99.53%,72.83%,3,Straight,02:55:34.711929
3,107.0,,,,77.34%,,3,Obtuse,02:55:33.602333
2,77.0,,,,91.03%,,3,Acute,02:55:33.602333
1,98.0,Top,Down,Vertical-Down,99.31%,60.03%,3,Right,02:55:33.602333
3,112.0,,,,82.80%,,3,Obtuse,02:55:32.373841
2,75.0,,,,94.05%,,3,Acute,02:55:32.373841
1,82.0,Top,Down,Vertical-Down,99.35%,73.33%,3,Acute,02:55:32.373841
3,121.0,,,,87.43%,,3,Obtuse,02:55:31.221069
2,76.0,Side,Right,Horizontal-Right,95.23%,58.94%,3,Acute,02:55:31.221069
1,84.0,Top,Down,Vertical-Down,99.21%,64.32%,3,Acute,02:55:31.221069
3,121.0,,,,77.66%,,3,Obtuse,02:55:30.138481
2,77.0,,,,94.50%,,3,Acute,02:55:30.138481
1,94.0,Top,Down,Vertical-Down,99.34%,76.68%,3,Right,02:55:30.138481
3,116.0,,,,79.00%,,3,Obtuse,02:55:29.014126
2,76.0,Side,Right,Horizontal-Right,94.19%,55.25%,3,Acute,02:55:29.014126
1,88.0,Top,Down,Vertical-Down,99.51%,57.12%,3,Right,02:55:29.014126
3,106.0,,,,76.92%,,3,Obtuse,02:55:27.904298
2,76.0,,,,86.78%,,3,Acute,02:55:27.904298
1,96.0,Top,Down,Vertical-Down,99.22%,75.42%,3,Right,02:55:27.904298
3,119.0,,,,81.75%,,3,Obtuse,02:55:26.825389
2,77.0,,,,95.27%,,3,Acute,02:55:26.825389
1,91.0,Top,Down,Vertical-Down,99.29%,76.97%,3,Right,02:55:26.825389
3,109.0,,,,85.12%,,3,Obtuse,02:55:25.725776
2,76.0,,,,96.41%,,3,Acute,02:55:25.725776
1,73.0,Top,Down,Vertical-Down,99.43%,72.97%,3,Acute,02:55:25.725776
3,112.0,,,,79.88%,,3,Obtuse,02:55:24.645383
2,76.0,,,,92.74%,,3,Acute,02:55:24.645383
1,94.0,Top,Down,Vertical-Down,99.25%,81.04%,3,Right,02:55:24.645383
3,118.0,,,,85.25%,,3,Obtuse,02:55:23.554054
2,77.0,,,,94.22%,,3,Acute,02:55:23.554054
1,77.0,Top,Down,Vertical-Down,99.17%,65.12%,3,Acute,02:55:23.554054
3,94.0,,,,74.04%,,3,Right,02:55:22.470139
2,77.0,,,,91.24%,,3,Acute,02:55:22.470139
1,85.0,Top,Down,Vertical-Down,99.46%,74.41%,3,,02:55:22.470139
3,107.0,,,,87.10%,,3,Obtuse,02:55:21.393187
2,77.0,,,,95.81%,,3,Acute,02:55:21.393187
1,93.0,Top,Down,Vertical-Down,99.29%,62.65%,3,Right,02:55:21.393187
3,116.0,,,,81.72%,,3,Obtuse,02:55:20.294133
2,77.0,,,,92.72%,,3,Acute,02:55:20.294133
1,93.0,Top,Down,Vertical-Down,99.45%,80.38%,3,Right,02:55:20.294133
3,105.0,,,,83.08%,,3,Obtuse,02:55:19.155487
2,76.0,,,,92.51%,,3,Acute,02:55:19.155487
1,92.0,Side,Right,Horizontal-Right,99.38%,72.26%,3,Right,02:55:19.155487
3,113.0,,,,76.53%,,3,Obtuse,02:55:18.068817
2,76.0,,,,93.63%,,3,Acute,02:55:18.068817
1,100.0,,,,99.26%,70.05%,3,,02:55:18.068817
3,105.0,,,,86.50%,,3,Obtuse,02:55:16.988275
2,76.0,,,,94.23%,,3,Acute,02:55:16.988275
1,89.0,Top,Down,Vertical-Down,99.51%,81.96%,3,Right,02:55:16.988275
3,120.0,,,,88.15%,,3,Obtuse,02:55:15.847742
2,76.0,Side,Left,Horizontal-Left,95.72%,57.74%,3,Acute,02:55:15.847742
1,95.0,Side,Right,Horizontal-Right,99.23%,65.60%,3,Right,02:55:15.847742
3,79.0,,,,79.46%,,3,Acute,02:55:14.771933
2,99.0,,,,83.87%,,3,Right,02:55:14.771933
1,63.0,Top,Down,Vertical-Down,99.55%,65.92%,3,Acute,02:55:14.771933
3,118.0,,,,82.82%,,3,Obtuse,02:55:13.677499
2,77.0,Side,Left,Horizontal-Left,91.46%,53.33%,3,Acute,02:55:13.677499
1,93.0,Side,Right,Horizontal-Right,99.44%,66.70%,3,Right,02:55:13.677499
3,118.0,,,,64.77%,,3,Obtuse,02:55:12.589732
2,77.0,,,,92.94%,,3,Acute,02:55:12.589732
1,81.0,Top,Down,Vertical-Down,99.30%,70.67%,3,Acute,02:55:12.589732
3,108.0,,,,79.01%,,3,Obtuse,02:55:11.472480
2,77.0,,,,92.30%,,3,Acute,02:55:11.472480
1,96.0,Top,Down,Vertical-Down,99.46%,79.17%,3,Right,02:55:11.472480
3,121.0,,,,86.97%,,3,Obtuse,02:55:10.386130
2,76.0,,,,91.35%,,3,Acute,02:55:10.386130
1,92.0,Side,Right,Horizontal-Right,99.48%,71.18%,3,Right,02:55:10.386130
3,107.0,,,,85.63%,,3,Obtuse,02:55:09.297985
2,77.0,,,,94.49%,,3,Acute,02:55:09.297985
1,102.0,Top,Down,Vertical-Down,99.56%,70.13%,3,Obtuse,02:55:09.297985
3,118.0,,,,72.95%,,3,Obtuse,02:55:08.225842
2,76.0,Side,Left,Horizontal-Left,93.01%,53.84%,3,Acute,02:55:08.225842
1,80.0,Top,Down,Vertical-Down,99.20%,62.43%,3,Acute,02:55:08.225842
3,104.0,,,,79.50%,,3,Obtuse,02:55:07.124394
2,76.0,,,,91.69%,,3,Acute,02:55:07.124394
1,61.0,Top,Down,Vertical-Down,99.41%,77.58%,3,Acute,02:55:07.124394
3,105.0,,,,78.85%,,3,Obtuse,02:55:06.050124
2,76.0,,,,96.13%,61.09%,3,Acute,02:55:06.050124
1,65.0,,,,99.35%,65.09%,3,Acute,02:55:06.050124
3,119.0,,,,85.35%,,3,Obtuse,02:55:04.932614
2,77.0,,,,90.58%,,3,Acute,02:55:04.932614
1,94.0,Top,Down,Vertical-Down,99.41%,76.72%,3,Right,02:55:04.932614
3,105.0,,,,85.00%,,3,Obtuse,02:55:03.828935
2,77.0,,,,90.16%,,3,Acute,02:55:03.828935
1,141.0,Side,Left,Horizontal-Left,99.28%,59.37%,3,Straight,02:55:03.828935
3,101.0,,,,86.46%,,3,Obtuse,02:55:02.644317
2,78.0,Side,Left,Horizontal-Left,89.35%,53.31%,3,Acute,02:55:02.644317
1,118.0,,,,99.37%,54.48%,3,Obtuse,02:55:02.644317
3,100.0,,,,66.06%,,3,,02:55:01.548930
2,75.0,Side,Left,Horizontal-Left,91.43%,56.61%,3,Acute,02:55:01.548930
1,124.0,,,,99.37%,60.29%,3,Obtuse,02:55:01.548930
3,107.0,,,,80.55%,,3,Obtuse,02:55:00.377787
2,77.0,,,,97.35%,59.29%,3,Acute,02:55:00.377787
1,108.0,Top,Down,Vertical-Down,99.29%,68.97%,3,Obtuse,02:55:00.377787
3,108.0,,,,82.50%,,3,Obtuse,02:54:59.310038
2,76.0,,,,92.96%,,3,Acute,02:54:59.310038
1,116.0,Side,Left,Horizontal-Left,99.46%,60.34%,3,Obtuse,02:54:59.310038
3,91.0,,,,82.66%,,3,Right,02:54:58.209352
2,76.0,,,,90.34%,,3,Acute,02:54:58.209352
1,86.0,Top,Down,Vertical-Down,99.44%,80.44%,3,Right,02:54:58.209352
3,116.0,,,,83.03%,,3,Obtuse,02:54:57.110346
2,76.0,,,,91.15%,,3,Acute,02:54:57.110346
1,94.0,Top,Down,Vertical-Down,99.32%,77.90%,3,Right,02:54:57.110346
3,104.0,,,,84.36%,,3,Obtuse,02:54:56.025377
2,76.0,,,,95.16%,,3,Acute,02:54:56.025377
1,122.0,Side,Left,Horizontal-Left,99.44%,50.52%,3,Obtuse,02:54:56.025377
3,121.0,,,,76.33%,,3,Obtuse,02:54:54.925815
2,76.0,,,,95.08%,,3,Acute,02:54:54.925815
1,74.0,Top,Down,Vertical-Down,99.52%,66.53%,3,Acute,02:54:54.925815
3,111.0,,,,82.21%,,3,Obtuse,02:54:53.801477
2,77.0,,,,93.74%,,3,Acute,02:54:53.801477
1,,Top,Down,Vertical-Down,99.19%,73.38%,3,,02:54:53.801477
3,108.0,,,,86.00%,,3,Obtuse,02:54:52.705452
2,77.0,,,,94.32%,,3,Acute,02:54:52.705452
1,97.0,Side,Right,Horizontal-Right,99.29%,68.66%,3,Right,02:54:52.705452
3,108.0,,,,77.33%,,3,Obtuse,02:54:51.649450
2,78.0,,,,92.71%,,3,Acute,02:54:51.649450
1,76.0,Side,Right,Horizontal-Right,99.28%,72.75%,3,Acute,02:54:51.649450
3,106.0,,,,68.47%,,3,Obtuse,02:54:50.558135
2,76.0,,,,91.41%,,3,Acute,02:54:50.558135
1,80.0,Side,Right,Horizontal-Right,99.36%,79.25%,3,Acute,02:54:50.558135
3,105.0,,,,72.29%,,3,Obtuse,02:54:49.476039
2,76.0,,,,92.09%,,3,Acute,02:54:49.476039
1,98.0,Side,Left,Horizontal-Left,99.37%,84.64%,3,Right,02:54:49.476039
3,94.0,,,,84.06%,,3,Right,02:54:48.370158
2,77.0,,,,94.64%,,3,Acute,02:54:48.370158
1,75.0,Side,Right,Horizontal-Right,99.53%,69.26%,3,Acute,02:54:48.370158
3,123.0,,,,79.58%,,3,Obtuse,02:54:47.277892
2,76.0,Side,Right,Horizontal-Right,94.76%,54.92%,3,Acute,02:54:47.277892
1,96.0,Side,Right,Horizontal-Right,99.13%,68.58%,3,Right,02:54:47.277892
3,94.0,,,,80.34%,,3,Right,02:54:46.207924
2,76.0,,,,94.39%,,3,Acute,02:54:46.207924
1,85.0,Top,Down,Vertical-Down,99.47%,72.03%,3,,02:54:46.207924
3,122.0,,,,77.22%,,3,Obtuse,02:54:45.128911
2,76.0,,,,91.39%,,3,Acute,02:54:45.128911
1,96.0,,,,99.48%,75.04%,3,Right,02:54:45.128911
3,94.0,,,,81.81%,,3,Right,02:54:44.017035
2,77.0,,,,95.38%,,3,Acute,02:54:44.017035
1,93.0,Top,Down,Vertical-Down,99.41%,63.36%,3,Right,02:54:44.017035
3,118.0,,,,77.60%,,3,Obtuse,02:54:42.913703
2,76.0,,,,94.88%,,3,Acute,02:54:42.913703
1,103.0,Side,Left,Horizontal-Left,99.48%,67.71%,3,Obtuse,02:54:42.913703
3,117.0,,,,91.26%,,3,Obtuse,02:54:41.821365
2,77.0,,,,93.13%,,3,Acute,02:54:41.821365
1,95.0,Side,Right,Horizontal-Right,99.42%,71.99%,3,Right,02:54:41.821365
3,106.0,,,,72.02%,,3,Obtuse,02:54:40.705042
2,77.0,,,,94.78%,,3,Acute,02:54:40.705042
1,89.0,Top,Down,Vertical-Down,99.58%,77.47%,3,Right,02:54:40.705042
3,106.0,,,,85.82%,,3,Obtuse,02:54:39.625410
2,76.0,,,,95.64%,,3,Acute,02:54:39.625410
1,85.0,Top,Down,Vertical-Down,99.44%,75.19%,3,,02:54:39.625410
3,115.0,,,,79.86%,,3,Obtuse,02:54:38.508676
2,78.0,,,,89.58%,56.30%,3,Acute,02:54:38.508676
1,105.0,Top,Down,Vertical-Down,99.46%,75.08%,3,Obtuse,02:54:38.508676
3,105.0,,,,88.48%,,3,Obtuse,02:54:37.403358
2,77.0,,,,94.44%,,3,Acute,02:54:37.403358
1,84.0,Top,Down,Vertical-Down,99.43%,81.43%,3,Acute,02:54:37.403358
3,107.0,,,,78.72%,,3,Obtuse,02:54:36.326154
2,75.0,,,,94.24%,,3,Acute,02:54:36.326154
1,93.0,Top,Down,Vertical-Down,99.28%,74.43%,3,Right,02:54:36.326154
3,110.0,,,,85.74%,,3,Obtuse,02:54:35.241439
2,76.0,,,,91.94%,,3,Acute,02:54:35.241439
1,64.0,Top,Down,Vertical-Down,99.44%,75.65%,3,Acute,02:54:35.241439
3,109.0,,,,75.93%,,3,Obtuse,02:54:34.143405
2,77.0,,,,94.41%,,3,Acute,02:54:34.143405
1,93.0,Top,Down,Vertical-Down,99.38%,69.79%,3,Right,02:54:34.143405
3,76.0,,,,87.81%,,3,Acute,02:54:33.016612
2,123.0,,,,88.20%,,3,Obtuse,02:54:33.016612
1,97.0,Top,Down,Vertical-Down,99.37%,71.05%,3,Right,02:54:33.016612
3,121.0,,,,83.11%,,3,Obtuse,02:54:31.929391
2,76.0,,,,92.27%,,3,Acute,02:54:31.929391
1,95.0,Top,Down,Vertical-Down,99.44%,63.72%,3,Right,02:54:31.929391
3,77.0,,,,88.58%,,3,Acute,02:54:30.827887
2,112.0,,,,90.58%,,3,Obtuse,02:54:30.827887
1,95.0,Top,Down,Vertical-Down,99.22%,74.68%,3,Right,02:54:30.827887
3,107.0,,,,84.46%,,3,Obtuse,02:54:29.733866
2,77.0,Side,Right,Horizontal-Right,90.43%,55.04%,3,Acute,02:54:29.733866
1,,Top,Down,Vertical-Down,99.33%,55.76%,3,,02:54:29.733866
3,114.0,,,,88.18%,,3,Obtuse,02:54:28.631689
2,76.0,,,,93.50%,,3,Acute,02:54:28.631689
1,94.0,Top,Down,Vertical-Down,99.25%,64.49%,3,Right,02:54:28.631689
3,117.0,,,,77.74%,,3,Obtuse,02:54:27.539598
2,76.0,,,,90.58%,,3,Acute,02:54:27.539598
1,93.0,Top,Down,Vertical-Down,99.14%,69.54%,3,Right,02:54:27.539598
3,118.0,,,,80.78%,,3,Obtuse,02:54:26.439652
2,77.0,Side,Left,Horizontal-Left,86.34%,60.00%,3,Acute,02:54:26.439652
1,95.0,Top,Down,Vertical-Down,99.36%,62.96%,3,Right,02:54:26.439652
3,104.0,,,,85.44%,,3,Obtuse,02:54:25.339623
2,76.0,Side,Left,Horizontal-Left,93.45%,52.14%,3,Acute,02:54:25.339623
1,95.0,Top,Down,Vertical-Down,99.37%,62.37%,3,Right,02:54:25.339623
3,112.0,,,,71.25%,,3,Obtuse,02:54:24.210184
2,76.0,,,,94.04%,,3,Acute,02:54:24.210184
1,100.0,Top,Down,Vertical-Down,99.32%,73.29%,3,,02:54:24.210184
3,123.0,,,,76.95%,,3,Obtuse,02:54:23.121101
2,79.0,,,,88.57%,,3,Acute,02:54:23.121101
1,133.0,Side,Right,Horizontal-Right,99.42%,63.38%,3,Straight,02:54:23.121101
3,80.0,,,,74.99%,,3,Acute,02:54:22.013044
2,76.0,,,,90.50%,,3,Acute,02:54:22.013044
1,140.0,Side,Left,Horizontal-Left,99.47%,78.49%,3,Straight,02:54:22.013044
3,107.0,,,,67.32%,,3,Obtuse,02:54:20.914765
2,77.0,,,,91.90%,,3,Acute,02:54:20.914765
1,98.0,Side,Right,Horizontal-Right,99.50%,66.89%,3,Right,02:54:20.914765
3,106.0,,,,75.60%,,3,Obtuse,02:54:19.831305
2,77.0,,,,93.66%,,3,Acute,02:54:19.831305
1,86.0,Top,Down,Vertical-Down,99.28%,70.96%,3,Right,02:54:19.831305
3,99.0,,,,74.84%,,3,Right,02:54:18.734076
2,77.0,,,,89.51%,,3,Acute,02:54:18.734076
1,98.0,Top,Down,Vertical-Down,99.29%,76.85%,3,Right,02:54:18.734076
3,103.0,,,,70.51%,,3,Obtuse,02:54:17.607726
2,75.0,,,,92.44%,,3,Acute,02:54:17.607726
1,82.0,Top,Down,Vertical-Down,99.41%,69.71%,3,Acute,02:54:17.607726
3,106.0,,,,82.77%,,3,Obtuse,02:54:16.476434
2,76.0,,,,94.67%,61.20%,3,Acute,02:54:16.476434
1,100.0,Top,Down,Vertical-Down,99.33%,64.05%,3,,02:54:16.476434
3,115.0,,,,80.03%,,3,Obtuse,02:54:15.418108
2,77.0,,,,93.84%,,3,Acute,02:54:15.418108
1,91.0,Top,Down,Vertical-Down,99.22%,66.49%,3,Right,02:54:15.418108
3,109.0,,,,87.98%,,3,Obtuse,02:54:14.337482
2,77.0,,,,90.71%,,3,Acute,02:54:14.337482
1,95.0,Top,Down,Vertical-Down,99.48%,70.56%,3,Right,02:54:14.337482
3,105.0,,,,79.22%,,3,Obtuse,02:54:13.219443
2,77.0,,,,91.60%,,3,Acute,02:54:13.219443
1,89.0,Top,Down,Vertical-Down,99.37%,66.32%,3,Right,02:54:13.219443
3,116.0,,,,77.15%,,3,Obtuse,02:54:12.134103
2,77.0,Side,Left,Horizontal-Left,91.76%,58.84%,3,Acute,02:54:12.134103
1,93.0,Top,Down,Vertical-Down,99.37%,62.77%,3,Right,02:54:12.134103
3,109.0,,,,83.06%,,3,Obtuse,02:54:11.037498
2,77.0,,,,94.69%,,3,Acute,02:54:11.037498
1,85.0,Top,Down,Vertical-Down,99.33%,67.97%,3,,02:54:11.037498
3,106.0,,,,80.63%,,3,Obtuse,02:54:09.922160
2,76.0,,,,93.70%,,3,Acute,02:54:09.922160
1,87.0,,,,99.63%,80.84%,3,Right,02:54:09.922160
3,122.0,,,,79.20%,,3,Obtuse,02:54:08.842187
2,78.0,Side,Left,Horizontal-Left,89.80%,58.31%,3,Acute,02:54:08.842187
1,67.0,Top,Down,Vertical-Down,99.50%,61.14%,3,Acute,02:54:08.842187
3,86.0,,,,80.54%,,3,Right,02:54:07.710143
2,76.0,,,,92.96%,,3,Acute,02:54:07.710143
1,98.0,Top,Down,Vertical-Down,99.55%,68.19%,3,Right,02:54:07.710143
3,110.0,,,,86.92%,,3,Obtuse,02:54:06.613456
2,78.0,,,,92.32%,,3,Acute,02:54:06.613456
1,87.0,Top,Down,Vertical-Down,99.25%,73.09%,3,Right,02:54:06.613456
3,116.0,,,,81.50%,,3,Obtuse,02:54:05.538290
2,77.0,,,,88.15%,,3,Acute,02:54:05.538290
1,80.0,Top,Down,Vertical-Down,99.48%,68.85%,3,Acute,02:54:05.538290
3,114.0,,,,86.93%,,3,Obtuse,02:54:04.446169
2,75.0,Side,Left,Horizontal-Left,92.39%,54.42%,3,Acute,02:54:04.446169
1,83.0,Side,Left,Horizontal-Left,99.61%,65.64%,3,Acute,02:54:04.446169
3,115.0,,,,87.11%,,3,Obtuse,02:54:03.333496
2,76.0,,,,93.72%,52.96%,3,Acute,02:54:03.333496
1,98.0,Top,Down,Vertical-Down,99.47%,74.07%,3,Right,02:54:03.333496
3,109.0,,,,78.20%,,3,Obtuse,02:54:02.243898
2,76.0,,,,95.10%,,3,Acute,02:54:02.243898
1,94.0,Top,Down,Vertical-Down,99.38%,65.27%,3,Right,02:54:02.243898
3,105.0,,,,72.82%,,3,Obtuse,02:54:01.168579
2,76.0,Side,Left,Horizontal-Left,94.41%,68.47%,3,Acute,02:54:01.168579
1,102.0,Top,Down,Vertical-Down,99.48%,70.30%,3,Obtuse,02:54:01.168579
3,114.0,,,,85.70%,,3,Obtuse,02:54:00.101430
2,77.0,,,,93.69%,,3,Acute,02:54:00.101430
1,77.0,Top,Down,Vertical-Down,99.38%,79.32%,3,Acute,02:54:00.101430
3,111.0,,,,83.93%,,3,Obtuse,02:53:58.989017
2,77.0,,,,96.46%,,3,Acute,02:53:58.989017
1,92.0,Side,Right,Horizontal-Right,99.36%,80.95%,3,Right,02:53:58.989017
3,115.0,,,,76.06%,,3,Obtuse,02:53:57.879955
2,76.0,,,,93.58%,,3,Acute,02:53:57.879955
1,104.0,,,,99.45%,76.69%,3,Obtuse,02:53:57.879955
3,116.0,,,,85.56%,,3,Obtuse,02:53:56.790092
2,76.0,,,,94.06%,,3,Acute,02:53:56.790092
1,94.0,Side,Left,Horizontal-Left,99.38%,77.94%,3,Right,02:53:56.790092
3,117.0,,,,84.44%,,3,Obtuse,02:53:55.695484
2,76.0,,,,86.98%,58.73%,3,Acute,02:53:55.695484
1,96.0,,,,99.33%,67.62%,3,Right,02:53:55.695484
3,122.0,,,,77.32%,,3,Obtuse,02:53:54.591867
2,75.0,,,,94.29%,,3,Acute,02:53:54.591867
1,102.0,Side,Left,Horizontal-Left,99.45%,61.49%,3,Obtuse,02:53:54.591867
3,118.0,,,,76.67%,,3,Obtuse,02:53:53.526056
2,77.0,,,,93.43%,,3,Acute,02:53:53.526056
1,89.0,Top,Down,Vertical-Down,99.43%,66.84%,3,Right,02:53:53.526056
3,117.0,,,,75.18%,,3,Obtuse,02:53:52.433619
2,76.0,,,,94.19%,,3,Acute,02:53:52.433619
