box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time
1,119.0,,,,99.69%,95.18%,1,Obtuse,01:43:45.331773
1,119.0,,,,99.72%,94.03%,1,Obtuse,01:43:44.305103
1,119.0,Side,Right,Horizontal-Right,99.71%,90.12%,1,Obtuse,01:43:43.278116
1,115.0,,,,99.63%,88.79%,1,Obtuse,01:43:42.242039
1,119.0,Side,Right,Horizontal-Right,99.73%,90.37%,1,Obtuse,01:43:41.226079
1,119.0,,,,99.74%,95.18%,1,Obtuse,01:43:40.199331
1,119.0,,,,99.69%,92.17%,1,Obtuse,01:43:39.160251
1,114.0,Side,Right,Horizontal-Right,99.75%,88.51%,1,Obtuse,01:43:38.122157
1,118.0,,,,99.71%,92.68%,1,Obtuse,01:43:37.099256
1,118.0,Side,Left,Horizontal-Left,99.68%,89.11%,1,Obtuse,01:43:36.066131
1,118.0,Side,Right,Horizontal-Right,99.65%,83.16%,1,Obtuse,01:43:35.034181
1,118.0,,,,99.71%,90.28%,1,Obtuse,01:43:34.008050
1,118.0,,,,99.69%,90.33%,1,Obtuse,01:43:32.960712
1,114.0,,,,99.77%,88.29%,1,Obtuse,01:43:31.935526
1,119.0,,,,99.56%,91.34%,1,Obtuse,01:43:30.908275
1,116.0,,,,99.58%,92.59%,1,Obtuse,01:43:29.866180
1,116.0,Side,Left,Horizontal-Left,99.60%,96.07%,1,Obtuse,01:43:28.847173
1,118.0,,,,99.71%,92.70%,1,Obtuse,01:43:27.786123
1,119.0,Side,Left,Horizontal-Left,99.64%,90.21%,1,Obtuse,01:43:26.754037
1,118.0,,,,99.72%,95.03%,1,Obtuse,01:43:25.717593
1,119.0,,,,99.66%,95.76%,1,Obtuse,01:43:24.687402
1,118.0,Side,Right,Horizontal-Right,99.72%,90.55%,1,Obtuse,01:43:23.659827
1,118.0,Side,Right,Horizontal-Right,99.71%,90.59%,1,Obtuse,01:43:22.633162
1,118.0,,,,99.67%,86.80%,1,Obtuse,01:43:21.608610
1,119.0,Side,Left,Horizontal-Left,99.59%,93.53%,1,Obtuse,01:43:20.580161
1,117.0,,,,99.57%,88.60%,1,Obtuse,01:43:19.558146
1,118.0,,,,99.71%,93.19%,1,Obtuse,01:43:18.531144
1,118.0,,,,99.67%,96.30%,1,Obtuse,01:43:17.486122
1,118.0,,,,99.64%,92.45%,1,Obtuse,01:43:16.457344
1,116.0,Side,Left,Horizontal-Left,99.67%,91.13%,1,Obtuse,01:43:15.426177
1,118.0,,,,99.69%,90.21%,1,Obtuse,01:43:14.393472
1,117.0,,,,99.61%,94.82%,1,Obtuse,01:43:13.355206
1,115.0,,,,99.78%,90.60%,1,Obtuse,01:43:12.313148
1,119.0,Side,Left,Horizontal-Left,99.63%,91.83%,1,Obtuse,01:43:11.294060
1,120.0,,,,99.75%,93.97%,1,Obtuse,01:43:10.252877
1,119.0,,,,99.72%,94.91%,1,Obtuse,01:43:09.217106
1,119.0,,,,99.63%,89.66%,1,Obtuse,01:43:08.190108
1,118.0,,,,99.77%,92.79%,1,Obtuse,01:43:07.163185
1,117.0,Side,Right,Horizontal-Right,99.67%,90.48%,1,Obtuse,01:43:06.135398
1,119.0,Side,Right,Horizontal-Right,99.58%,92.26%,1,Obtuse,01:43:05.107738
1,118.0,,,,99.78%,94.41%,1,Obtuse,01:43:04.081269
1,119.0,Side,Left,Horizontal-Left,99.75%,93.87%,1,Obtuse,01:43:03.040579
1,119.0,,,,99.72%,94.81%,1,Obtuse,01:43:02.010133
1,118.0,Side,Right,Horizontal-Right,99.56%,93.86%,1,Obtuse,01:43:00.979451
1,118.0,Side,Right,Horizontal-Right,99.71%,92.57%,1,Obtuse,01:42:59.942124
1,116.0,,,,99.71%,93.24%,1,Obtuse,01:42:58.913216
1,119.0,,,,99.64%,92.46%,1,Obtuse,01:42:57.876763
1,119.0,,,,99.63%,88.53%,1,Obtuse,01:42:56.846199
1,118.0,,,,99.70%,90.75%,1,Obtuse,01:42:55.810153
1,118.0,,,,99.68%,90.24%,1,Obtuse,01:42:54.787297
1,118.0,Side,Right,Horizontal-Right,99.71%,90.69%,1,Obtuse,01:42:53.760518
1,118.0,,,,99.71%,95.73%,1,Obtuse,01:42:52.732497
1,117.0,Side,Left,Horizontal-Left,99.73%,87.40%,1,Obtuse,01:42:51.704246
1,117.0,,,,99.73%,92.45%,1,Obtuse,01:42:50.662110
1,118.0,,,,99.75%,93.12%,1,Obtuse,01:42:49.634121
1,119.0,,,,99.65%,95.48%,1,Obtuse,01:42:48.602124
1,118.0,Side,Right,Horizontal-Right,99.53%,89.08%,1,Obtuse,01:42:47.563685
1,119.0,,,,99.76%,92.04%,1,Obtuse,01:42:46.532273
1,117.0,Side,Right,Horizontal-Right,99.76%,92.87%,1,Obtuse,01:42:45.501609
1,119.0,,,,99.78%,94.76%,1,Obtuse,01:42:44.461157
1,117.0,,,,99.70%,94.32%,1,Obtuse,01:42:43.419668
1,119.0,,,,99.75%,95.33%,1,Obtuse,01:42:42.386123
1,119.0,,,,99.70%,85.69%,1,Obtuse,01:42:41.366114
1,117.0,,,,99.69%,86.83%,1,Obtuse,01:42:40.337657
1,114.0,Side,Right,Horizontal-Right,99.65%,89.21%,1,Obtuse,01:42:39.308778
1,118.0,,,,99.57%,93.51%,1,Obtuse,01:42:38.282135
1,116.0,Side,Right,Horizontal-Right,99.66%,88.89%,1,Obtuse,01:42:37.239215
1,118.0,,,,99.61%,92.94%,1,Obtuse,01:42:36.207228
1,117.0,,,,99.60%,95.59%,1,Obtuse,01:42:35.158173
1,118.0,,,,99.61%,91.73%,1,Obtuse,01:42:34.129670
1,118.0,,,,99.77%,95.24%,1,Obtuse,01:42:33.091393
1,118.0,Side,Right,Horizontal-Right,99.68%,94.28%,1,Obtuse,01:42:32.062116
1,117.0,,,,99.65%,94.79%,1,Obtuse,01:42:31.032845
1,118.0,Side,Left,Horizontal-Left,99.77%,89.27%,1,Obtuse,01:42:30.009040
1,119.0,Side,Right,Horizontal-Right,99.67%,94.15%,1,Obtuse,01:42:28.973327
1,117.0,,,,99.53%,95.98%,1,Obtuse,01:42:27.932137
1,117.0,,,,99.72%,93.15%,1,Obtuse,01:42:26.898106
1,119.0,Side,Left,Horizontal-Left,99.67%,92.78%,1,Obtuse,01:42:25.865829
1,116.0,,,,99.59%,92.06%,1,Obtuse,01:42:24.826203
1,117.0,Side,Right,Horizontal-Right,99.72%,85.81%,1,Obtuse,01:42:23.794072
1,118.0,Side,Right,Horizontal-Right,99.62%,92.60%,1,Obtuse,01:42:22.765229
1,118.0,,,,99.72%,91.44%,1,Obtuse,01:42:21.744542
1,118.0,Side,Left,Horizontal-Left,99.70%,94.65%,1,Obtuse,01:42:20.708675
