box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time
1,80,Side,Left,Horizontal-Left,99.97%,76.37%,1,Acute,15:31:08.636618
1,79,Side,Left,Horizontal-Left,99.97%,81.07%,1,Acute,15:31:07.605459
1,82,Side,Left,Horizontal-Left,99.96%,71.38%,1,Acute,15:31:06.569453
1,79,Side,Left,Horizontal-Left,99.97%,72.24%,1,Acute,15:31:05.531696
1,79,Side,Left,Horizontal-Left,99.97%,75.62%,1,Acute,15:31:04.510055
1,80,Side,Left,Horizontal-Left,99.97%,74.15%,1,Acute,15:31:03.476818
1,80,Side,Left,Horizontal-Left,99.97%,78.82%,1,Acute,15:31:02.441975
1,80,Side,Left,Horizontal-Left,99.97%,60.75%,1,Acute,15:31:01.402060
1,79,Side,Left,Horizontal-Left,99.96%,71.61%,1,Acute,15:31:00.353017
1,79,Side,Left,Horizontal-Left,99.97%,64.15%,1,Acute,15:30:59.302071
1,80,Side,Left,Horizontal-Left,99.97%,69.80%,1,Acute,15:30:58.259944
1,82,Side,Left,Horizontal-Left,99.97%,75.43%,1,Acute,15:30:57.220426
1,81,Side,Left,Horizontal-Left,99.97%,81.02%,1,Acute,15:30:56.189148
1,82,Side,Left,Horizontal-Left,99.97%,76.19%,1,Acute,15:30:55.148508
1,81,Side,Left,Horizontal-Left,99.97%,76.66%,1,Acute,15:30:54.119221
1,80,Side,Left,Horizontal-Left,99.97%,74.07%,1,Acute,15:30:53.091324
1,81,Side,Left,Horizontal-Left,99.97%,69.67%,1,Acute,15:30:52.061593
1,79,Side,Left,Horizontal-Left,99.97%,82.16%,1,Acute,15:30:51.034078
1,80,Side,Left,Horizontal-Left,99.97%,68.02%,1,Acute,15:30:50.000476
1,80,Side,Left,Horizontal-Left,99.97%,71.60%,1,Acute,15:30:48.969433
1,79,Side,Left,Horizontal-Left,99.96%,61.90%,1,Acute,15:30:47.931747
1,83,Side,Left,Horizontal-Left,99.96%,59.42%,1,Acute,15:30:46.902075
1,80,Side,Left,Horizontal-Left,99.96%,85.34%,1,Acute,15:30:45.875011
1,79,Side,Left,Horizontal-Left,99.96%,72.28%,1,Acute,15:30:44.827564
1,81,Side,Left,Horizontal-Left,99.97%,86.23%,1,Acute,15:30:43.787627
1,77,Side,Left,Horizontal-Left,99.97%,72.66%,1,Acute,15:30:42.757729
1,80,Side,Left,Horizontal-Left,99.96%,79.77%,1,Acute,15:30:41.728382
1,80,Side,Left,Horizontal-Left,99.97%,81.28%,1,Acute,15:30:40.700308
1,79,Side,Left,Horizontal-Left,99.97%,79.66%,1,Acute,15:30:39.666071
1,79,Side,Left,Horizontal-Left,99.97%,64.14%,1,Acute,15:30:38.635372
1,79,Side,Left,Horizontal-Left,99.96%,73.23%,1,Acute,15:30:37.597018
1,79,Side,Left,Horizontal-Left,99.97%,62.84%,1,Acute,15:30:36.560769
1,80,Side,Left,Horizontal-Left,99.97%,63.70%,1,Acute,15:30:35.531458
1,80,Side,Left,Horizontal-Left,99.97%,80.15%,1,Acute,15:30:34.504058
1,81,Side,Left,Horizontal-Left,99.97%,77.53%,1,Acute,15:30:33.468614
1,81,Side,Left,Horizontal-Left,99.97%,74.72%,1,Acute,15:30:32.427497
1,80,Side,Left,Horizontal-Left,99.97%,75.39%,1,Acute,15:30:31.399709
1,80,Side,Left,Horizontal-Left,99.97%,71.69%,1,Acute,15:30:30.362079
1,80,Side,Left,Horizontal-Left,99.97%,70.52%,1,Acute,15:30:29.326082
1,81,Side,Left,Horizontal-Left,99.97%,58.46%,1,Acute,15:30:28.298083
1,77,Side,Left,Horizontal-Left,99.97%,67.52%,1,Acute,15:30:27.276177
1,79,Side,Left,Horizontal-Left,99.97%,77.01%,1,Acute,15:30:26.246072
1,80,Side,Left,Horizontal-Left,99.97%,70.65%,1,Acute,15:30:25.207749
1,79,Side,Left,Horizontal-Left,99.97%,73.37%,1,Acute,15:30:24.169250
1,80,Side,Left,Horizontal-Left,99.96%,80.89%,1,Acute,15:30:23.138338
1,79,Side,Left,Horizontal-Left,99.96%,79.11%,1,Acute,15:30:22.100362
1,78,Side,Left,Horizontal-Left,99.97%,82.98%,1,Acute,15:30:21.060832
1,80,Side,Left,Horizontal-Left,99.97%,78.59%,1,Acute,15:30:20.034042
1,80,Side,Left,Horizontal-Left,99.96%,71.93%,1,Acute,15:30:19.004230
1,79,Side,Left,Horizontal-Left,99.97%,76.45%,1,Acute,15:30:17.967533
1,79,Side,Left,Horizontal-Left,99.97%,75.38%,1,Acute,15:30:16.940498
1,80,Side,Left,Horizontal-Left,99.97%,74.67%,1,Acute,15:30:15.906098
1,80,Side,Left,Horizontal-Left,99.96%,63.90%,1,Acute,15:30:14.876335
1,81,Side,Left,Horizontal-Left,99.97%,65.34%,1,Acute,15:30:13.837843
1,80,Side,Left,Horizontal-Left,99.96%,70.16%,1,Acute,15:30:12.811264
1,80,Side,Left,Horizontal-Left,99.97%,77.20%,1,Acute,15:30:11.781124
1,79,Side,Left,Horizontal-Left,99.97%,76.63%,1,Acute,15:30:10.754047
1,79,Side,Left,Horizontal-Left,99.97%,65.19%,1,Acute,15:30:09.719989
1,80,Side,Left,Horizontal-Left,99.97%,77.61%,1,Acute,15:30:08.683235
1,79,Side,Left,Horizontal-Left,99.96%,72.70%,1,Acute,15:30:07.644854
1,80,Side,Left,Horizontal-Left,99.97%,76.95%,1,Acute,15:30:06.618082
1,79,Side,Left,Horizontal-Left,99.96%,68.19%,1,Acute,15:30:05.591284
1,80,Side,Left,Horizontal-Left,99.96%,65.52%,1,Acute,15:30:04.560029
1,81,Side,Left,Horizontal-Left,99.97%,65.45%,1,Acute,15:30:03.533013
1,79,Side,Left,Horizontal-Left,99.97%,72.51%,1,Acute,15:30:02.505695
1,79,Side,Left,Horizontal-Left,99.97%,73.19%,1,Acute,15:30:01.472204
1,79,Side,Left,Horizontal-Left,99.97%,72.71%,1,Acute,15:30:00.438072
1,80,Side,Left,Horizontal-Left,99.97%,77.26%,1,Acute,15:29:59.416508
1,80,Side,Left,Horizontal-Left,99.97%,75.29%,1,Acute,15:29:58.391785
1,80,Side,Left,Horizontal-Left,99.96%,73.96%,1,Acute,15:29:57.359284
1,80,Side,Left,Horizontal-Left,99.97%,78.30%,1,Acute,15:29:56.330060
1,80,Side,Left,Horizontal-Left,99.97%,79.68%,1,Acute,15:29:55.295202
1,79,Side,Left,Horizontal-Left,99.96%,78.84%,1,Acute,15:29:54.269539
1,81,Side,Left,Horizontal-Left,99.96%,67.66%,1,Acute,15:29:53.242097
1,80,Side,Left,Horizontal-Left,99.96%,77.92%,1,Acute,15:29:52.212749
1,80,Side,Left,Horizontal-Left,99.96%,65.32%,1,Acute,15:29:51.176365
1,80,Side,Left,Horizontal-Left,99.96%,75.94%,1,Acute,15:29:50.141853
1,82,Side,Left,Horizontal-Left,99.97%,73.33%,1,Acute,15:29:49.094052
1,82,Side,Left,Horizontal-Left,99.97%,84.67%,1,Acute,15:29:48.061445
1,81,Side,Left,Horizontal-Left,99.96%,81.46%,1,Acute,15:29:47.033869
1,81,Side,Left,Horizontal-Left,99.96%,67.79%,1,Acute,15:29:45.994076
1,82,Side,Left,Horizontal-Left,99.97%,64.70%,1,Acute,15:29:44.963485
1,81,Side,Left,Horizontal-Left,99.97%,82.00%,1,Acute,15:29:43.935598
1,81,Side,Left,Horizontal-Left,99.97%,76.46%,1,Acute,15:29:42.896058
1,80,Side,Left,Horizontal-Left,99.96%,82.74%,1,Acute,15:29:41.862057
1,80,Side,Left,Horizontal-Left,99.97%,68.43%,1,Acute,15:29:40.836532
1,79,Side,Left,Horizontal-Left,99.96%,73.12%,1,Acute,15:29:39.811644
1,81,,,,99.97%,,1,Acute,15:29:38.776329
1,81,Side,Left,Horizontal-Left,99.96%,71.10%,1,Acute,15:29:37.750058
1,80,Side,Left,Horizontal-Left,99.97%,85.07%,1,Acute,15:29:36.713996
1,80,Side,Left,Horizontal-Left,99.96%,75.54%,1,Acute,15:29:35.676923
1,80,Side,Left,Horizontal-Left,99.96%,72.11%,1,Acute,15:29:34.644287
1,80,Side,Left,Horizontal-Left,99.96%,76.21%,1,Acute,15:29:33.613238
1,82,Side,Left,Horizontal-Left,99.97%,72.46%,1,Acute,15:29:32.580097
1,80,Side,Left,Horizontal-Left,99.96%,73.37%,1,Acute,15:29:31.548733
1,80,Side,Left,Horizontal-Left,99.97%,66.72%,1,Acute,15:29:30.519733
1,81,Side,Left,Horizontal-Left,99.97%,52.08%,1,Acute,15:29:29.484301
1,79,Side,Left,Horizontal-Left,99.96%,59.69%,1,Acute,15:29:28.460610
1,81,Side,Left,Horizontal-Left,99.97%,61.67%,1,Acute,15:29:27.430079
1,81,Side,Left,Horizontal-Left,99.97%,69.68%,1,Acute,15:29:26.394066
1,81,Side,Left,Horizontal-Left,99.97%,80.98%,1,Acute,15:29:25.369734
1,81,Side,Left,Horizontal-Left,99.97%,80.06%,1,Acute,15:29:24.333241
1,79,Side,Left,Horizontal-Left,99.97%,78.22%,1,Acute,15:29:23.307356
1,81,Side,Left,Horizontal-Left,99.97%,73.50%,1,Acute,15:29:22.279594
1,82,Side,Left,Horizontal-Left,99.97%,66.89%,1,Acute,15:29:21.253571
1,81,Side,Left,Horizontal-Left,99.97%,65.55%,1,Acute,15:29:20.218057
1,80,Side,Left,Horizontal-Left,99.97%,83.92%,1,Acute,15:29:19.183584
1,80,Side,Left,Horizontal-Left,99.97%,71.78%,1,Acute,15:29:18.156311
1,81,Side,Left,Horizontal-Left,99.96%,69.27%,1,Acute,15:29:17.126053
1,80,Side,Left,Horizontal-Left,99.97%,57.46%,1,Acute,15:29:16.107642
1,80,Side,Left,Horizontal-Left,99.97%,76.46%,1,Acute,15:29:15.078065
1,80,Side,Left,Horizontal-Left,99.96%,81.60%,1,Acute,15:29:14.058099
1,80,Side,Left,Horizontal-Left,99.97%,74.04%,1,Acute,15:29:13.011085
1,81,Side,Left,Horizontal-Left,99.96%,79.13%,1,Acute,15:29:11.980496
1,80,Side,Left,Horizontal-Left,99.97%,77.06%,1,Acute,15:29:10.953975
1,81,Side,Left,Horizontal-Left,99.96%,78.84%,1,Acute,15:29:09.925418
1,80,Side,Left,Horizontal-Left,99.97%,58.57%,1,Acute,15:29:08.890051
1,81,Side,Left,Horizontal-Left,99.96%,70.64%,1,Acute,15:29:07.861921
1,80,Side,Left,Horizontal-Left,99.97%,78.62%,1,Acute,15:29:06.831364
1,80,Side,Left,Horizontal-Left,99.97%,71.96%,1,Acute,15:29:05.792414
1,81,Side,Left,Horizontal-Left,99.97%,70.26%,1,Acute,15:29:04.762049
1,82,Side,Left,Horizontal-Left,99.97%,69.93%,1,Acute,15:29:03.737570
1,80,Side,Left,Horizontal-Left,99.96%,69.31%,1,Acute,15:29:02.712582
1,79,Side,Left,Horizontal-Left,99.97%,73.94%,1,Acute,15:29:01.680983
1,81,Side,Left,Horizontal-Left,99.96%,79.48%,1,Acute,15:29:00.651190
1,79,Side,Left,Horizontal-Left,99.97%,75.96%,1,Acute,15:28:59.611491
1,80,Side,Left,Horizontal-Left,99.97%,82.13%,1,Acute,15:28:58.582089
1,81,Side,Left,Horizontal-Left,99.96%,69.59%,1,Acute,15:28:57.549244
1,81,Side,Left,Horizontal-Left,99.97%,76.57%,1,Acute,15:28:56.508410
1,79,Side,Left,Horizontal-Left,99.97%,82.26%,1,Acute,15:28:55.483615
1,79,Side,Left,Horizontal-Left,99.96%,70.02%,1,Acute,15:28:54.456866
1,80,Side,Left,Horizontal-Left,99.96%,69.00%,1,Acute,15:28:53.434020
1,82,Side,Left,Horizontal-Left,99.96%,64.26%,1,Acute,15:28:52.401744
