box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time
1,49.0,,,,98.40%,99.02%,1,Straight,20:32:23.945311
1,51.0,Side,Left,Horizontal-Left,98.52%,99.54%,1,Acute,20:32:22.890312
1,48.0,Side,Right,Horizontal-Right,98.61%,99.18%,1,Straight,20:32:21.845603
1,49.0,Side,Right,Horizontal-Right,98.35%,98.33%,1,Straight,20:32:20.805975
1,50.0,Side,Right,Horizontal-Right,98.51%,99.26%,1,,20:32:19.762676
1,50.0,Side,Left,Horizontal-Left,98.61%,99.11%,1,,20:32:18.702625
1,49.0,Side,Left,Horizontal-Left,98.77%,98.79%,1,Straight,20:32:17.647402
1,49.0,,,,98.42%,99.37%,1,Straight,20:32:16.583762
1,47.0,Side,Right,Horizontal-Right,98.23%,99.45%,1,Straight,20:32:15.524364
1,49.0,Side,Right,Horizontal-Right,98.92%,99.41%,1,Straight,20:32:14.479855
1,49.0,Side,Left,Horizontal-Left,99.09%,99.34%,1,Straight,20:32:13.442729
1,49.0,Side,Left,Horizontal-Left,98.75%,99.28%,1,Straight,20:32:12.400935
1,49.0,,,,98.46%,99.56%,1,Straight,20:32:11.332578
1,49.0,Side,Left,Horizontal-Left,97.69%,99.05%,1,Straight,20:32:10.284748
1,50.0,,,,98.44%,99.45%,1,,20:32:09.238587
1,48.0,Side,Right,Horizontal-Right,98.80%,99.42%,1,Straight,20:32:08.196174
1,50.0,,,,98.89%,99.21%,1,,20:32:07.149190
1,47.0,,,,97.69%,99.31%,1,Straight,20:32:06.112320
1,50.0,,,,97.72%,99.29%,1,,20:32:05.045702
1,53.0,Side,Right,Horizontal-Right,99.06%,99.43%,1,Acute,20:32:04.000125
1,49.0,Side,Left,Horizontal-Left,98.53%,99.32%,1,Straight,20:32:02.953179
1,48.0,Side,Left,Horizontal-Left,97.94%,99.40%,1,Straight,20:32:01.908481
1,51.0,Side,Right,Horizontal-Right,98.71%,99.10%,1,Acute,20:32:00.866537
1,51.0,,,,98.20%,99.58%,1,Acute,20:31:59.822656
1,50.0,Side,Left,Horizontal-Left,98.97%,99.28%,1,,20:31:58.771667
1,49.0,Side,Right,Horizontal-Right,98.79%,99.28%,1,Straight,20:31:57.730612
1,50.0,Side,Left,Horizontal-Left,98.25%,99.20%,1,,20:31:56.709755
1,49.0,Side,Right,Horizontal-Right,98.13%,98.58%,1,Straight,20:31:55.666673
1,50.0,Side,Left,Horizontal-Left,98.93%,99.31%,1,,20:31:54.630671
1,50.0,Top,Right,Vertical-Right,98.76%,99.10%,1,,20:31:53.610649
1,50.0,Side,Right,Horizontal-Right,98.15%,99.28%,1,,20:31:52.566668
1,50.0,,,,98.34%,99.40%,1,,20:31:51.520639
1,48.0,,,,98.21%,99.28%,1,Straight,20:31:50.505855
1,51.0,,,,98.45%,99.48%,1,Acute,20:31:49.458687
1,51.0,Side,Right,Horizontal-Right,98.92%,99.38%,1,Acute,20:31:48.401307
1,49.0,,,,99.21%,99.50%,1,Straight,20:31:47.366642
1,52.0,,,,99.09%,99.30%,1,Acute,20:31:46.336159
1,50.0,,,,99.09%,99.61%,1,,20:31:45.283752
1,50.0,Top,Right,Vertical-Right,98.21%,99.22%,1,,20:31:44.244925
1,49.0,Side,Right,Horizontal-Right,98.32%,99.32%,1,Straight,20:31:43.205685
1,49.0,,,,98.86%,98.93%,1,Straight,20:31:42.168980
1,49.0,,,,98.27%,99.43%,1,Straight,20:31:41.124649
1,50.0,Side,Left,Horizontal-Left,98.45%,99.00%,1,,20:31:40.086697
1,49.0,,,,98.64%,99.26%,1,Straight,20:31:39.064884
1,49.0,,,,97.94%,99.35%,1,Straight,20:31:38.025490
1,49.0,Side,Right,Horizontal-Right,98.44%,98.15%,1,Straight,20:31:36.982692
1,49.0,,,,99.03%,99.06%,1,Straight,20:31:35.950371
1,50.0,,,,98.39%,99.44%,1,,20:31:34.901377
1,50.0,Side,Right,Horizontal-Right,97.78%,99.46%,1,,20:31:33.853852
1,50.0,Side,Left,Horizontal-Left,99.20%,99.01%,1,,20:31:32.810680
1,49.0,,,,98.67%,99.47%,1,Straight,20:31:31.778918
1,51.0,Side,Right,Horizontal-Right,98.91%,99.19%,1,Acute,20:31:30.742727
1,49.0,Side,Left,Horizontal-Left,98.83%,99.36%,1,Straight,20:31:29.697347
1,50.0,Side,Right,Horizontal-Right,98.47%,99.42%,1,,20:31:28.664280
1,49.0,Side,Left,Horizontal-Left,98.04%,99.35%,1,Straight,20:31:27.626678
1,50.0,Side,Right,Horizontal-Right,98.76%,99.18%,1,,20:31:26.600449
1,46.0,Side,Right,Horizontal-Right,98.56%,99.50%,1,Straight,20:31:25.553188
1,50.0,,,,98.79%,99.38%,1,,20:31:24.518710
1,49.0,Side,Left,Horizontal-Left,98.07%,98.98%,1,Straight,20:31:23.462681
1,50.0,,,,98.80%,99.42%,1,,20:31:22.414734
1,49.0,Side,Left,Horizontal-Left,97.89%,99.36%,1,Straight,20:31:21.365371
1,49.0,,,,98.57%,98.85%,1,Straight,20:31:20.328995
1,49.0,,,,98.66%,99.45%,1,Straight,20:31:19.289936
1,51.0,Side,Right,Horizontal-Right,98.88%,99.19%,1,Acute,20:31:18.245552
1,49.0,Side,Right,Horizontal-Right,98.59%,98.92%,1,Straight,20:31:17.201426
1,49.0,Side,Left,Horizontal-Left,98.16%,98.99%,1,Straight,20:31:16.161535
1,50.0,Side,Right,Horizontal-Right,98.64%,99.23%,1,,20:31:15.121171
1,49.0,Side,Left,Horizontal-Left,98.24%,99.20%,1,Straight,20:31:14.078055
1,46.0,,,,98.30%,99.22%,1,Straight,20:31:13.038205
1,50.0,Side,Right,Horizontal-Right,98.29%,99.33%,1,,20:31:11.988647
1,49.0,Side,Right,Horizontal-Right,98.69%,99.19%,1,Straight,20:31:10.941663
1,50.0,,,,98.39%,98.46%,1,,20:31:09.903641
1,48.0,,,,99.16%,99.19%,1,Straight,20:31:08.870559
1,50.0,Side,Right,Horizontal-Right,99.02%,99.25%,1,,20:31:07.819931
1,51.0,Side,Right,Horizontal-Right,98.90%,98.24%,1,Acute,20:31:06.769911
1,49.0,,,,98.60%,98.71%,1,Straight,20:31:05.722692
1,50.0,Side,Left,Horizontal-Left,99.20%,98.89%,1,,20:31:04.682255
1,51.0,,,,98.26%,99.32%,1,Acute,20:31:03.643784
1,46.0,Side,Left,Horizontal-Left,99.07%,99.46%,1,Straight,20:31:02.620917
1,49.0,,,,98.53%,99.37%,1,Straight,20:31:01.582001
1,49.0,Side,Right,Horizontal-Right,98.93%,99.27%,1,Straight,20:31:00.549508
1,51.0,Side,Left,Horizontal-Left,99.04%,99.50%,1,Acute,20:30:59.522678
1,50.0,Side,Left,Horizontal-Left,98.45%,99.45%,1,,20:30:58.485523
1,49.0,Side,Left,Horizontal-Left,98.39%,98.67%,1,Straight,20:30:57.446519
1,48.0,Side,Left,Horizontal-Left,98.50%,99.35%,1,Straight,20:30:56.410420
1,49.0,Side,Left,Horizontal-Left,97.78%,99.37%,1,Straight,20:30:55.362661
1,48.0,,,,98.63%,98.98%,1,Straight,20:30:54.313064
1,51.0,Side,Right,Horizontal-Right,99.08%,99.44%,1,Acute,20:30:53.282677
1,49.0,Side,Right,Horizontal-Right,98.67%,99.32%,1,Straight,20:30:52.246525
1,47.0,Side,Right,Horizontal-Right,98.25%,99.20%,1,Straight,20:30:51.204874
1,50.0,Side,Left,Horizontal-Left,98.11%,99.44%,1,,20:30:50.182668
1,49.0,,,,98.02%,99.33%,1,Straight,20:30:49.140526
1,48.0,Side,Right,Horizontal-Right,97.79%,99.04%,1,Straight,20:30:48.093423
1,49.0,Side,Right,Horizontal-Right,98.34%,99.38%,1,Straight,20:30:47.045171
1,50.0,,,,98.65%,98.58%,1,,20:30:46.006694
1,49.0,Side,Right,Horizontal-Right,98.51%,99.17%,1,Straight,20:30:44.965131
1,50.0,Side,Right,Horizontal-Right,98.26%,98.89%,1,,20:30:43.918679
1,49.0,Side,Right,Horizontal-Right,99.07%,99.34%,1,Straight,20:30:42.886298
1,50.0,Side,Right,Horizontal-Right,98.52%,99.42%,1,,20:30:41.832798
1,50.0,,,,98.62%,99.22%,1,,20:30:40.790685
1,51.0,Side,Left,Horizontal-Left,98.87%,99.23%,1,Acute,20:30:39.746570
1,49.0,,,,98.87%,99.24%,1,Straight,20:30:38.703915
1,50.0,Side,Left,Horizontal-Left,98.89%,99.40%,1,,20:30:37.661866
1,51.0,Side,Right,Horizontal-Right,98.89%,99.44%,1,Acute,20:30:36.598684
1,49.0,,,,98.65%,99.41%,1,Straight,20:30:35.561731
1,50.0,Side,Right,Horizontal-Right,99.06%,99.49%,1,,20:30:34.521287
1,133.0,Side,Right,Horizontal-Right,98.12%,98.67%,1,Straight,20:30:33.470063
1,50.0,Side,Right,Horizontal-Right,98.80%,99.55%,1,,20:30:32.426623
1,50.0,Side,Right,Horizontal-Right,99.09%,98.66%,1,,20:30:31.387950
1,50.0,Side,Right,Horizontal-Right,98.46%,99.23%,1,,20:30:30.368985
1,50.0,,,,98.93%,98.35%,1,,20:30:29.320112
1,50.0,,,,98.39%,99.12%,1,,20:30:28.286677
1,49.0,Side,Left,Horizontal-Left,99.29%,99.30%,1,Straight,20:30:27.246917
1,49.0,,,,98.41%,99.36%,1,Straight,20:30:26.206568
1,49.0,,,,97.80%,99.30%,1,Straight,20:30:25.154295
1,49.0,Side,Left,Horizontal-Left,97.63%,99.24%,1,Straight,20:30:24.106685
1,47.0,,,,98.77%,99.16%,1,Straight,20:30:23.076773
1,49.0,,,,98.56%,99.42%,1,Straight,20:30:22.040991
1,50.0,Side,Left,Horizontal-Left,98.81%,98.42%,1,,20:30:21.019648
1,50.0,,,,98.30%,99.23%,1,,20:30:19.990681
1,48.0,Side,Right,Horizontal-Right,98.70%,99.42%,1,Straight,20:30:18.959881
1,49.0,,,,98.48%,99.31%,1,Straight,20:30:17.938584
1,50.0,Side,Right,Horizontal-Right,98.69%,99.39%,1,,20:30:16.892648
1,133.0,,,,98.47%,99.17%,1,Straight,20:30:15.854696
1,49.0,,,,98.76%,99.42%,1,Straight,20:30:14.818666
1,48.0,,,,98.87%,99.15%,1,Straight,20:30:13.790662
1,48.0,Side,Right,Horizontal-Right,99.05%,99.45%,1,Straight,20:30:12.760693
1,48.0,Side,Left,Horizontal-Left,98.46%,99.27%,1,Straight,20:30:11.722029
1,50.0,Side,Left,Horizontal-Left,98.92%,99.35%,1,,20:30:10.690436
1,47.0,,,,98.47%,99.08%,1,Straight,20:30:09.653699
1,50.0,,,,98.81%,99.10%,1,,20:30:08.638622
1,50.0,,,,98.97%,99.36%,1,,20:30:07.595650
1,49.0,Side,Left,Horizontal-Left,99.31%,98.98%,1,Straight,20:30:06.562390
1,47.0,Side,Right,Horizontal-Right,98.55%,99.19%,1,Straight,20:30:05.538594
1,50.0,Side,Right,Horizontal-Right,99.12%,99.47%,1,,20:30:04.494670
1,46.0,Side,Right,Horizontal-Right,98.71%,99.27%,1,Straight,20:30:03.445923
1,47.0,Side,Right,Horizontal-Right,98.36%,99.33%,1,Straight,20:30:02.400818
1,50.0,,,,98.16%,98.99%,1,,20:30:01.350317
1,49.0,Side,Right,Horizontal-Right,98.03%,99.11%,1,Straight,20:30:00.304635
1,50.0,,,,98.48%,99.20%,1,,20:29:59.264862
1,50.0,Side,Right,Horizontal-Right,99.03%,99.56%,1,,20:29:58.226622
1,49.0,,,,98.72%,98.49%,1,Straight,20:29:57.188396
1,48.0,Side,Left,Horizontal-Left,98.53%,99.36%,1,Straight,20:29:56.157078
1,51.0,Side,Right,Horizontal-Right,98.55%,99.29%,1,Acute,20:29:55.113018
1,50.0,,,,98.25%,99.19%,1,,20:29:54.066660
1,50.0,Side,Right,Horizontal-Right,98.67%,99.11%,1,,20:29:53.020228
1,49.0,,,,98.54%,99.46%,1,Straight,20:29:51.986588
1,46.0,Side,Left,Horizontal-Left,98.57%,98.64%,1,Straight,20:29:50.942680
1,49.0,Side,Right,Horizontal-Right,98.19%,98.87%,1,Straight,20:29:49.896987
1,48.0,Side,Right,Horizontal-Right,98.30%,99.40%,1,Straight,20:29:48.854296
1,59.0,,,,98.68%,99.41%,1,Acute,20:29:47.804518
1,50.0,Side,Right,Horizontal-Right,98.79%,99.51%,1,,20:29:46.772602
1,60.0,Side,Left,Horizontal-Left,98.86%,99.14%,1,Acute,20:29:45.729123
1,49.0,,,,98.20%,99.39%,1,Straight,20:29:44.689917
1,49.0,Side,Right,Horizontal-Right,98.13%,99.45%,1,Straight,20:29:43.637938
1,50.0,Side,Right,Horizontal-Right,98.46%,99.41%,1,,20:29:42.594675
1,49.0,Side,Right,Horizontal-Right,99.08%,99.43%,1,Straight,20:29:41.542668
1,49.0,Side,Right,Horizontal-Right,98.21%,99.07%,1,Straight,20:29:40.508687
1,49.0,Side,Left,Horizontal-Left,98.42%,99.21%,1,Straight,20:29:39.469992
1,50.0,,,,98.21%,98.90%,1,,20:29:38.425080
1,49.0,,,,98.18%,99.20%,1,Straight,20:29:37.382663
1,50.0,Side,Left,Horizontal-Left,98.95%,99.39%,1,,20:29:36.349079
1,49.0,Side,Right,Horizontal-Right,99.07%,98.55%,1,Straight,20:29:35.305466
1,50.0,Side,Left,Horizontal-Left,98.71%,99.32%,1,,20:29:34.276055
1,49.0,Side,Right,Horizontal-Right,98.98%,99.28%,1,Straight,20:29:33.230018
1,49.0,,,,98.20%,99.28%,1,Straight,20:29:32.185336
1,49.0,Side,Left,Horizontal-Left,99.32%,99.21%,1,Straight,20:29:31.150515
1,51.0,Side,Left,Horizontal-Left,97.93%,98.57%,1,Acute,20:29:30.090642
1,48.0,,,,98.63%,99.14%,1,Straight,20:29:29.058677
1,50.0,Side,Right,Horizontal-Right,98.79%,99.41%,1,,20:29:28.014659
1,49.0,Side,Right,Horizontal-Right,98.22%,98.31%,1,Straight,20:29:26.965547
1,50.0,Top,Right,Vertical-Right,98.85%,99.37%,1,,20:29:25.933040
1,50.0,,,,98.73%,99.16%,1,,20:29:24.890709
1,47.0,Side,Right,Horizontal-Right,98.20%,99.59%,1,Straight,20:29:23.846056
1,47.0,Side,Left,Horizontal-Left,97.99%,99.41%,1,Straight,20:29:22.793597
1,50.0,Side,Left,Horizontal-Left,98.29%,99.18%,1,,20:29:21.758670
1,50.0,Side,Right,Horizontal-Right,98.54%,99.26%,1,,20:29:20.736368
1,50.0,Side,Right,Horizontal-Right,98.21%,98.96%,1,,20:29:19.705139
1,50.0,Side,Right,Horizontal-Right,98.34%,99.29%,1,,20:29:18.690660
1,51.0,Side,Left,Horizontal-Left,98.75%,98.62%,1,Acute,20:29:17.645520
1,49.0,,,,98.84%,99.54%,1,Straight,20:29:16.614704
1,50.0,Side,Right,Horizontal-Right,99.00%,99.08%,1,,20:29:15.582700
1,50.0,Side,Right,Horizontal-Right,98.95%,99.15%,1,,20:29:14.514629
1,50.0,Side,Left,Horizontal-Left,99.10%,99.44%,1,,20:29:13.458617
1,50.0,,,,98.80%,99.33%,1,,20:29:12.422665
1,45.0,Side,Left,Horizontal-Left,98.55%,98.24%,1,Straight,20:29:11.403783
1,48.0,Side,Right,Horizontal-Right,98.75%,99.42%,1,Straight,20:29:10.354109
1,49.0,Side,Left,Horizontal-Left,98.69%,99.46%,1,Straight,20:29:09.321996
1,48.0,Side,Right,Horizontal-Right,98.44%,98.94%,1,Straight,20:29:08.294223
1,50.0,Side,Right,Horizontal-Right,98.35%,99.46%,1,,20:29:07.264463
1,49.0,,,,98.30%,99.13%,1,Straight,20:29:06.216796
1,50.0,Side,Right,Horizontal-Right,99.29%,99.20%,1,,20:29:05.186659
1,47.0,Side,Right,Horizontal-Right,97.72%,99.27%,1,Straight,20:29:04.144181
1,50.0,Side,Right,Horizontal-Right,98.02%,98.79%,1,,20:29:03.098696
1,49.0,Side,Left,Horizontal-Left,98.68%,99.31%,1,Straight,20:29:02.064570
1,50.0,Side,Left,Horizontal-Left,99.10%,99.37%,1,,20:29:01.018259
1,50.0,Side,Right,Horizontal-Right,98.65%,99.41%,1,,20:28:59.982601
1,51.0,Side,Right,Horizontal-Right,98.69%,99.21%,1,Acute,20:28:58.968259
1,51.0,Side,Left,Horizontal-Left,98.56%,99.08%,1,Acute,20:28:57.926073
1,50.0,Side,Left,Horizontal-Left,99.11%,99.48%,1,,20:28:56.880217
1,50.0,,,,98.79%,99.46%,1,,20:28:55.866577
1,49.0,,,,98.28%,99.36%,1,Straight,20:28:54.816990
1,47.0,,,,98.45%,98.95%,1,Straight,20:28:53.778658
1,50.0,Side,Right,Horizontal-Right,98.07%,99.46%,1,,20:28:52.756611
1,49.0,Side,Left,Horizontal-Left,98.98%,99.23%,1,Straight,20:28:51.732106
1,49.0,,,,98.44%,98.93%,1,Straight,20:28:50.691884
1,44.0,Side,Right,Horizontal-Right,97.99%,99.38%,1,Straight,20:28:49.665584
1,49.0,Side,Right,Horizontal-Right,98.58%,99.29%,1,Straight,20:28:48.616312
1,50.0,,,,98.42%,99.33%,1,,20:28:47.582693
1,50.0,Side,Left,Horizontal-Left,98.93%,99.40%,1,,20:28:46.560754
1,50.0,Side,Right,Horizontal-Right,98.79%,98.98%,1,,20:28:45.518657
1,50.0,Side,Right,Horizontal-Right,98.71%,99.15%,1,,20:28:44.474675
1,50.0,,,,98.24%,99.43%,1,,20:28:43.458589
1,49.0,Side,Right,Horizontal-Right,98.76%,99.37%,1,Straight,20:28:42.428326
1,50.0,Side,Left,Horizontal-Left,98.22%,99.39%,1,,20:28:41.392933
1,46.0,Side,Right,Horizontal-Right,98.76%,99.46%,1,Straight,20:28:40.359651
1,51.0,Side,Right,Horizontal-Right,98.26%,99.14%,1,Acute,20:28:39.330627
1,50.0,Side,Left,Horizontal-Left,98.89%,98.89%,1,,20:28:38.293162
1,48.0,Top,Right,Vertical-Right,98.65%,99.24%,1,Straight,20:28:37.240923
1,50.0,Side,Right,Horizontal-Right,98.56%,99.48%,1,,20:28:36.211818
1,49.0,Side,Right,Horizontal-Right,98.13%,99.60%,1,Straight,20:28:35.161800
1,49.0,,,,98.05%,99.25%,1,Straight,20:28:34.110699
1,47.0,,,,97.89%,99.19%,1,Straight,20:28:33.066663
1,49.0,Side,Right,Horizontal-Right,99.08%,98.75%,1,Straight,20:28:32.018666
1,51.0,Side,Right,Horizontal-Right,98.88%,98.89%,1,Acute,20:28:30.972406
1,49.0,,,,98.51%,99.30%,1,Straight,20:28:29.942330
1,47.0,,,,98.65%,99.19%,1,Straight,20:28:28.902647
1,51.0,,,,98.88%,99.39%,1,Acute,20:28:27.863705
1,50.0,Side,Right,Horizontal-Right,98.82%,98.52%,1,,20:28:26.822699
1,45.0,Side,Right,Horizontal-Right,98.69%,99.16%,1,Straight,20:28:25.786664
1,48.0,,,,97.65%,99.42%,1,Straight,20:28:24.755960
1,49.0,Side,Left,Horizontal-Left,98.32%,99.29%,1,Straight,20:28:23.694663
1,132.0,Side,Right,Horizontal-Right,98.63%,98.95%,1,Straight,20:28:22.666663
1,50.0,Side,Left,Horizontal-Left,98.72%,99.05%,1,,20:28:21.629640
1,48.0,Side,Left,Horizontal-Left,98.64%,99.29%,1,Straight,20:28:20.578652
1,50.0,,,,98.27%,99.64%,1,,20:28:19.541121
1,48.0,,,,98.99%,99.51%,1,Straight,20:28:18.486649
1,49.0,Side,Left,Horizontal-Left,98.79%,99.48%,1,Straight,20:28:17.441887
1,48.0,,,,98.58%,99.47%,1,Straight,20:28:16.409128
1,50.0,Side,Left,Horizontal-Left,98.66%,99.27%,1,,20:28:15.363702
1,49.0,,,,98.54%,99.39%,1,Straight,20:28:14.317368
